DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
79982,79982,,SPOT,,,12:20:05 28-Aug-2015,,,,,,,,,1152,3.360,,0.248,23.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,07:35:19 29-Aug-2015,,,,,,,,,1152,3.408,,0.204,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:32:34 29-Aug-2015,,,,,,,,,1152,3.408,,0.216,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,19:40:43 29-Aug-2015,,,,,,,,,1152,3.376,,0.228,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:10:22 30-Aug-2015,,,,,,,,,1152,3.376,,0.204,25.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,07:10:05 31-Aug-2015,,,,,,,,,1152,3.392,,0.212,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,20:04:45 31-Aug-2015,,,,,,,,,1152,3.376,,0.204,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,21:11:46 31-Aug-2015,,,,,,,,,1152,3.408,,0.212,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,04:43:10 01-Sep-2015,,,,,,,,,1152,3.408,,0.216,27.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:19:23 01-Sep-2015,,,,,,,,,1152,3.392,,0.216,22.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,15:54:01 01-Sep-2015,,,,,,,,,1152,3.376,,0.228,25.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,22:39:38 04-Sep-2015,,,,,,,,,1152,3.360,,0.236,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,20:24:53 05-Sep-2015,,,,,,,,,1152,3.568,,0.248,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:58:22 08-Sep-2015,,,,,,,,,1152,3.392,,0.252,25.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,17:38:00 10-Sep-2015,,,,,,,,,46976,3.648,,0.992,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,19:47:23 10-Sep-2015,,,,,,,,,1152,3.376,,0.228,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:10:12 11-Sep-2015,,,,,,,,,1152,3.376,,0.200,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:10:57 11-Sep-2015,,,,,,,,,1152,3.408,,0.212,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:11:43 11-Sep-2015,,,,,,,,,1152,3.424,,0.200,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:12:30 11-Sep-2015,,,,,,,,,1152,3.408,,0.220,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,17:17:47 12-Sep-2015,,,,,,,,,1152,3.392,,0.212,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,20:30:53 12-Sep-2015,,,,,,,,,1152,3.376,,0.216,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,23:11:30 12-Sep-2015,,,,,,,,,1152,3.376,,0.212,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,19:29:17 16-Sep-2015,,A,-16.4685,145.8162,,,,,9600,3.376,,0.220,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,19:32:09 16-Sep-2015,,A,-16.4685,145.8162,,,,,1408,3.392,,0.084,14.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,19:34:09 16-Sep-2015,,A,-16.4685,145.8162,,,,,1408,3.392,,0.224,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,20:20:55 16-Sep-2015,,3,-16.4703,145.7940,,,,,1408,3.392,,0.204,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,20:25:14 16-Sep-2015,,3,-16.4703,145.7940,,,,,1408,3.376,,0.240,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,20:27:43 16-Sep-2015,,3,-16.4703,145.7940,,,,,1408,3.392,,0.204,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,20:30:00 16-Sep-2015,,3,-16.4703,145.7940,,,,,1408,3.392,,0.208,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,21:12:34 16-Sep-2015,,A,-16.4619,145.7754,,,,,1408,3.392,,0.216,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,21:14:17 16-Sep-2015,,A,-16.4619,145.7754,,,,,1408,3.392,,0.208,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,21:15:53 16-Sep-2015,,A,-16.4619,145.7754,,,,,1408,3.120,,0.568,-14.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,21:55:21 16-Sep-2015,,,,,,,,,1408,3.408,,0.200,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,07:13:14 17-Sep-2015,,2,-16.4660,145.8213,,,,,1408,3.408,,0.196,26.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,07:16:30 17-Sep-2015,,2,-16.4660,145.8213,,,,,1408,3.408,,0.208,26.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,07:17:21 17-Sep-2015,,2,-16.4660,145.8213,,,,,1408,3.408,,0.204,26.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,07:19:18 17-Sep-2015,,2,-16.4660,145.8213,,,,,1408,3.408,,0.200,26.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,07:22:36 17-Sep-2015,,2,-16.4660,145.8213,,,,,1408,3.392,,0.220,26.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:53:28 17-Sep-2015,,2,-16.4445,145.8540,,,,,1408,3.408,,0.200,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:54:18 17-Sep-2015,,2,-16.4445,145.8540,,,,,1408,3.408,,0.204,25.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:55:23 17-Sep-2015,,2,-16.4445,145.8540,,,,,1408,3.408,,0.204,25.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:56:15 17-Sep-2015,,2,-16.4445,145.8540,,,,,1408,3.408,,0.200,25.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:57:59 17-Sep-2015,,2,-16.4445,145.8540,,,,,1408,3.408,,0.196,25.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:58:48 17-Sep-2015,,2,-16.4445,145.8540,,,,,1408,3.392,,0.216,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:59:34 17-Sep-2015,,2,-16.4445,145.8540,,,,,1408,3.392,,0.204,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,11:58:04 17-Sep-2015,,,,,,,,,1408,3.408,,0.200,26.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,20:10:25 17-Sep-2015,,,,,,,,,1408,3.344,,0.236,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,11:07:46 20-Sep-2015,,,,,,,,,1408,3.392,,0.196,25.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,19:13:15 20-Sep-2015,,,,,,,,,1408,3.376,,0.196,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,11:55:09 22-Sep-2015,,,,,,,,,1408,3.344,,0.208,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,11:55:55 22-Sep-2015,,,,,,,,,1408,3.424,,0.196,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,12:00:03 22-Sep-2015,,,,,,,,,1408,3.392,,0.200,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,04:00:18 23-Sep-2015,,,,,,,,,1408,3.360,,0.212,26.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:04:54 23-Sep-2015,,,,,,,,,1408,3.408,,0.196,25.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,15:01:49 24-Sep-2015,,B,-16.4130,145.8892,,,,,1408,3.392,,0.200,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,15:03:14 24-Sep-2015,,B,-16.4130,145.8892,,,,,1408,3.408,,0.196,25.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,16:35:21 24-Sep-2015,,B,-16.2157,145.7341,,,,,1408,3.392,,0.192,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,16:38:41 24-Sep-2015,,B,-16.2157,145.7341,,,,,1408,3.392,,0.196,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,03:37:51 25-Sep-2015,,,,,,,,,1408,3.344,,0.224,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,06:58:28 27-Sep-2015,,B,-16.4471,145.9244,,,,,1408,3.408,,0.208,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,07:02:34 27-Sep-2015,,B,-16.4471,145.9244,,,,,1408,3.392,,0.204,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,16:11:29 27-Sep-2015,,,,,,,,,1408,3.360,,0.208,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,18:18:45 27-Sep-2015,,,,,,,,,1408,3.376,,0.208,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,19:14:36 27-Sep-2015,,B,-16.3232,145.5984,,,,,1408,3.376,,0.204,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,19:18:58 27-Sep-2015,,B,-16.3232,145.5984,,,,,1408,3.376,,0.208,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,19:22:13 27-Sep-2015,,B,-16.3232,145.5984,,,,,1408,3.392,,0.204,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,06:50:31 28-Sep-2015,,,,,,,,,1408,3.360,,0.232,26.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
79982,79982,,SPOT,,,08:19:29 29-Sep-2015,,B,-16.4499,145.8175,,,,,1664,3.376,,0.012,-11.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
