DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
41820,41820,UT,Strong,08-Jun-2019,12:15:55,08-Jun-2019,12:17:05
41820,41820,UT,Strong,10-Oct-2019,07:25:03,10-Oct-2019,07:26:47
41820,41820,UT,Strong,30-Dec-2019,06:58:37,30-Dec-2019,07:00:51
