DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
41820,41820,0.500000,UT,,,21:42:29 25-Jun-2019,,A,-20.1115,148.9325,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,23:47:59 25-Jun-2019,,B,-20.1055,148.9211,,,,,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,19:16:45 26-Jun-2019,,B,-20.0912,148.8786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,06:13:28 27-Jun-2019,,B,-20.0730,148.8988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,23:13:50 29-Jun-2019,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:09:56 08-Jul-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,10:38:32 08-Jul-2019,10:39:50 08-Jul-2019,78,B,-20.1613,148.8040,CRC,,,,835,3.425,,,21.70,,,,,,,,,,,,,,99,31,255,,,,,,,,0,,,
41820,41820,0.500000,UT,1.00a,,10:42:09 08-Jul-2019,,B,-20.1613,148.8040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,10:46:19 08-Jul-2019,,B,-20.1613,148.8040,,,,,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,11:18:52 08-Jul-2019,,B,-20.1277,148.8473,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,11:19:58 08-Jul-2019,,3,-20.1089,148.8434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,11:21:37 08-Jul-2019,,3,-20.1089,148.8434,,,,,,,,,21.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,11:22:19 08-Jul-2019,,3,-20.1089,148.8434,,,,,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,11:23:03 08-Jul-2019,,3,-20.1089,148.8434,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,11:27:29 08-Jul-2019,,3,-20.1089,148.8434,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,11:27:25 08-Jul-2019,11:28:42 08-Jul-2019,77,3,-20.1089,148.8434,CRC,,,,855,3.450,,,21.90,,,,,,,,,,,,,,255,31,255,,,,,,,,0,,,
41820,41820,0.500000,UT,,,18:33:40 08-Jul-2019,,A,-20.0123,148.8710,,,,,,,,,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,18:42:35 08-Jul-2019,,A,-20.0123,148.8710,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:27:46 09-Jul-2019,,B,-19.9692,148.9049,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,09:24:47 09-Jul-2019,,1,-19.8516,148.8474,,,,,,3.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,09:26:13 09-Jul-2019,,1,-19.8516,148.8474,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,09:27:14 09-Jul-2019,,1,-19.8516,148.8474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,09:28:48 09-Jul-2019,,1,-19.8516,148.8474,,,,,,,,,22.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,10:20:07 09-Jul-2019,,B,-19.8253,148.8573,,,,,,,,,22.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,10:30:42 11-Jul-2019,,B,-19.8623,148.9866,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,10:41:35 11-Jul-2019,,B,-19.8623,148.9866,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,12:17:31 11-Jul-2019,,B,-20.0800,148.9424,,,,,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:37:30 13-Jul-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,10:37:34 13-Jul-2019,,,,,,,,,,,,,22.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,23:10:06 14-Jul-2019,23:11:26 14-Jul-2019,80,,,,CRC,,,,1030,3.375,,,21.90,,,,,,,,,,,,,,250,30,255,,,,,,,,0,,,
41820,41820,0.500000,UT,1.00a,,07:38:41 15-Jul-2019,,B,-19.9615,148.7441,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:41:06 15-Jul-2019,,B,-19.9615,148.7441,,,,,,,,,22.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,09:13:39 15-Jul-2019,,B,-20.0138,148.8076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,09:49:25 15-Jul-2019,,B,-19.9920,148.8194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,09:50:22 15-Jul-2019,,B,-19.9920,148.8194,,,,,,,,,22.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,10:00:40 15-Jul-2019,,B,-19.9938,148.8036,,,,,,,,,22.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,10:13:12 15-Jul-2019,,3,-19.9674,148.8118,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,10:14:01 15-Jul-2019,,3,-19.9674,148.8118,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,05:48:56 16-Jul-2019,,0,-19.6133,148.7258,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,05:51:31 16-Jul-2019,,0,-19.6133,148.7258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:14:40 17-Jul-2019,,A,-19.7189,148.7675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:48:30 18-Jul-2019,,B,-19.6683,148.8350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:49:16 18-Jul-2019,,B,-19.6683,148.8350,,,,,,,,,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,06:57:39 19-Jul-2019,,B,-19.9021,148.9993,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:09:08 19-Jul-2019,,3,-19.9087,148.9770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:10:58 19-Jul-2019,,3,-19.9087,148.9770,,,,,,,,,22.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,07:13:19 19-Jul-2019,07:14:40 19-Jul-2019,81,3,-19.9087,148.9770,CRC,,,,1335,3.450,,,22.15,,,,,,,,,,,,,,128,32,255,,,,,,,,0,,,
41820,41820,0.500000,UT,,,06:42:05 20-Jul-2019,,B,-19.9245,149.0907,,,,,,,,,22.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:18:30 20-Jul-2019,,B,-19.9696,149.2270,,,,,,,,,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:43:50 21-Jul-2019,,1,-19.9294,149.4395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:47:31 21-Jul-2019,,1,-19.9294,149.4395,,,,,1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:49:40 21-Jul-2019,,1,-19.9294,149.4395,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,07:52:52 21-Jul-2019,,1,-19.9294,149.4395,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:53:37 21-Jul-2019,,1,-19.9294,149.4395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:13:01 21-Jul-2019,,A,-19.9195,149.4470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:17:48 21-Jul-2019,,A,-19.9195,149.4470,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,09:26:59 21-Jul-2019,,B,-19.9137,149.5080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,09:27:46 21-Jul-2019,,B,-19.9137,149.5080,,,,,,,,,1474.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:15:17 22-Jul-2019,,1,-19.9379,149.3588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:18:13 22-Jul-2019,,1,-19.9379,149.3588,,,,,,,,,22.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:18:58 22-Jul-2019,,1,-19.9379,149.3588,,,,,1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:57:33 22-Jul-2019,,B,-19.9478,149.3171,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,10:14:35 23-Jul-2019,,,,,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:05:32 24-Jul-2019,,1,-20.2493,149.1954,,,,,,,,,22.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:08:21 24-Jul-2019,,1,-20.2493,149.1954,,,,,1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,08:10:19 24-Jul-2019,,1,-20.2493,149.1954,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,10:13:33 24-Jul-2019,,B,-20.1633,149.1801,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,11:26:55 24-Jul-2019,,B,-20.1823,149.1333,,,,,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,11:28:22 24-Jul-2019,,B,-20.1885,149.1269,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,20:34:25 25-Jul-2019,,,,,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,07:18:24 03-Aug-2019,,A,-20.0696,148.9759,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:20:56 03-Aug-2019,,A,-20.0696,148.9759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,12:23:45 03-Aug-2019,,B,-20.0736,148.9920,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,18:30:48 03-Aug-2019,,B,-20.1592,148.9187,,,,,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,23:22:25 04-Aug-2019,,,,,,,,,,,,,21.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,12:43:14 07-Aug-2019,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:00:11 09-Aug-2019,,B,-20.1792,148.9019,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,07:59:29 09-Aug-2019,08:00:56 09-Aug-2019,87,B,-20.1792,148.9019,CRC,,,,1935,3.400,,,21.90,,,,,,,,,,,,,,113,30,255,,,,,,,,0,,,
41820,41820,0.500000,UT,,,07:13:06 17-Aug-2019,,,,,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,10:11:58 17-Aug-2019,,3,-20.0003,149.0092,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,10:12:58 17-Aug-2019,,3,-20.0003,149.0092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,10:14:30 17-Aug-2019,,3,-20.0003,149.0092,,,,,,,,,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,10:16:56 17-Aug-2019,,3,-20.0003,149.0092,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:48:24 18-Aug-2019,,3,-19.9808,149.0887,,,,,,,,,22.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,07:54:06 18-Aug-2019,,3,-19.9808,149.0887,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,08:12:07 18-Aug-2019,08:13:36 18-Aug-2019,89,2,-19.9850,149.0755,CRC,,,,2105,3.400,,,22.65,,,,,,,,,,,,,,172,32,255,,,,,,,,0,,,
41820,41820,0.500000,UT,,,07:43:16 19-Aug-2019,,0,-19.9890,149.0684,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:46:32 19-Aug-2019,,0,-19.9890,149.0684,,,,,,,,,22.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:48:12 19-Aug-2019,,0,-19.9890,149.0684,,,,,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,11:25:02 19-Aug-2019,11:26:31 19-Aug-2019,89,B,-19.9980,149.0294,CRC,,,,2185,3.425,,,22.55,,,,,,,,,,,,,,101,32,255,,,,,,,,0,,,
41820,41820,0.500000,UT,,,07:11:21 20-Aug-2019,,B,-20.0547,149.0721,,,,,,,,,22.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,07:27:39 20-Aug-2019,,0,-19.9888,149.2825,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:29:03 20-Aug-2019,,0,-19.9888,149.2825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:35:25 20-Aug-2019,,B,-19.9935,149.2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:49:45 20-Aug-2019,,B,-19.9897,149.2751,,,,,2271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,07:20:56 23-Aug-2019,,A,-20.1714,149.0806,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:24:31 23-Aug-2019,,A,-20.1714,149.0806,,,,,,,,,21.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,08:55:15 23-Aug-2019,,B,-20.1775,149.0516,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,06:36:06 24-Aug-2019,,A,-20.1885,149.1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,06:40:39 24-Aug-2019,,A,-20.1885,149.1190,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,06:47:45 24-Aug-2019,,B,-20.1905,149.1161,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:16:07 24-Aug-2019,,B,-20.1834,149.1076,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,07:59:18 25-Aug-2019,,B,-20.1656,149.0646,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,10:16:38 25-Aug-2019,,B,-20.1698,149.0488,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:00:49 26-Aug-2019,,B,-20.1898,148.9371,,,,,,,,,21.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:48:00 27-Aug-2019,,B,-20.2598,148.8470,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,07:51:24 27-Aug-2019,,B,-20.2598,148.8470,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,08:07:34 28-Aug-2019,,B,-20.2050,148.7796,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:23:29 29-Aug-2019,,A,-19.9314,148.7986,,,,,,,,,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:28:13 29-Aug-2019,,A,-19.9314,148.7986,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,07:28:56 29-Aug-2019,,2,-19.9332,148.8171,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:35:54 29-Aug-2019,,2,-19.9332,148.8171,,,,,2533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,08:01:09 29-Aug-2019,,A,-19.9383,148.8032,,,,,2558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,08:01:17 29-Aug-2019,08:02:50 29-Aug-2019,93,A,-19.9383,148.8032,CRC,,,,2560,3.425,,,22.35,,,,,,,,,,,,,,255,30,233,,,,,,,,0,,,
41820,41820,0.500000,UT,,,08:05:57 29-Aug-2019,,A,-19.9383,148.8032,,,,,,,,,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,19:21:51 30-Aug-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,22:52:08 03-Sep-2019,22:53:42 03-Sep-2019,94,3,-20.2632,148.9005,CRC,,,,2625,3.325,,,22.25,,,,,,,,,,,,,,145,30,32,,,,,,,,0,,,
41820,41820,0.500000,UT,,,22:55:07 03-Sep-2019,,3,-20.2632,148.9005,,,,,,,,,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,22:56:03 03-Sep-2019,,3,-20.2632,148.9005,,,,,2627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,22:56:56 03-Sep-2019,,3,-20.2632,148.9005,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:36:31 05-Sep-2019,,B,-20.1635,148.8393,,,,,,,,,22.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,20:37:20 05-Sep-2019,,B,-20.1653,148.8348,,,,,,,,,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,23:10:11 05-Sep-2019,,B,-20.1584,148.8811,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,07:20:13 07-Sep-2019,,,,,,,,,2658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,1.00a,,18:29:43 07-Sep-2019,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,22:14:34 07-Sep-2019,,B,-20.3389,148.8862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,22:15:44 07-Sep-2019,,B,-20.3389,148.8862,,,,,,,,,22.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,22:32:03 07-Sep-2019,22:33:38 07-Sep-2019,95,B,-20.3469,148.8961,CRC,,,,2670,3.325,,,22.55,,,,,,,,,,,,,,106,30,41,,,,,,,,0,,,
41820,41820,0.500000,UT,1.00a,,07:23:44 08-Sep-2019,,B,-20.3004,148.9423,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,09:00:21 08-Sep-2019,09:01:56 08-Sep-2019,95,B,-20.2850,148.9283,CRC,,,,2675,3.300,,,22.50,,,,,,,,,,,,,,195,30,255,,,,,,,,0,,,
41820,41820,0.500000,UT,,,10:43:39 08-Sep-2019,,B,-20.2222,148.9102,,,,,2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41820,41820,0.500000,UT,,,10:48:47 08-Sep-2019,,B,-20.2222,148.9102,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
