"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",41820,5171,-20.26782,148.7037,2,06/08/2019 12:20:16,Argos,0,384,MB,,401677448.9,06/08/2019 12:17:05,1,4,0,-129,401677448.9,148.7037,-20.26782,148.7037,-20.26782,50,3,446,2558,77,45,629,89,80,131,220,104,5,205,144,196,48,253,195,20,2,129,4,1,255,255,207,32,0,0,,,,,,,,,
"",41820,5171,-20.26782,148.7037,2,06/08/2019 12:20:16,Argos,0,384,MB,,401677448.9,06/08/2019 12:17:47,1,4,0,-129,401677448.9,148.7037,-20.26782,148.7037,-20.26782,50,3,446,2558,77,45,629,96,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.26782,148.7037,2,06/08/2019 12:20:16,Argos,0,384,MB,,401677448.9,06/08/2019 12:22:47,1,4,0,-129,401677448.9,148.7037,-20.26782,148.7037,-20.26782,50,3,446,2558,77,45,629,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.26782,148.7037,2,06/08/2019 12:20:16,Argos,0,384,MB,,401677448.9,06/08/2019 12:23:29,1,4,0,-129,401677448.9,148.7037,-20.26782,148.7037,-20.26782,50,3,446,2558,77,45,629,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.26412,148.70877,A,06/08/2019 12:44:30,Argos,0,171,MA,,401677442.89,06/08/2019 12:42:00,1,3,0,-129,401677442.89,148.70877,-20.26412,148.70877,-20.26412,6,3,479,1266,181,144,1295,87,80,131,220,104,5,205,144,196,50,140,208,22,2,199,16,1,255,255,204,160,0,0,,,,,,,,,
"",41820,5171,-20.26826,148.70483,B,06/08/2019 12:44:30,Argos,0,41,MA,,401677444.45,06/08/2019 12:44:09,1,2,0,-129,401677444.45,148.70483,-20.26826,148.70483,-20.26826,6,3,721,871,596,16,1781,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.26826,148.70483,B,06/08/2019 12:44:30,Argos,0,41,MA,,401677444.45,06/08/2019 12:44:51,1,2,0,-129,401677444.45,148.70483,-20.26826,148.70483,-20.26826,6,3,721,871,596,16,1781,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.02442,148.83033,A,06/10/2019 21:01:58,Argos,0,0,NK,,401650000,06/10/2019 20:59:58,1,1,0,-130,401650000,148.83033,-20.02442,148.83034,-20.02442,0,3,989,5786,169,89,596,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.02442,148.83033,A,06/10/2019 21:01:58,Argos,0,0,NK,,401650000,06/10/2019 21:02:38,1,1,0,-130,401650000,148.83033,-20.02442,148.83034,-20.02442,0,3,989,5786,169,89,596,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.02442,148.83033,A,06/10/2019 21:01:58,Argos,0,0,NK,,401650000,06/10/2019 21:03:21,1,1,0,-130,401650000,148.83033,-20.02442,148.83034,-20.02442,0,3,989,5786,169,89,596,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-19.96331,148.81193,B,06/11/2019 07:51:26,Argos,0,0,NK,,401677474.32,06/11/2019 07:51:27,1,1,0,-132,401677474.32,148.81193,-19.96331,148.81194,-19.96331,8,3,24361,36024,16473,67,8558,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-19.93969,148.82179,B,06/11/2019 09:46:22,Argos,0,0,NN,,401677477.79,06/11/2019 09:46:23,1,1,0,-137,401677477.79,148.82179,-19.93969,148.8218,-19.93969,8,3,18115,25947,12646,77,8997,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,MC,,401650000,06/12/2019 10:24:24,1,1,0,-130,401650000,,,,,,,,,,,,93,171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,NK,,401650000,06/12/2019 20:13:20,1,1,0,-124,401650000,,,,,,,,,,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,NP,,401650000,06/12/2019 20:19:41,1,1,0,-137,401650000,,,,,,,,,,,,93,80,131,220,104,5,205,148,86,81,39,150,86,3,123,22,1,227,31,207,144,255,128,,,,,,,,,
"",41820,5171,,,,,,,0,SR,,401650000,06/13/2019 07:38:27,1,1,0,-136,401650000,,,,,,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,NP,,401650000,06/14/2019 06:55:11,1,1,0,-138,401650000,,,,,,,,,,,,66,80,131,252,118,29,230,131,204,71,190,155,193,167,154,27,65,125,155,145,200,227,193,,,,,,,,,
"",41820,5171,,,,,,,0,NP,,401650000,06/14/2019 18:21:12,1,1,0,-129,401650000,,,,,,,,,,,,75,249,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,MA,,401650000,06/15/2019 23:05:38,1,1,0,-123,401650000,,,,,,,,,,,,65,240,131,220,104,5,205,148,87,220,70,217,18,4,117,16,1,145,29,207,176,255,128,,,,,,,,,
"",41820,5171,,,,,,,0,MC,,401650000,06/16/2019 10:42:54,1,1,0,-129,401650000,,,,,,,,,,,,10,2,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,NK,,401650000,06/16/2019 10:42:54,1,1,0,-133,401650000,,,,,,,,,,,,10,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,NP,,401650000,06/19/2019 18:54:21,1,1,0,-132,401650000,,,,,,,,,,,,66,228,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,NN,,401650000,06/20/2019 11:22:45,1,1,0,-131,401650000,,,,,,,,,,,,67,80,131,220,104,5,205,148,90,45,88,29,150,4,197,16,1,131,29,206,112,255,128,,,,,,,,,
"",41820,5171,,,,,,,0,MA,,401650000,06/23/2019 23:41:33,1,1,0,-125,401650000,,,,,,,,,,,,68,80,131,220,104,5,205,148,91,222,132,217,146,5,11,14,1,151,9,79,176,203,177,,,,,,,,,
"",41820,5171,,,,,,,0,NN,,401650000,06/23/2019 23:41:33,1,1,0,-135,401650000,,,,,,,,,,,,68,80,131,220,104,5,197,210,115,222,132,217,146,5,11,14,137,149,14,68,39,242,13,,,,,,,,,
"",41820,5171,,,,,,,0,NP,,401650000,06/24/2019 17:58:00,1,1,0,-135,401650000,,,,,,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.10976,148.95721,B,06/25/2019 21:24:00,Argos,0,58,NK,,401677488.05,06/25/2019 21:23:31,1,2,0,-123,401677488.05,148.95721,-20.10976,148.95721,-20.10976,0,3,4334,107096,175,94,12258,22,74,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.10976,148.95721,B,06/25/2019 21:24:00,Argos,0,58,NK,,401677488.05,06/25/2019 21:24:30,1,2,0,-123,401677488.05,148.95721,-20.10976,148.95721,-20.10976,0,3,4334,107096,175,94,12258,78,216,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.11148,148.93249,A,06/25/2019 21:41:10,Argos,0,157,NN,,401677473.96,06/25/2019 21:39:52,1,3,0,-131,401677473.96,148.93249,-20.11148,148.9325,-20.11148,6,3,953,8460,107,99,2679,76,176,131,220,104,5,205,148,92,214,105,87,214,5,61,20,1,99,30,205,96,255,128,,,,,,,,,
"",41820,5171,-20.11148,148.93249,A,06/25/2019 21:41:10,Argos,0,157,NN,,401677473.96,06/25/2019 21:41:10,1,3,0,-131,401677473.96,148.93249,-20.11148,148.9325,-20.11148,6,3,953,8460,107,99,2679,92,159,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.11148,148.93249,A,06/25/2019 21:41:10,Argos,0,157,NN,,401677473.96,06/25/2019 21:42:29,1,3,0,-131,401677473.96,148.93249,-20.11148,148.9325,-20.11148,6,3,953,8460,107,99,2679,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.10548,148.92113,B,06/25/2019 23:47:58,Argos,0,0,MC,,401677452.96,06/25/2019 23:47:59,1,1,0,-125,401677452.96,148.92113,-20.10548,148.92113,-20.10548,8,3,1727,2299,1296,91,4873,94,165,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.09117,148.87863,B,06/26/2019 19:12:57,Argos,0,228,NP,,401677478.8,06/26/2019 19:12:57,1,2,0,-129,401677478.8,148.87863,-20.09117,148.87863,-20.09117,0,3,3171,157060,64,109,8965,71,112,131,220,104,5,205,206,95,214,116,104,222,24,200,255,67,28,126,190,39,63,145,,,,,,,,,
"",41820,5171,-20.09117,148.87863,B,06/26/2019 19:12:57,Argos,0,228,NP,,401677478.8,06/26/2019 19:16:45,1,2,0,-129,401677478.8,148.87863,-20.09117,148.87863,-20.09117,0,3,3171,157060,64,109,8965,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.07302,148.89882,B,06/27/2019 06:13:28,Argos,0,0,NP,,401677472.22,06/27/2019 06:13:28,1,1,0,-132,401677472.22,148.89882,-20.07302,148.89882,-20.07302,8,3,3726,6465,2147,82,10536,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.0699,148.85508,B,06/27/2019 11:45:34,Argos,0,0,NN,,401677457.31,06/27/2019 11:45:35,1,1,0,-133,401677457.31,148.85508,-20.0699,148.85509,-20.0699,8,3,3942,4792,3243,45,11148,92,240,131,220,104,5,205,148,93,174,197,26,216,5,221,18,1,135,14,158,248,94,17,,,,,,,,,
"",41820,5171,-20.08298,148.85093,B,06/27/2019 19:00:03,Argos,0,0,NP,,401677462.53,06/27/2019 19:00:03,1,1,0,-136,401677462.53,148.85093,-20.08298,148.85094,-20.08298,8,3,4432,4896,4010,140,12533,187,126,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,MA,,401650000,06/29/2019 23:13:50,1,1,0,-133,401650000,,,,,,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,NK,,401650000,07/08/2019 08:09:56,1,1,0,-133,401650000,,,,,,,,,,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.12863,148.84794,3,07/08/2019 10:48:37,Argos,0,617,MA,,401677472.97,07/08/2019 10:39:50,1,6,0,-122,401677472.97,148.84794,-20.12863,,,50,3,168,284,99,105,130,86,144,131,220,104,5,205,148,84,42,104,24,214,6,135,18,1,99,31,205,32,255,128,,,,,,,,,
"",41820,5171,-20.12863,148.84794,3,07/08/2019 10:48:37,Argos,0,617,MA,,401677472.97,07/08/2019 10:42:09,1,6,0,-122,401677472.97,148.84794,-20.12863,,,50,3,168,284,99,105,130,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.12863,148.84794,3,07/08/2019 10:48:37,Argos,0,617,MA,,401677472.97,07/08/2019 10:43:19,1,6,0,-122,401677472.97,148.84794,-20.12863,,,50,3,168,284,99,105,130,188,219,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.12863,148.84794,3,07/08/2019 10:48:37,Argos,0,617,MA,,401677472.97,07/08/2019 10:46:19,1,6,0,-122,401677472.97,148.84794,-20.12863,,,50,3,168,284,99,105,130,82,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.1613,148.80404,B,07/08/2019 10:48:37,Argos,0,180,MA,,401677468.74,07/08/2019 10:47:07,1,2,0,-126,401677468.74,148.80404,-20.1613,148.80405,-20.1613,0,3,8655,423905,176,53,24480,71,16,131,220,104,5,205,148,84,42,220,73,66,240,252,215,131,129,67,59,178,206,128,,,,,,,,,
"",41820,5171,-20.1613,148.80404,B,07/08/2019 10:48:37,Argos,0,180,MA,,401677468.74,07/08/2019 10:50:07,1,2,0,-126,401677468.74,148.80404,-20.1613,148.80405,-20.1613,0,3,8655,423905,176,53,24480,10,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.12771,148.84734,B,07/08/2019 11:18:51,Argos,0,0,NN,,401677474,07/08/2019 11:18:52,1,1,0,-133,401677474,148.84734,-20.12771,148.84734,-20.12771,8,3,1793,1912,1681,90,2133,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.1089,148.84339,3,07/08/2019 11:28:42,Argos,0,590,MC,,401677471.98,07/08/2019 11:19:58,1,7,0,-120,401677471.98,148.84339,-20.1089,,,56,3,198,272,143,124,249,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.1089,148.84339,3,07/08/2019 11:28:42,Argos,0,590,MC,,401677471.98,07/08/2019 11:21:37,1,7,0,-120,401677471.98,148.84339,-20.1089,,,56,3,198,272,143,124,249,71,213,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.1089,148.84339,3,07/08/2019 11:28:42,Argos,0,590,MC,,401677471.98,07/08/2019 11:22:19,1,7,0,-120,401677471.98,148.84339,-20.1089,,,56,3,198,272,143,124,249,93,84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.1089,148.84339,3,07/08/2019 11:28:42,Argos,0,590,MC,,401677471.98,07/08/2019 11:23:03,1,7,0,-120,401677471.98,148.84339,-20.1089,,,56,3,198,272,143,124,249,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.1089,148.84339,3,07/08/2019 11:28:42,Argos,0,590,MC,,401677471.98,07/08/2019 11:27:29,2,7,0,-120,401677471.98,148.84339,-20.1089,,,56,3,198,272,143,124,249,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.1089,148.84339,3,07/08/2019 11:28:42,Argos,0,590,MC,,401677471.98,07/08/2019 11:28:42,1,7,0,-120,401677471.98,148.84339,-20.1089,,,56,3,198,272,143,124,249,75,48,131,220,104,5,205,148,84,45,182,88,210,6,175,20,1,255,31,205,96,255,128,,,,,,,,,
"",41820,5171,-20.01229,148.87104,A,07/08/2019 18:33:39,Argos,0,297,NP,,401677470.59,07/08/2019 18:33:40,1,2,0,-131,401677470.59,148.87104,-20.01229,148.87103,-20.01229,8,3,352,2775,44,99,685,69,223,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.01229,148.87104,A,07/08/2019 18:33:39,Argos,0,297,NP,,401677470.59,07/08/2019 18:38:37,1,2,0,-131,401677470.59,148.87104,-20.01229,148.87103,-20.01229,8,3,352,2775,44,99,685,52,45,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.01229,148.87104,A,07/08/2019 18:33:39,Argos,0,297,NP,,401677470.59,07/08/2019 18:42:35,1,2,0,-131,401677470.59,148.87104,-20.01229,148.87103,-20.01229,8,3,352,2775,44,99,685,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-19.85695,149.00182,B,07/09/2019 07:07:49,Argos,0,0,NP,,401677464,07/09/2019 07:07:49,1,1,0,-136,401677464,149.00182,-19.85695,149.00182,-19.85695,0,3,3735,4061,3434,93,10562,92,128,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-19.9692,148.90489,B,07/09/2019 07:27:46,Argos,0,0,SR,,401677476.35,07/09/2019 07:27:46,1,1,0,-133,401677476.35,148.90489,-19.9692,148.90489,-19.9692,6,2,4060,4756,3465,15,11481,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-19.85156,148.84745,1,07/09/2019 09:27:25,Argos,0,241,NK,,401677470.49,07/09/2019 09:24:47,1,4,0,-125,401677470.49,148.84745,-19.85156,148.84744,-19.85156,58,3,643,1983,208,73,341,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-19.84793,148.85768,A,07/09/2019 09:27:25,Argos,0,155,NK,,401677468.43,07/09/2019 09:26:13,1,3,0,-125,401677468.43,148.85768,-19.84793,148.85768,-19.84793,8,3,1062,9325,120,70,936,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-19.84793,148.85768,A,07/09/2019 09:27:25,Argos,0,155,NK,,401677468.43,07/09/2019 09:27:14,1,3,0,-125,401677468.43,148.85768,-19.84793,148.85768,-19.84793,8,3,1062,9325,120,70,936,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-19.84793,148.85768,A,07/09/2019 09:27:25,Argos,0,155,NK,,401677468.43,07/09/2019 09:28:48,1,3,0,-125,401677468.43,148.85768,-19.84793,148.85768,-19.84793,8,3,1062,9325,120,70,936,76,226,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-19.82534,148.85725,B,07/09/2019 10:20:07,Argos,0,0,MA,,401677462.5,07/09/2019 10:20:07,1,1,0,-134,401677462.5,148.85725,-19.82534,,,8,3,3272,3853,2778,84,2907,67,225,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-19.86234,148.98665,B,07/11/2019 10:41:34,Argos,0,653,NN,,401677452.33,07/11/2019 10:30:42,1,2,0,-129,401677452.33,148.98665,-19.86234,148.98665,-19.86234,0,3,13192,407928,426,12,14193,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-19.86234,148.98665,B,07/11/2019 10:41:34,Argos,0,653,NN,,401677452.33,07/11/2019 10:41:35,1,2,0,-129,401677452.33,148.98665,-19.86234,148.98665,-19.86234,0,3,13192,407928,426,12,14193,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-20.08003,148.94235,B,07/11/2019 12:17:30,Argos,0,0,NN,,401677442.06,07/11/2019 12:17:31,1,1,0,-132,401677442.06,148.94235,-20.08003,148.94235,-20.08003,8,3,2590,6419,1045,17,7320,84,215,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,SR,,401650000,07/13/2019 08:37:30,1,1,0,-135,401650000,,,,,,,,,,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,MA,,401650000,07/13/2019 10:37:34,1,1,0,-123,401650000,,,,,,,,,,,,78,216,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,,,,,,,0,MA,,401650000,07/14/2019 23:11:26,1,1,1,-116,401650000,,,,,,,,,,,,83,176,131,220,104,5,205,148,87,92,161,150,86,8,13,14,1,250,30,205,96,255,128,,,,,,,,,
"",41820,5171,-19.96155,148.74406,B,07/15/2019 07:39:53,Argos,0,145,SR,,401677466.33,07/15/2019 07:38:41,1,2,0,-130,401677466.33,148.74406,-19.96155,148.74406,-19.96155,0,3,52148,0,657,114,19123,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",41820,5171,-19.98789,148.80124,B,07/15/2019 07:41:06,Argos,0,145,NP,,401677474.76,07/15/2019 07:38:41,1,2,0,-131,401677474.76,148.80124,-19.98789,148.80124,-19.98789,6,3,2215,4498,1091,76,575,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
