DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
209117,209117,UT,09:06:27 21-Feb-2021,Argos,3,-29.0381,167.9440,181,595,55,61,,,,,,
209117,209117,UT,09:09:27 21-Feb-2021,Argos,3,-29.0383,167.9506,178,575,55,80,,,,,,
209117,209117,UT,10:04:16 21-Feb-2021,Argos,3,-29.0381,167.9471,137,225,83,103,,,,,,
209117,209117,UT,10:04:16 21-Feb-2021,Argos,3,-29.0381,167.9471,137,225,83,103,,,,,,
209117,209117,UT,10:27:32 21-Feb-2021,Argos,A,-29.0382,167.9484,437,6550,29,79,,,,,,
209117,209117,UT,10:51:26 21-Feb-2021,Argos,A,-29.0397,167.9446,440,1030,187,14,,,,,,
209117,209117,UT,11:45:32 21-Feb-2021,Argos,3,-29.0385,167.9454,213,482,94,33,,,,,,
209117,209117,UT,17:01:49 01-Mar-2021,Argos,A,-29.0077,167.4476,2697,20039,363,54,,,,,,
209117,209117,UT,22:55:59 11-Mar-2021,Argos,A,-29.0616,167.6731,8609,143332,517,81,,,,,,
209117,209117,UT,23:06:42 11-Mar-2021,Argos,0,-29.0471,167.9323,1884,16729,212,93,,,,,,
209117,209117,UT,18:55:49 16-Mar-2021,Argos,B,-29.0507,167.9207,10119,476926,214,118,,,,,,
209117,209117,UT,19:07:08 16-Mar-2021,Argos,B,-29.0289,167.8582,24020,,,,,,,,,
209117,209117,UT,19:13:49 16-Mar-2021,Argos,B,-29.0723,168.0263,6158,79282,478,99,,,,,,
209117,209117,UT,19:20:21 16-Mar-2021,Argos,1,-29.0512,167.9234,571,1527,213,104,,,,,,
209117,209117,UT,06:00:31 19-Mar-2021,Argos,0,-29.0495,167.9323,1773,16922,185,116,,,,,,
209117,209117,UT,06:36:08 23-Mar-2021,Argos,1,-29.0426,167.9493,1012,11334,90,80,,,,,,
