Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5675,209117,3,NP, ,2,21-Feb-2021,08:54:22,,,,401650000,-134,,0,21-Feb-2021,08:54:22,,,90,,,,,,,88,154,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NP, ,2,21-Feb-2021,08:54:22,,,,401650000,-134,,0,21-Feb-2021,08:55:52,,,90,,,,,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NK,3,3,21-Feb-2021,09:06:27,-29.0381,167.9440,,401677769,-127,56,0,21-Feb-2021,09:03:27,-29.0381,167.9440,362,181,595,55,61,,,90,160,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NK,3,3,21-Feb-2021,09:06:27,-29.0381,167.9440,,401677769,-127,56,0,21-Feb-2021,09:04:57,-29.0381,167.9440,362,181,595,55,61,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NK,3,3,21-Feb-2021,09:06:27,-29.0381,167.9440,,401677769,-127,56,0,21-Feb-2021,09:07:58,-29.0381,167.9440,362,181,595,55,61,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NK,3,3,21-Feb-2021,09:06:27,-29.0381,167.9440,,401677769,-127,56,0,21-Feb-2021,09:09:29,-29.0381,167.9440,362,181,595,55,61,,,70,224,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MA,3,4,21-Feb-2021,09:09:27,-29.0383,167.9506,,401677769,-115,50,0,21-Feb-2021,09:09:29,-29.0383,167.9506,444,178,575,55,80,,,70,224,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MA,3,4,21-Feb-2021,09:09:27,-29.0383,167.9506,,401677769,-115,50,0,21-Feb-2021,09:10:59,-29.0383,167.9506,444,178,575,55,80,,,91,165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MA,3,4,21-Feb-2021,09:09:27,-29.0383,167.9506,,401677769,-115,50,1,21-Feb-2021,09:12:25,-29.0383,167.9506,444,178,575,55,80,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MA,3,4,21-Feb-2021,09:09:27,-29.0383,167.9506,,401677769,-115,50,1,21-Feb-2021,09:13:55,-29.0383,167.9506,444,178,575,55,80,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MA,3,4,21-Feb-2021,09:09:27,-29.0383,167.9506,,401677769,-115,50,1,21-Feb-2021,09:15:23,-29.0383,167.9506,444,178,575,55,80,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MA,3,4,21-Feb-2021,09:09:27,-29.0383,167.9506,,401677769,-115,50,0,21-Feb-2021,09:16:53,-29.0383,167.9506,444,178,575,55,80,,,64,222,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NN,3,5,21-Feb-2021,10:04:16,-29.0381,167.9471,,401677771,-130,58,0,21-Feb-2021,10:01:59,-29.0381,167.9471,542,137,225,83,103,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NN,3,5,21-Feb-2021,10:04:16,-29.0381,167.9471,,401677771,-130,58,0,21-Feb-2021,10:03:32,-29.0381,167.9471,542,137,225,83,103,,,71,229,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NN,3,5,21-Feb-2021,10:04:16,-29.0381,167.9471,,401677771,-130,58,0,21-Feb-2021,10:05:02,-29.0381,167.9471,542,137,225,83,103,,,84,201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NN,3,5,21-Feb-2021,10:04:16,-29.0381,167.9471,,401677771,-130,58,0,21-Feb-2021,10:06:33,-29.0381,167.9471,542,137,225,83,103,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NN,3,5,21-Feb-2021,10:04:16,-29.0381,167.9471,,401677771,-130,58,0,21-Feb-2021,10:08:03,-29.0381,167.9471,542,137,225,83,103,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NN,3,5,21-Feb-2021,10:04:16,-29.0381,167.9471,,401677771,-130,58,0,21-Feb-2021,10:11:01,-29.0381,167.9471,542,137,225,83,103,,,66,228,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MB,A,6,21-Feb-2021,10:27:32,-29.0382,167.9484,,401677771,-130,6,0,21-Feb-2021,10:26:03,-29.0382,167.9484,266,437,6550,29,79,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MB,A,6,21-Feb-2021,10:27:32,-29.0382,167.9484,,401677771,-130,6,0,21-Feb-2021,10:29:01,-29.0382,167.9484,266,437,6550,29,79,,,84,217,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MB,A,6,21-Feb-2021,10:27:32,-29.0382,167.9484,,401677771,-130,6,0,21-Feb-2021,10:30:29,-29.0382,167.9484,266,437,6550,29,79,,,106,128,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,23,MA,A,7,21-Feb-2021,10:51:26,-29.0397,167.9446,,401677772,-126,6,0,21-Feb-2021,10:49:55,-29.0397,167.9446,183,440,1030,187,14,,,92,144,165,245,40,151,68,170,138,171,64,65,20,3,207,2,1,255,1,206,80,0,0,,,,,,,,,
5675,209117,3,MA,A,7,21-Feb-2021,10:51:26,-29.0397,167.9446,,401677772,-126,6,0,21-Feb-2021,10:51:28,-29.0397,167.9446,183,440,1030,187,14,,,78,232,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MA,A,7,21-Feb-2021,10:51:26,-29.0397,167.9446,,401677772,-126,6,0,21-Feb-2021,10:52:58,-29.0397,167.9446,183,440,1030,187,14,,,84,233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NN,3,8,21-Feb-2021,11:45:32,-29.0385,167.9454,,401677771,-129,58,0,21-Feb-2021,11:44:00,-29.0385,167.9454,278,213,482,94,33,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NN,3,8,21-Feb-2021,11:45:32,-29.0385,167.9454,,401677771,-129,58,0,21-Feb-2021,11:45:34,-29.0385,167.9454,278,213,482,94,33,,,66,228,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NN,3,8,21-Feb-2021,11:45:32,-29.0385,167.9454,,401677771,-129,58,0,21-Feb-2021,11:47:04,-29.0385,167.9454,278,213,482,94,33,,,80,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NN,3,8,21-Feb-2021,11:45:32,-29.0385,167.9454,,401677771,-129,58,0,21-Feb-2021,11:48:38,-29.0385,167.9454,278,213,482,94,33,,,96,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,23,MC, ,9,25-Feb-2021,22:50:05,,,,401650000,-116,,0,25-Feb-2021,22:50:05,,,,,,,,,,77,80,165,245,40,151,68,176,12,219,71,151,86,4,99,10,1,164,31,209,48,255,128,,,,,,,,,
5675,209117,3,A1, ,10,26-Feb-2021,18:04:27,,,,401650000,-138,,0,26-Feb-2021,18:04:27,,,,,,,,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NP,A,11,01-Mar-2021,17:01:49,-29.0077,167.4476,,401677782,-139,,0,01-Mar-2021,17:00:35,-29.0077,167.4476,119,2697,20039,363,54,,,85,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NP,A,11,01-Mar-2021,17:01:49,-29.0077,167.4476,,401677782,-139,,0,01-Mar-2021,17:02:19,-29.0077,167.4476,119,2697,20039,363,54,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NP,A,11,01-Mar-2021,17:01:49,-29.0077,167.4476,,401677782,-139,,0,01-Mar-2021,17:02:34,-29.0077,167.4476,119,2697,20039,363,54,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,SR, ,12,02-Mar-2021,19:55:09,,,,401650000,-129,,0,02-Mar-2021,19:55:09,,,,,,,,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NK, ,13,02-Mar-2021,19:55:09,,,,401650000,-127,,0,02-Mar-2021,19:55:09,,,,,,,,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,31,NP, ,14,02-Mar-2021,20:09:59,,,,401650000,-130,,0,02-Mar-2021,20:09:59,,,,,,,,,,42,76,32,238,238,14,14,238,238,238,238,224,0,238,14,52,75,128,224,14,238,14,238,238,238,238,238,238,238,238,81,
5675,209117,31,A1, ,15,02-Mar-2021,20:09:59,,,,401650000,-135,,0,02-Mar-2021,20:09:59,,,,,,,,,,42,76,32,238,238,14,14,238,238,238,238,224,0,238,14,52,75,128,224,14,238,14,238,238,238,238,238,238,238,238,81,
5675,209117,31,NN,A,16,11-Mar-2021,22:55:59,-29.0616,167.6731,,401677792,-125,,0,11-Mar-2021,22:55:37,-29.0616,167.6731,44,8609,143332,517,81,,,42,76,224,238,238,238,238,238,238,238,238,238,238,238,238,124,76,192,238,238,238,238,238,238,238,238,238,14,238,238,76,
5675,209117,31,NN,A,16,11-Mar-2021,22:55:59,-29.0616,167.6731,,401677792,-125,,0,11-Mar-2021,22:55:58,-29.0616,167.6731,44,8609,143332,517,81,,,42,76,96,238,238,238,238,238,238,238,238,238,238,238,238,141,76,64,238,224,224,238,238,238,238,238,238,238,238,238,247,
5675,209117,23,NN,A,16,11-Mar-2021,22:55:59,-29.0616,167.6731,,401677792,-125,,0,11-Mar-2021,22:56:21,-29.0616,167.6731,44,8609,143332,517,81,,,92,144,165,245,40,151,68,176,5,219,187,18,150,4,199,10,25,244,29,208,96,255,128,,,,,,,,,
5675,209117,31,MC,0,17,11-Mar-2021,23:06:42,-29.0471,167.9323,,401677754,-121,56,0,11-Mar-2021,23:03:27,-29.0471,167.9323,308,1884,16729,212,93,,,42,77,32,238,238,238,238,238,224,238,238,238,238,238,238,181,77,0,238,238,238,238,238,238,238,238,238,238,238,238,109,
5675,209117,3,MC,0,17,11-Mar-2021,23:06:42,-29.0471,167.9323,,401677754,-121,56,0,11-Mar-2021,23:04:44,-29.0471,167.9323,308,1884,16729,212,93,,,84,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MC,0,17,11-Mar-2021,23:06:42,-29.0471,167.9323,,401677754,-121,56,0,11-Mar-2021,23:07:30,-29.0471,167.9323,308,1884,16729,212,93,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MC,0,17,11-Mar-2021,23:06:42,-29.0471,167.9323,,401677754,-121,56,0,11-Mar-2021,23:07:45,-29.0471,167.9323,308,1884,16729,212,93,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MC,0,17,11-Mar-2021,23:06:42,-29.0471,167.9323,,401677754,-121,56,0,11-Mar-2021,23:08:12,-29.0471,167.9323,308,1884,16729,212,93,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MC,0,17,11-Mar-2021,23:06:42,-29.0471,167.9323,,401677754,-121,56,0,11-Mar-2021,23:08:35,-29.0471,167.9323,308,1884,16729,212,93,,,65,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,31,NK, ,18,13-Mar-2021,18:29:24,,,,401650000,-132,,0,13-Mar-2021,18:29:24,,,,,,,,,,42,76,160,238,238,238,238,238,238,238,238,238,238,238,238,135,76,128,238,238,238,238,238,238,238,238,238,238,238,238,121,
5675,209117,31,MC, ,19,14-Mar-2021,10:45:06,,,,401650000,-124,,0,14-Mar-2021,10:45:06,,,,,,,,,,42,77,160,238,238,238,238,238,238,238,238,238,238,238,238,98,77,128,14,238,238,238,238,238,238,238,238,238,238,238,98,
5675,209117,3,NK,B,20,16-Mar-2021,18:55:49,-29.0507,167.9207,,401677753,-130,,0,16-Mar-2021,18:54:05,-29.0507,167.9207,209,10119,476926,214,118,,,86,157,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NK,B,20,16-Mar-2021,18:55:49,-29.0507,167.9207,,401677753,-130,,0,16-Mar-2021,18:57:34,-29.0507,167.9207,209,10119,476926,214,118,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NP,B,21,16-Mar-2021,19:07:08,-29.0289,167.8582,,401677757,-127,,0,16-Mar-2021,19:06:48,-29.0289,167.8582,41,24020,,,,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,NP,B,21,16-Mar-2021,19:07:08,-29.0289,167.8582,,401677757,-127,,0,16-Mar-2021,19:07:29,-29.0289,167.8582,41,24020,,,,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MA,B,22,16-Mar-2021,19:13:49,-29.0723,168.0263,,401677775,-131,6,0,16-Mar-2021,19:12:55,-29.0723,168.0263,108,6158,79282,478,99,,,65,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,MA,B,22,16-Mar-2021,19:13:49,-29.0723,168.0263,,401677775,-131,6,0,16-Mar-2021,19:14:43,-29.0723,168.0263,108,6158,79282,478,99,,,85,162,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,SR,1,23,16-Mar-2021,19:20:21,-29.0512,167.9234,,401677757,-124,56,0,16-Mar-2021,19:18:03,-29.0512,167.9234,331,571,1527,213,104,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,31,SR,1,23,16-Mar-2021,19:20:21,-29.0512,167.9234,,401677757,-124,56,0,16-Mar-2021,19:18:32,-29.0512,167.9234,331,571,1527,213,104,,,42,77,96,238,226,238,238,238,238,238,238,238,238,238,0,86,77,64,238,238,14,238,238,238,238,238,224,238,238,238,187,
5675,209117,31,SR,1,23,16-Mar-2021,19:20:21,-29.0512,167.9234,,401677757,-124,56,0,16-Mar-2021,19:19:09,-29.0512,167.9234,331,571,1527,213,104,,,42,77,160,238,238,238,238,238,238,238,238,238,238,238,238,98,77,128,14,238,238,238,238,238,238,238,238,238,238,238,98,
5675,209117,3,SR,1,23,16-Mar-2021,19:20:21,-29.0512,167.9234,,401677757,-124,56,0,16-Mar-2021,19:22:30,-29.0512,167.9234,331,571,1527,213,104,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,SR,1,23,16-Mar-2021,19:20:21,-29.0512,167.9234,,401677757,-124,56,0,16-Mar-2021,19:23:34,-29.0512,167.9234,331,571,1527,213,104,,,65,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,31,A1,0,24,19-Mar-2021,06:00:31,-29.0495,167.9323,,401677757,-124,50,0,19-Mar-2021,05:59:31,-29.0495,167.9323,130,1773,16922,185,116,,,42,78,32,0,238,224,238,238,238,238,238,238,238,238,238,84,78,0,238,238,238,238,238,238,238,238,238,0,226,166,164,
5675,209117,3,A1,0,24,19-Mar-2021,06:00:31,-29.0495,167.9323,,401677757,-124,50,0,19-Mar-2021,06:00:03,-29.0495,167.9323,130,1773,16922,185,116,,,79,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,A1,0,24,19-Mar-2021,06:00:31,-29.0495,167.9323,,401677757,-124,50,0,19-Mar-2021,06:00:23,-29.0495,167.9323,130,1773,16922,185,116,,,92,113,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,A1,0,24,19-Mar-2021,06:00:31,-29.0495,167.9323,,401677757,-124,50,0,19-Mar-2021,06:01:01,-29.0495,167.9323,130,1773,16922,185,116,,,101,131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,A1,0,24,19-Mar-2021,06:00:31,-29.0495,167.9323,,401677757,-124,50,0,19-Mar-2021,06:01:41,-29.0495,167.9323,130,1773,16922,185,116,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,23,A1,1,25,23-Mar-2021,06:36:08,-29.0426,167.9493,,401677749,-125,50,0,23-Mar-2021,06:34:59,-29.0426,167.9493,183,1012,11334,90,80,,,94,80,165,245,40,151,68,176,11,154,114,86,214,7,31,8,9,165,29,207,192,143,128,,,,,,,,,
5675,209117,3,A1,1,25,23-Mar-2021,06:36:08,-29.0426,167.9493,,401677749,-125,50,0,23-Mar-2021,06:35:14,-29.0426,167.9493,183,1012,11334,90,80,,,79,253,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,A1,1,25,23-Mar-2021,06:36:08,-29.0426,167.9493,,401677749,-125,50,0,23-Mar-2021,06:35:45,-29.0426,167.9493,183,1012,11334,90,80,,,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,A1,1,25,23-Mar-2021,06:36:08,-29.0426,167.9493,,401677749,-125,50,0,23-Mar-2021,06:36:00,-29.0426,167.9493,183,1012,11334,90,80,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,A1,1,25,23-Mar-2021,06:36:08,-29.0426,167.9493,,401677749,-125,50,1,23-Mar-2021,06:36:15,-29.0426,167.9493,183,1012,11334,90,80,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,A1,1,25,23-Mar-2021,06:36:08,-29.0426,167.9493,,401677749,-125,50,0,23-Mar-2021,06:36:30,-29.0426,167.9493,183,1012,11334,90,80,,,74,252,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,A1,1,25,23-Mar-2021,06:36:08,-29.0426,167.9493,,401677749,-125,50,0,23-Mar-2021,06:36:49,-29.0426,167.9493,183,1012,11334,90,80,,,82,150,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,A1,1,25,23-Mar-2021,06:36:08,-29.0426,167.9493,,401677749,-125,50,0,23-Mar-2021,06:37:06,-29.0426,167.9493,183,1012,11334,90,80,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,209117,3,A1,1,25,23-Mar-2021,06:36:08,-29.0426,167.9493,,401677749,-125,50,0,23-Mar-2021,06:38:02,-29.0426,167.9493,183,1012,11334,90,80,,,15,1,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
