DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
209117,209117,0.500000,UT,,,08:54:22 21-Feb-2021,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,08:55:52 21-Feb-2021,,,,,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,09:03:27 21-Feb-2021,,3,-29.0381,167.9440,,,,,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,09:04:57 21-Feb-2021,,3,-29.0381,167.9440,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,09:07:58 21-Feb-2021,,3,-29.0381,167.9440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,09:09:29 21-Feb-2021,,3,-29.0381,167.9440,,,,,,,,,22.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,09:10:59 21-Feb-2021,,3,-29.0383,167.9506,,,,,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,09:12:25 21-Feb-2021,,3,-29.0383,167.9506,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,1.00b,,09:13:55 21-Feb-2021,,3,-29.0383,167.9506,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,09:15:23 21-Feb-2021,,3,-29.0383,167.9506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,09:16:53 21-Feb-2021,,3,-29.0383,167.9506,,,,,,,,,22.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,10:01:59 21-Feb-2021,,3,-29.0381,167.9471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,10:03:32 21-Feb-2021,,3,-29.0381,167.9471,,,,,,,,,22.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,10:05:02 21-Feb-2021,,3,-29.0381,167.9471,,,,,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,10:06:33 21-Feb-2021,,3,-29.0381,167.9471,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,1.00b,,10:08:03 21-Feb-2021,,3,-29.0381,167.9471,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,10:11:01 21-Feb-2021,,3,-29.0381,167.9471,,,,,,,,,22.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,10:26:03 21-Feb-2021,,A,-29.0382,167.9484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,10:52:01 21-Feb-2021,10:49:55 21-Feb-2021,-125,A,-29.0397,167.9446,CRC,,,,487,3.225,,,22.65,,,,,,,,,,,,,,255,1,,0,,,,,,,0,,,,4,,,
209117,209117,0.500000,UT,,,10:51:28 21-Feb-2021,,A,-29.0397,167.9446,,,,,,,,,22.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,10:52:58 21-Feb-2021,,A,-29.0397,167.9446,,,,,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,11:44:00 21-Feb-2021,,3,-29.0385,167.9454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,11:45:34 21-Feb-2021,,3,-29.0385,167.9454,,,,,,,,,22.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,11:47:04 21-Feb-2021,,3,-29.0385,167.9454,,,,,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,11:48:38 21-Feb-2021,,3,-29.0385,167.9454,,,,,,3.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,22:52:30 25-Feb-2021,22:50:05 25-Feb-2021,-144,,,,CRC,,,,561,3.325,,,24.95,,,,,,,,,,,,,,164,31,255,0,,,,,,,0,,,,93,,,
209117,209117,0.500000,UT,1.00b,,18:04:27 26-Feb-2021,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,17:00:35 01-Mar-2021,,A,-29.0077,167.4476,,,,,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,,,17:02:19 01-Mar-2021,,A,-29.0077,167.4476,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,1.00b,,17:02:34 01-Mar-2021,,A,-29.0077,167.4476,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209117,209117,0.500000,UT,1.00b,,19:55:09 02-Mar-2021,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
