DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
146708,146708,UT,,43,302,10,1,348,,,,,54,20:33:49 01-Mar-2015,23:30:02 31-Oct-2016,610,21:03:53 17-Feb-2015,00:12:16 28-Aug-2016,557,,,04:00:00 14-Feb-2015
