DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
146708,146708,0.500000,UT,,20:36:57 01-Mar-2015,20:33:49 01-Mar-2015,-187,,,,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,146708,0.500000,UT,,05:24:14 03-Mar-2015,05:21:01 03-Mar-2015,-192,,,,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,146708,0.500000,UT,,00:13:05 06-Mar-2015,00:09:42 06-Mar-2015,-202,,,,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,146708,0.500000,UT,,00:14:00 06-Mar-2015,00:10:36 06-Mar-2015,-203,,,,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,146708,0.500000,UT,,19:31:42 12-Mar-2015,19:27:54 12-Mar-2015,-227,,,,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,146708,0.500000,UT,,19:09:46 14-Mar-2015,19:05:51 14-Mar-2015,-234,1,-16.4233,146.1320,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,146708,0.500000,UT,,19:11:36 14-Mar-2015,19:07:41 14-Mar-2015,-234,1,-16.4233,146.1320,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,146708,0.500000,UT,,19:12:31 14-Mar-2015,19:08:36 14-Mar-2015,-234,1,-16.4233,146.1320,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,146708,0.500000,UT,,19:13:25 14-Mar-2015,19:09:30 14-Mar-2015,-234,1,-16.4233,146.1320,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,146708,0.500000,UT,,19:14:26 14-Mar-2015,19:10:31 14-Mar-2015,-234,1,-16.4233,146.1320,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
