DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
41821,41821,0.500000,UT,,,12:19:07 08-Jun-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,12:41:32 08-Jun-2019,12:42:47 08-Jun-2019,75,2,-20.2705,148.7115,CRC,,,,302,3.275,,,21.25,,,,,,,,,,,,,,255,255,,0,,,,,,,0,,,,56,,,
41821,41821,0.500000,UT,,,12:43:31 08-Jun-2019,,2,-20.2705,148.7115,,,,,,,,,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,12:45:00 08-Jun-2019,,2,-20.2705,148.7115,,,,,,3.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,1.00a,,12:45:44 08-Jun-2019,,2,-20.2705,148.7115,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,12:45:14 08-Jun-2019,12:46:29 08-Jun-2019,75,2,-20.2705,148.7115,CRC,,,,307,3.300,,,21.25,,,,,,,,,,,,,,255,255,,0,,,,,,,0,,,,58,,,
41821,41821,0.500000,UT,,22:45:15 16-Jun-2019,22:46:33 16-Jun-2019,78,,,,CRC,,,,512,3.325,,,23.15,,,,,,,,,,,,,,214,32,93,0,,,,,,,0,,,,95,,,
41821,41821,0.500000,UT,,,07:20:37 23-Jun-2019,,,,,,,,,,,,,23.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,20:56:26 30-Jun-2019,,,,,,,,,,,,,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,07:43:46 05-Jul-2019,,B,-19.7406,148.7533,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,07:43:47 05-Jul-2019,,B,-19.7795,148.8179,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,07:48:01 05-Jul-2019,,B,-19.7406,148.7533,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,07:55:26 05-Jul-2019,07:56:54 05-Jul-2019,88,A,-19.7482,148.8277,CRC,,,,557,3.300,,,22.30,,,,,,,,,,,,,,106,33,34,0,,,,,,,0,,,,95,,,
41821,41821,0.500000,UT,1.00a,,07:58:00 05-Jul-2019,,A,-19.7482,148.8277,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,08:02:49 05-Jul-2019,,A,-19.7482,148.8277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,09:21:27 05-Jul-2019,,2,-19.7157,148.8054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,09:24:17 05-Jul-2019,,2,-19.7157,148.8054,,,,,,,,,22.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,09:25:11 05-Jul-2019,,2,-19.7157,148.8054,,,,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,1.00a,,09:30:47 05-Jul-2019,,2,-19.7157,148.8054,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,1.00a,,21:22:16 09-Jul-2019,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,09:07:26 12-Jul-2019,09:08:58 12-Jul-2019,92,B,-20.0437,149.3725,CRC,,,,672,3.325,,,22.55,,,,,,,,,,,,,,178,33,255,0,,,,,,,0,,,,78,,,
41821,41821,0.500000,UT,,,09:10:21 12-Jul-2019,,B,-20.0437,149.3725,,,,,,,,,22.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,09:47:04 12-Jul-2019,,B,-20.1081,149.3562,,,,,,,,,22.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,1.00a,,10:19:35 12-Jul-2019,,2,-20.1923,149.3427,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,10:20:27 12-Jul-2019,,2,-20.1923,149.3427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,10:23:49 12-Jul-2019,,2,-20.1923,149.3427,,,,,,,,,22.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,10:25:19 12-Jul-2019,10:26:50 12-Jul-2019,91,2,-20.1923,149.3427,CRC,,,,692,3.325,,,22.55,,,,,,,,,,,,,,255,33,255,0,,,,,,,0,,,,89,,,
41821,41821,0.500000,UT,,,10:31:13 12-Jul-2019,,2,-20.1923,149.3427,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,10:57:58 12-Jul-2019,,B,-20.1925,149.3426,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,21:03:39 12-Jul-2019,,B,-20.4744,149.2575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,41821,0.500000,UT,,,21:31:39 12-Jul-2019,,B,-20.2279,149.4678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
