DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
176405,176405,UT,06:26:06 18-Oct-2018,,,3,-16.7775,145.6731,CRC 5.12,,,197,110,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,06:07:07 19-Oct-2018,,,3,-16.8015,145.7154,CRC 10.9,06:07:07 19-Oct-2018,Status,42,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,06:13:46 19-Oct-2018,,,3,-16.8015,145.7154,CRC 7.14,,,199,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,06:14:14 19-Oct-2018,,,3,-16.8015,145.7154,CRC 6.12,,,102,130,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,06:28:02 21-Oct-2018,,,A,-16.3595,145.7119,CRC 4.7,06:28:02 21-Oct-2018,Status,84,245,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,10:49:02 25-Oct-2018,,,0,-16.8907,146.3782,CRC 6.7,,,102,141,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,21:23:59 25-Oct-2018,,,3,-16.9310,146.5083,CRC 2.183,05:18:35 25-Oct-2018,Status,64,80,131,220,168,40,58,164,108,149,40,210,146,127,140,51,159,25,116,181,131,193,31,,,,,,,,,
176405,176405,UT,20:57:48 30-Oct-2018,,,B,-16.6532,146.3636,CRC 10.14,20:57:48 30-Oct-2018,Status,10,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,19:55:56 01-Nov-2018,,,B,-16.3772,146.0240,CRC 7.6,19:55:56 01-Nov-2018,Status,103,140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,08:05:09 04-Nov-2018,,,A,-16.3808,145.7390,CRC 1.9,08:05:09 04-Nov-2018,Status,81,100,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,08:06:31 04-Nov-2018,,,A,-16.3808,145.7390,CRC 13.4,,,237,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,08:08:34 04-Nov-2018,,,A,-16.3808,145.7390,CRC 10.15,08:08:34 04-Nov-2018,Status,10,128,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,09:25:35 04-Nov-2018,,,B,-16.3835,145.7333,CRC 117.139,09:25:35 04-Nov-2018,Status,78,176,131,220,168,40,58,164,98,37,152,213,95,72,234,7,2,95,101,156,34,149,196,,,,,,,,,
176405,176405,UT,18:36:45 08-Nov-2018,,,3,-16.4041,145.8120,CRC 13.14,,,109,139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,18:39:53 08-Nov-2018,,,3,-16.4041,145.8120,CRC 11.7,18:39:53 08-Nov-2018,Status,75,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,07:40:10 10-Nov-2018,,,B,-16.3596,145.6948,CRC 249.114,09:33:00 09-Nov-2018,Status,95,48,131,196,175,73,159,32,100,166,16,14,251,116,26,68,82,230,16,195,125,137,56,,,,,,,,,
176405,176405,UT,08:36:58 10-Nov-2018,,,B,-16.3810,145.6875,CRC 8.0,08:36:58 10-Nov-2018,Status,88,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,08:36:58 10-Nov-2018,,,A,-16.4171,145.6809,CRC 8.0,08:36:58 10-Nov-2018,Status,88,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,07:13:58 14-Nov-2018,,,,,,CRC 111.160,07:13:58 14-Nov-2018,Status,77,240,134,222,231,96,131,109,237,157,79,238,254,164,117,24,207,134,114,147,52,44,247,,,,,,,,,
176405,176405,UT,12:13:29 14-Nov-2018,,,B,-15.9861,146.1402,CRC 2.10,12:13:29 14-Nov-2018,Status,2,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,19:47:30 14-Nov-2018,,,A,-16.0732,146.1588,CRC 48.132,07:37:37 21-Nov-2018,Status,70,19,96,253,149,98,50,24,90,158,89,77,130,30,190,187,113,176,16,6,153,201,216,,,,,,,,,
176405,176405,UT,08:27:39 15-Nov-2018,,,B,-16.2150,145.6997,CRC (both failed),00:00:00 13-Nov-2018,TAT,32,173,192,0,0,0,0,0,64,0,0,0,255,8,0,179,173,160,0,0,0,0,0,0,0,0,0,255,0,0,30,
176405,176405,UT,23:29:57 17-Nov-2018,,,,,,CRC 12.13,23:29:57 17-Nov-2018,Status,28,76,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,06:02:57 23-Nov-2018,,,,,,CRC 14.13,06:02:57 23-Nov-2018,Status,78,152,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,17:18:54 23-Nov-2018,,,3,-16.4231,145.8171,CRC 15.9,17:18:54 23-Nov-2018,Status,95,123,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,17:06:48 24-Nov-2018,,,A,-16.3879,145.7872,CRC 14.6,17:06:48 24-Nov-2018,Status,78,113,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,18:53:02 24-Nov-2018,,,A,-16.4332,145.7435,CRC 11.6,,,139,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,12:14:24 27-Nov-2018,,,B,-16.4712,145.7494,CRC 15.10,12:14:24 27-Nov-2018,Status,31,16,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,08:29:14 28-Nov-2018,,,B,-16.4861,145.7239,CRC 10.8,08:29:14 28-Nov-2018,Status,10,132,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,23:28:42 28-Nov-2018,,,B,-16.4137,145.7654,CRC 0.15,23:28:42 28-Nov-2018,Status,64,127,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,10:20:40 29-Nov-2018,,,B,-16.4296,145.8253,CRC (both failed),,,32,175,128,0,0,0,0,32,0,4,40,207,223,2,229,128,158,217,127,103,90,160,178,77,183,10,56,201,74,28,212,
176405,176405,UT,13:25:02 30-Nov-2018,,,B,-16.4322,145.8016,CRC 8.11,13:25:02 30-Nov-2018,Status,72,150,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,13:01:04 01-Dec-2018,,,B,-16.4706,145.8193,CRC 10.9,13:01:04 01-Dec-2018,Status,10,64,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,22:37:11 01-Dec-2018,,,B,-16.4533,145.8321,CRC (both failed),,,32,175,192,0,0,0,0,0,0,0,0,0,3,129,32,231,30,165,184,14,80,130,236,154,243,123,67,193,176,242,194,
176405,176405,UT,07:22:33 04-Dec-2018,,,2,-16.4995,145.6713,CRC 1.0,07:22:33 04-Dec-2018,Status,65,107,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,08:29:59 04-Dec-2018,,,1,-16.5202,145.7048,CRC 12.4,08:29:59 04-Dec-2018,Status,92,122,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,08:37:42 04-Dec-2018,,,2,-16.5241,145.7015,CRC 10.2,08:37:42 04-Dec-2018,Status,74,70,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,18:12:14 06-Dec-2018,,,A,-16.2976,146.0077,CRC 120.200,18:12:21 06-Dec-2018,Status,79,16,131,220,168,40,58,164,99,72,197,79,86,37,71,29,70,95,148,97,15,242,242,,,,,,,,,
176405,176405,UT,19:57:44 06-Dec-2018,,,3,-16.3084,145.9920,CRC 12.7,19:57:44 06-Dec-2018,Status,76,16,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,20:00:58 06-Dec-2018,,,3,-16.3084,145.9920,CRC 15.5,20:00:58 06-Dec-2018,Status,79,94,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,22:13:56 06-Dec-2018,,,1,-16.3265,145.9639,CRC 130.183,22:13:56 06-Dec-2018,Status,80,84,163,254,169,96,60,130,55,68,127,62,54,104,122,147,150,83,186,234,101,190,179,,,,,,,,,
176405,176405,UT,22:16:00 06-Dec-2018,,,1,-16.3265,145.9639,CRC 10.2,22:16:00 06-Dec-2018,Status,10,121,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,22:26:38 06-Dec-2018,,,B,-16.3287,145.9624,CRC 0.12,22:26:38 06-Dec-2018,Status,96,142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,08:26:47 07-Dec-2018,,,B,-16.3218,145.9456,CRC 201.116,09:30:48 04-Dec-2018,Status,89,48,131,92,168,46,13,182,98,37,236,14,97,248,110,192,127,166,7,132,99,128,86,,,,,,,,,
176405,176405,UT,08:40:57 07-Dec-2018,,,B,-16.3163,145.9444,CRC 10.5,,,138,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,09:03:13 07-Dec-2018,,,B,-16.3207,145.9402,CRC 10.12,09:03:13 07-Dec-2018,Status,90,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,21:46:26 08-Dec-2018,,,B,-16.0646,145.5857,CRC 10.6,21:46:26 08-Dec-2018,Status,74,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,19:14:40 09-Dec-2018,,,B,-16.0515,145.6386,CRC (both failed),,,32,177,0,0,0,185,181,170,9,222,246,159,84,140,248,79,86,201,13,116,70,225,206,232,215,228,45,96,255,128,151,
176405,176405,UT,07:55:23 10-Dec-2018,,,A,-16.2895,145.6953,CRC 11.14,07:55:23 10-Dec-2018,Status,91,135,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,21:38:33 11-Dec-2018,,,,,,CRC (both failed),,,32,177,64,0,8,0,4,64,0,0,0,64,165,2,28,10,177,33,0,159,244,32,2,71,247,59,254,197,49,20,181,
176405,176405,UT,11:19:36 13-Dec-2018,,,B,-16.3577,146.1423,CRC (both failed),,,33,177,128,0,128,16,4,73,179,100,128,145,183,230,44,237,57,23,98,76,18,68,178,101,151,197,36,214,85,44,214,
176405,176405,UT,19:36:29 13-Dec-2018,,,2,-16.3744,146.2974,,,,102,140,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,19:37:57 13-Dec-2018,,,2,-16.3744,146.2974,CRC 4.11,19:37:57 13-Dec-2018,Status,52,200,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,19:44:28 13-Dec-2018,,,2,-16.3744,146.2974,CRC 6.1,,,102,142,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,07:20:17 16-Dec-2018,,,A,-15.9179,146.9152,CRC 15.5,07:20:17 16-Dec-2018,Status,79,220,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,07:31:41 19-Dec-2018,,,,,,CRC (both failed),,,32,178,64,0,0,0,0,0,12,40,151,98,183,30,0,135,48,88,11,71,164,254,8,216,161,176,27,250,157,13,131,
176405,176405,UT,11:45:14 24-Dec-2018,,,,,,CRC 1.7,,,97,116,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,18:06:50 24-Dec-2018,,,1,-15.7622,146.3575,CRC 6.11,18:06:50 24-Dec-2018,Status,22,75,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,09:47:27 25-Dec-2018,,,B,-15.7785,146.4149,CRC (both failed),,,50,82,128,153,39,39,194,127,88,148,95,98,248,242,197,247,218,44,84,66,148,186,5,234,73,166,202,47,151,251,167,
176405,176405,UT,06:36:43 27-Dec-2018,,,B,-15.9340,145.5864,CRC (both failed),,,32,179,64,0,0,3,1,65,67,9,1,1,29,0,245,153,144,179,13,72,61,64,219,13,176,60,26,80,58,167,170,
176405,176405,UT,06:37:40 27-Dec-2018,,,B,-15.9340,145.5864,CRC 10.2,06:37:40 27-Dec-2018,Status,10,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,20:05:44 27-Dec-2018,,,B,-15.9064,145.6556,CRC 1.13,20:05:44 27-Dec-2018,Status,65,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,11:32:46 29-Dec-2018,,,0,-15.4110,146.0446,CRC 15.14,11:32:46 29-Dec-2018,Status,79,85,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,18:40:33 29-Dec-2018,,,0,-15.5005,145.9125,CRC 134.218,18:40:45 29-Dec-2018,Status,80,208,131,220,168,40,58,164,110,202,139,80,82,57,3,24,5,125,231,7,63,186,22,,,,,,,,,
176405,176405,UT,11:22:14 30-Dec-2018,,,B,-15.8157,146.0131,CRC 12.7,11:22:14 30-Dec-2018,Status,76,88,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,UT,08:11:23 06-Jan-2019,,,,,,CRC (both failed),,,32,196,160,0,4,0,32,0,5,6,16,81,247,125,223,4,119,129,49,55,155,109,186,167,32,91,128,119,181,43,213,
176405,176405,UT,17:03:26 07-Jan-2019,,,B,-15.8176,144.9657,CRC 151.75,17:03:39 07-Jan-2019,Status,82,240,131,220,168,40,58,164,99,196,57,210,16,72,75,24,1,163,63,213,65,255,192,,,,,,,,,
176405,176405,UT,08:50:51 08-Jan-2019,,,B,-16.4300,146.1589,CRC (both failed),,,32,196,224,0,0,0,0,0,0,8,40,176,102,255,0,202,228,164,69,157,26,230,22,145,72,122,154,31,80,72,52,
176405,176405,UT,07:36:03 10-Jan-2019,,,B,-16.4094,145.7428,CRC (both failed),,,33,236,17,55,138,222,253,255,254,255,255,255,245,169,255,147,98,128,0,0,0,0,0,0,0,0,1,190,127,128,54,
176405,176405,UT,18:09:43 10-Jan-2019,,,B,-16.3775,145.6748,CRC (both failed),,,32,197,32,8,0,192,41,28,85,248,132,237,206,243,255,194,40,49,148,162,46,13,4,140,252,174,26,97,107,1,199,
176405,176405,UT,20:47:31 15-Jan-2019,,,,,,CRC 11.4,20:47:31 15-Jan-2019,Status,11,32,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
