DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
176405,176405,0.500000,UT,,,06:19:41 18-Oct-2018,,3,-16.7775,145.6731,,,,,,,,,29.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,0.500000,UT,,06:19:55 18-Oct-2018,06:19:55 18-Oct-2018,0,3,-16.7775,145.6731,CRC,,,,722,3.525,,,29.30,,,,,,,,,,,,,,255,255,,0,,,,,,,0,,,,5,,,
176405,176405,0.500000,UT,,,06:21:21 18-Oct-2018,,3,-16.7775,145.6731,,,,,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,0.500000,UT,1.00a,,06:23:01 18-Oct-2018,,3,-16.7775,145.6731,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,0.500000,UT,,,06:23:15 18-Oct-2018,,3,-16.7775,145.6731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,0.500000,UT,,,06:23:29 18-Oct-2018,,3,-16.7775,145.6731,,,,,,,,,29.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,0.500000,UT,,,06:23:43 18-Oct-2018,,3,-16.7775,145.6731,,,,,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,0.500000,UT,,,06:24:26 18-Oct-2018,,3,-16.7775,145.6731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,0.500000,UT,,,06:26:34 18-Oct-2018,,3,-16.7775,145.6731,,,,,,3.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176405,176405,0.500000,UT,,,06:07:50 19-Oct-2018,,3,-16.8015,145.7154,,,,,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
