DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
176405,176405,UT,06:24:19 18-Oct-2018,Argos,3,-16.7775,145.6731,115,272,48,71,,,,,,
176405,176405,UT,06:14:07 19-Oct-2018,Argos,3,-16.8015,145.7154,113,152,83,71,,,,,,
176405,176405,UT,06:03:54 20-Oct-2018,Argos,B,-16.4684,145.6153,6670,19994,2225,70,,,,,,
176405,176405,UT,06:55:17 20-Oct-2018,Argos,B,-16.4651,145.5972,6009,15736,2294,63,,,,,,
176405,176405,UT,06:30:01 21-Oct-2018,Argos,A,-16.3595,145.7119,655,2346,182,33,,,,,,
176405,176405,UT,20:03:55 24-Oct-2018,Argos,B,-16.9127,145.9849,50740,351937,7315,90,,,,,,
176405,176405,UT,10:48:34 25-Oct-2018,Argos,0,-16.8907,146.3782,10346,114034,938,68,,,,,,
176405,176405,UT,10:48:50 25-Oct-2018,Argos,3,-16.8738,146.4158,171,328,89,88,,,,,,
176405,176405,UT,21:22:37 25-Oct-2018,Argos,3,-16.9310,146.5083,217,370,127,152,,,,,,
176405,176405,UT,08:09:34 26-Oct-2018,Argos,B,-16.9635,146.4919,4849,9976,2356,94,,,,,,
176405,176405,UT,08:09:34 26-Oct-2018,Argos,B,-16.9561,146.4494,1413,2280,875,36,,,,,,
176405,176405,UT,07:45:40 28-Oct-2018,Argos,B,-16.9265,146.4429,5284,29376,950,78,,,,,,
176405,176405,UT,07:45:40 28-Oct-2018,Argos,B,-16.9390,146.4118,3558,26482,478,73,,,,,,
176405,176405,UT,20:52:50 30-Oct-2018,Argos,B,-16.6532,146.3636,7509,469535,120,73,,,,,,
176405,176405,UT,21:00:44 30-Oct-2018,Argos,1,-16.7413,146.1105,1017,7017,147,94,,,,,,
176405,176405,UT,21:02:26 30-Oct-2018,Argos,1,-16.7419,146.0972,1281,2349,698,101,,,,,,
176405,176405,UT,20:20:27 31-Oct-2018,Argos,B,-16.4985,146.2179,21834,96557,4937,79,,,,,,
176405,176405,UT,19:55:56 01-Nov-2018,Argos,B,-16.3772,146.0240,54851,71647,41992,45,,,,,,
176405,176405,UT,06:48:02 02-Nov-2018,Argos,B,-16.4482,145.9735,140327,183212,107479,62,,,,,,
176405,176405,UT,13:04:20 02-Nov-2018,Argos,B,-16.3604,145.9708,98064,205882,46709,62,,,,,,
176405,176405,UT,19:19:25 02-Nov-2018,Argos,B,-16.3146,145.9811,5532,9984,3065,79,,,,,,
176405,176405,UT,19:38:19 02-Nov-2018,Argos,B,-16.2781,145.9842,5029,24548,1030,80,,,,,,
176405,176405,UT,19:46:48 02-Nov-2018,Argos,B,-16.2833,145.9888,5020,25884,973,82,,,,,,
176405,176405,UT,22:04:57 02-Nov-2018,Argos,B,-16.3019,145.9525,4561,124931,166,89,,,,,,
176405,176405,UT,08:00:59 03-Nov-2018,Argos,B,-16.3657,145.8994,4796,17230,1335,99,,,,,,
176405,176405,UT,07:28:04 04-Nov-2018,Argos,B,-16.3608,145.7050,5916,9032,3875,76,,,,,,
176405,176405,UT,08:06:44 04-Nov-2018,Argos,A,-16.3808,145.7390,1256,5506,286,121,,,,,,
176405,176405,UT,09:08:35 04-Nov-2018,Argos,B,-16.3985,145.7269,2363,3252,1717,115,,,,,,
176405,176405,UT,09:25:35 04-Nov-2018,Argos,B,-16.3835,145.7333,1743,3284,925,92,,,,,,
176405,176405,UT,12:22:14 04-Nov-2018,Argos,B,-16.3346,145.7385,2634,17260,401,100,,,,,,
176405,176405,UT,18:30:50 08-Nov-2018,Argos,3,-16.4041,145.8120,186,1356,25,104,,,,,,
176405,176405,UT,22:40:27 08-Nov-2018,Argos,B,-16.4113,145.7875,5570,10997,2821,97,,,,,,
176405,176405,UT,07:04:40 09-Nov-2018,Argos,B,-16.4434,145.7475,11607,15525,8678,88,,,,,,
176405,176405,UT,18:30:38 09-Nov-2018,Argos,B,-16.4717,145.6981,18460,25674,13272,64,,,,,,
176405,176405,UT,20:36:09 09-Nov-2018,Argos,0,-16.4358,145.7821,4223,86483,206,49,,,,,,
176405,176405,UT,22:28:57 09-Nov-2018,Argos,B,-16.4164,145.8087,1735,3832,785,79,,,,,,
