DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
222235,222235,UT,Strong,08-Oct-2022,20:39:20,08-Oct-2022,20:38:46
222235,222235,UT,Strong,19-Feb-2023,07:55:46,19-Feb-2023,07:50:09
222235,222235,UT,Strong,06-Feb-2024,09:19:22,06-Feb-2024,08:57:52
