DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
222235,222235,0.500000,Transmission,UT,TATLIMITS,,,,,,,,,,13.000000,15.000000,17.000000,19.000000,21.000000,23.000000,25.000000,27.000000,29.000000,31.000000,33.000000,60.000000,>60.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,20:00:00 08-Oct-2022,-34.000000,1,,,,,12,100,0,0,0,0,0,0,0,92.1,6.1,1.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 09-Oct-2022,-34.000000,1,,,,,12,100,0,0,0,0,0,32.1,44.3,4.3,11.3,5.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 18-Feb-2023,-334.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 19-Feb-2023,-336.000000,1,,,,,12,100,0,0,0,0,0,0,0,0,93.4,6.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 20-Feb-2023,-339.000000,1,,,,,12,100,0,0,0,0,0,0,0,4.5,95.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 21-Feb-2023,-342.000000,1,,,,,12,100,0,0,0,0,0,0,0,5.6,94.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 22-Feb-2023,-344.000000,2,,,,,12,100,0,0,0,0,0,0,1.0,13.1,85.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 23-Feb-2023,-347.000000,2,,,,,12,100,0,0,0,0,0,0,5.8,24.2,70.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 24-Feb-2023,-350.000000,1,,,,,12,100,0,0,0,0,0,0,0,15.6,84.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 25-Feb-2023,-352.000000,1,,,,,12,100,0,0,0,0,0,0,0,1.9,98.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 28-Feb-2023,-360.000000,1,,,,,12,100.000000,0,0,0,0,0,0,0.3,19.5,64.7,15.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 01-Mar-2023,-363.000000,1,,,,,12,100.000000,0,0,0,0,0,0,0,3.8,81.5,2.9,9.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 03-Mar-2023,-369.000000,1,,,,,12,100,0,0,0,0,0,0,0,7.3,77.5,15.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 04-Mar-2023,-371.000000,1,,,,,12,100.000000,0,0,0,0,0,0,2.3,10.9,82.0,4.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 05-Mar-2023,-374.000000,1,,,,,12,100,0,0,0,0,0,0,1.7,8.9,87.0,2.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222235,222235,0.500000,Transmission,UT,TAT,00:00:00 06-Mar-2023,-377.000000,1,,,,,12,100,0,0,0,0,0,0,0,9.4,82.8,7.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
