DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
209946,209946,UT,1.00b,62,165,36,1,246,,,,,15,07:13:05 09-Mar-2022,00:34:37 03-Mar-2023,359,00:00:00 07-Mar-2022,00:00:00 27-Feb-2023,357,,,23:00:00 30-Sep-2021
