DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
253101,253101,UT,Weak,05-Sep-2023,11:57:03,05-Sep-2023,11:55:57
253101,253101,UT,Strong,06-Sep-2023,12:45:39,06-Sep-2023,12:44:30
253101,253101,UT,Strong,15-Feb-2024,18:24:07,15-Feb-2024,18:14:08
