DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
253101,253101,UT,DS,2,0,1,60,60,11:57:03 05-Sep-2023,O3,,,,,,,,401650000,-139
253101,253101,UT,DS,1,0,0,,,16:39:59 05-Sep-2023,CS,,,,,,,,401650000,-138
253101,253101,UT,DS,6,1,0,,,09:13:38 06-Sep-2023,NK,3,-22.2753,166.4428,-22.2753,166.4428,58,,401677576,-123
253101,253101,UT,DS,8,2,0,,,09:45:56 06-Sep-2023,NP,1,-22.2755,166.4428,-21.6070,169.3684,60,,401677581,-119
253101,253101,UT,DS,4,0,0,179,86,09:56:56 06-Sep-2023,MC,3,-22.2768,166.4370,-22.2768,166.4370,56,,401677580,-123
253101,253101,UT,DS,3,0,0,89,88,10:11:28 06-Sep-2023,NN,A,-22.2787,166.4367,,,6,,401677585,-132
253101,253101,UT,DS,1,0,0,,,10:45:55 06-Sep-2023,MB,B,-22.2840,166.4315,-22.2840,166.4315,8,,401677588,-130
253101,253101,UT,DS,1,0,1,,,11:26:25 06-Sep-2023,NP,B,-22.2828,166.4319,-22.2828,166.4319,8,,401677584,-137
253101,253101,UT,DS,3,0,0,136,90,11:39:10 06-Sep-2023,MC,A,-22.2777,166.4378,-22.2777,166.4378,6,,401677585,-117
253101,253101,UT,DS,7,0,0,90,87,11:48:16 06-Sep-2023,NN,3,-22.2762,166.4394,,,56,,401677584,-121
253101,253101,UT,DS,7,1,0,,,12:48:58 06-Sep-2023,O3,3,-22.2762,166.4419,-22.2762,166.4419,68,,401677585,-120
253101,253101,UT,DS,1,0,0,,,13:34:08 06-Sep-2023,NN,B,-22.2756,166.4424,-22.2756,166.4424,8,,401677585,-133
253101,253101,UT,DS,3,0,0,133,86,14:27:38 06-Sep-2023,O3,A,-22.2772,166.4406,,,8,,401677587,-134
253101,253101,UT,DS,5,0,2,107,15,20:36:15 08-Sep-2023,NP,0,-22.7954,166.9229,-22.7954,166.9229,40,,401677595,-125
253101,253101,UT,DS,1,0,1,,,20:34:12 08-Sep-2023,SR,,,,,,,,401650000,-139
253101,253101,UT,DS,7,0,0,72,15,19:42:54 13-Sep-2023,SR,2,-22.2580,167.3130,-22.2580,167.3130,56,,401677599,-120
253101,253101,UT,DS,3,0,0,122,77,19:38:33 13-Sep-2023,NP,A,-22.3026,167.3079,-22.3026,167.3079,,,401677582,-135
253101,253101,UT,DS,2,0,1,83,83,18:41:43 14-Sep-2023,NK,B,-22.0858,167.3930,-22.0858,167.3930,,,401677584,-133
253101,253101,UT,DS,1,0,0,,,18:48:24 14-Sep-2023,CS,B,-22.0776,167.3487,-22.0776,167.3487,,,401677580,-126
