DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
253101,253101,0.500000,UT,00:00:00 06-Sep-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 20-Sep-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 27-Sep-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 29-Sep-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 03-Oct-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 04-Oct-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 05-Oct-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 07-Oct-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 10-Oct-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 15-Oct-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 16-Oct-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 21-Oct-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 24-Oct-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 31-Oct-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 08-Nov-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 09-Nov-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 02-Dec-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 03-Dec-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 06-Dec-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 07-Dec-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 12-Dec-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 26-Dec-2023,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 01-Jan-2024,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 10-Jan-2024,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 11-Jan-2024,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 13-Jan-2024,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 16-Jan-2024,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 18-Jan-2024,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 20-Jan-2024,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 21-Jan-2024,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 22-Jan-2024,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 29-Jan-2024,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 31-Jan-2024,,,,0.000000,0.000000,Status,,,
253101,253101,0.500000,UT,00:00:00 15-Feb-2024,,,,0.000000,0.000000,Status,,,
