DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
178943,178943,0.500000,UT,00:00:00 12-Jun-2019,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 14-Dec-2019,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 15-Dec-2019,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 03-Jan-2020,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 04-Jan-2020,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 14-Jan-2020,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 19-Jan-2020,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 28-Feb-2020,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 29-Feb-2020,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 12-Mar-2020,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 12-Apr-2020,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 24-Apr-2020,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 26-Apr-2020,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 27-Apr-2020,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 11-May-2020,,,,0.000000,0.000000,Status,,,
178943,178943,0.500000,UT,00:00:00 21-May-2020,,,,0.000000,0.000000,Status,,,
