DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
198177,198177,UT,Strong,23-Feb-2020,08:27:55,23-Feb-2020,08:27:50
198177,198177,UT,Strong,28-Jan-2021,20:25:28,28-Jan-2021,20:22:03
