DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
253103,253103,UT,DS,8,2,0,,,11:57:18 05-Sep-2023,O3,1,-22.2988,166.4312,-22.2988,166.4312,60,,401677633,-134
253103,253103,UT,DS,2,0,2,354,354,13:35:09 05-Sep-2023,O3,B,-22.3062,166.4498,-22.3062,166.4498,8,,401677637,-138
253103,253103,UT,DS,1,0,0,,,16:39:16 05-Sep-2023,CS,B,-22.3067,166.4613,-22.3067,166.4613,8,,401677634,-134
253103,253103,UT,DS,1,0,0,,,18:09:26 05-Sep-2023,A1,B,-22.3053,166.4615,-22.3053,166.4615,8,,401677635,-134
253103,253103,UT,DS,1,0,0,,,18:41:08 13-Sep-2023,A1,,,,,,,,401650000,-132
253103,253103,UT,DS,1,0,0,,,11:48:47 14-Sep-2023,NN,,,,,,,,401650000,-140
253103,253103,UT,DS,2,0,1,20,20,18:21:27 14-Sep-2023,A1,B,-22.2901,167.7195,-22.2901,167.7195,,,401677677,-135
253103,253103,UT,DS,1,0,0,,,09:44:05 15-Sep-2023,NP,B,-22.4835,167.5293,-22.4835,167.5293,,,401677635,-130
253103,253103,UT,DS,3,0,1,45,34,11:50:53 16-Sep-2023,O3,A,-22.4944,167.4575,-22.4944,167.4575,,,401677631,-130
253103,253103,UT,DS,3,0,1,71,18,13:21:50 16-Sep-2023,O3,A,-22.4845,167.3862,-22.4845,167.3862,8,,401677620,-125
253103,253103,UT,DS,1,0,0,,,12:38:40 17-Sep-2023,O3,B,-22.3837,167.1469,-22.3837,167.1469,,,401677637,-128
253103,253103,UT,DS,1,0,0,,,16:43:34 17-Sep-2023,CS,B,-22.4607,167.2450,-22.4607,167.2450,8,,401677650,-134
253103,253103,UT,DS,4,0,0,38,15,06:50:49 18-Sep-2023,A1,0,-22.5639,167.4873,-22.5639,167.4873,50,,401677637,-125
