DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
253103,253103,UT,11:57:18 05-Sep-2023,Argos,1,-22.2988,166.4312,511,1369,190,149,,,,,,
253103,253103,UT,13:35:09 05-Sep-2023,Argos,B,-22.3062,166.4498,1091,14958,79,23,,,,,,
253103,253103,UT,16:39:16 05-Sep-2023,Argos,B,-22.3067,166.4613,1874,2253,1558,87,,,,,,
253103,253103,UT,18:09:26 05-Sep-2023,Argos,B,-22.3053,166.4615,1884,4180,848,95,,,,,,
253103,253103,UT,18:21:27 14-Sep-2023,Argos,B,-22.2901,167.7195,4973,36439,678,57,,,,,,
253103,253103,UT,09:44:05 15-Sep-2023,Argos,B,-22.4835,167.5293,15468,53002,4514,60,,,,,,
253103,253103,UT,11:50:53 16-Sep-2023,Argos,A,-22.4944,167.4575,3088,35706,267,98,,,,,,
253103,253103,UT,13:21:50 16-Sep-2023,Argos,A,-22.4845,167.3862,4348,27169,695,46,,,,,,
253103,253103,UT,12:38:40 17-Sep-2023,Argos,B,-22.3837,167.1469,26717,52802,13518,113,,,,,,
253103,253103,UT,16:43:34 17-Sep-2023,Argos,B,-22.4607,167.2450,32504,149779,7053,98,,,,,,
253103,253103,UT,06:50:49 18-Sep-2023,Argos,0,-22.5639,167.4873,3102,38448,250,124,,,,,,
253103,253103,UT,10:44:30 18-Sep-2023,Argos,A,-22.4504,167.3801,1671,8490,328,38,,,,,,
253103,253103,UT,10:45:20 18-Sep-2023,Argos,B,-22.4807,167.3573,2257,15671,325,37,,,,,,
253103,253103,UT,08:35:54 20-Sep-2023,Argos,B,-22.5103,167.1689,10937,28396,4212,88,,,,,,
253103,253103,UT,13:43:03 20-Sep-2023,Argos,B,-22.5354,167.1459,12825,40013,4110,86,,,,,,
253103,253103,UT,19:55:59 20-Sep-2023,Argos,B,-22.5252,167.1480,12899,40931,4065,102,,,,,,
253103,253103,UT,18:52:12 24-Sep-2023,Argos,B,-22.7259,166.8037,4846,51093,459,108,,,,,,
253103,253103,UT,19:25:21 24-Sep-2023,Argos,0,-22.7477,166.9052,7529,63355,894,115,,,,,,
253103,253103,UT,19:34:28 24-Sep-2023,Argos,B,-22.7318,166.8154,5491,12335,2444,107,,,,,,
253103,253103,UT,10:05:48 25-Sep-2023,Argos,B,-22.7350,166.8263,14247,42664,4757,77,,,,,,
253103,253103,UT,07:04:13 02-Oct-2023,Argos,B,-22.7691,166.8219,6612,283172,154,61,,,,,,
253103,253103,UT,12:06:02 03-Oct-2023,Argos,0,-22.6738,166.8814,1669,15304,181,89,,,,,,
253103,253103,UT,12:19:10 03-Oct-2023,Argos,B,-22.6735,166.8854,1000,2732,366,91,,,,,,
253103,253103,UT,18:09:04 07-Oct-2023,Argos,A,-23.0758,167.1574,12401,326995,470,86,,,,,,
253103,253103,UT,18:43:37 07-Oct-2023,Argos,2,-23.0487,167.3071,268,511,140,48,,,,,,
253103,253103,UT,18:43:37 07-Oct-2023,Argos,2,-23.0487,167.3071,268,511,140,48,,,,,,
253103,253103,UT,18:48:10 07-Oct-2023,Argos,1,-23.0582,167.2987,777,1393,433,131,,,,,,
253103,253103,UT,19:53:48 07-Oct-2023,Argos,B,-23.0492,167.3832,2611,2970,2295,105,,,,,,
253103,253103,UT,20:19:45 07-Oct-2023,Argos,A,-23.0816,167.3819,763,6256,93,129,,,,,,
253103,253103,UT,07:10:54 08-Oct-2023,Argos,B,-23.1987,168.0559,2281,6311,824,80,,,,,,Lon > 4 deviations from mean
253103,253103,UT,08:54:50 08-Oct-2023,Argos,1,-23.3465,167.4392,1377,5053,375,164,,,,,,
253103,253103,UT,09:00:09 08-Oct-2023,Argos,1,-23.3542,167.4489,958,6340,144,69,,,,,,
253103,253103,UT,09:39:44 08-Oct-2023,Argos,B,-23.3604,167.4772,6906,17222,2769,96,,,,,,
253103,253103,UT,10:03:27 08-Oct-2023,Argos,B,-23.3554,167.5013,4627,6701,3194,78,,,,,,
253103,253103,UT,18:07:19 08-Oct-2023,Argos,B,-23.3721,167.4363,3098,3786,2534,109,,,,,,
