DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
209946,209946,0.500000,UT,00:00:00 24-Sep-2021,,,,0.000000,0.000000,Status,,,
209946,209946,0.500000,UT,00:00:00 25-Sep-2021,,,,0.000000,0.000000,Status,,,
209946,209946,0.500000,UT,00:00:00 25-Oct-2021,,,,0.000000,0.000000,Status,,,
209946,209946,0.500000,UT,00:00:00 06-Nov-2021,,,,0.000000,0.000000,Status,,,
209946,209946,0.500000,UT,00:00:00 16-Nov-2021,,,,0.000000,0.000000,Status,,,
209946,209946,0.500000,UT,00:00:00 09-Dec-2021,,,,0.000000,0.000000,Status,,,
209946,209946,0.500000,UT,00:00:00 01-Jan-2022,,,,0.000000,0.000000,Status,,,
209946,209946,0.500000,UT,00:00:00 03-Jan-2022,,,,0.000000,0.000000,Status,,,
209946,209946,0.500000,UT,00:00:00 14-Jan-2022,,,,0.000000,0.000000,Status,,,
209946,209946,0.500000,UT,00:00:00 04-Mar-2022,,,,0.000000,0.000000,Status,,,
