DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
209946,209946,UT,Strong,24-Sep-2021,21:32:11,24-Sep-2021,21:32:00
209946,209946,UT,Strong,09-Dec-2021,19:52:14,09-Dec-2021,19:47:46
209946,209946,UT,Strong,04-Mar-2022,20:20:50,04-Mar-2022,20:11:41
