DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
178942,178942,UT,Strong,08-Dec-2019,07:43:41,08-Dec-2019,07:43:42
178942,178942,UT,Strong,21-Jan-2020,19:28:07,21-Jan-2020,19:28:07
