DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
178942,178942,UT,1.00a,85,230,85,2,534,,,,,14,06:06:52 08-Dec-2019,08:02:00 14-Apr-2020,128,06:06:52 08-Dec-2019,08:02:15 14-Apr-2020,128,,,03:00:00 08-Dec-2019
