DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
209947,209947,0.500000,UT,11:00:00 10-Mar-2022,,,,0.0,30.4,Status
209947,209947,0.500000,UT,10:00:00 11-Mar-2022,,,,0.0,30.0,Status
209947,209947,0.500000,UT,10:00:00 14-Mar-2022,,,,0.0,28.0,Status
209947,209947,0.500000,UT,10:00:00 22-Mar-2022,,,,0.0,28.1,Status
209947,209947,0.500000,UT,10:00:00 23-Mar-2022,,,,0.0,27.6,Status
209947,209947,0.500000,UT,09:00:00 24-Mar-2022,,,,0.0,27.6,Status
209947,209947,0.500000,UT,09:00:00 26-Mar-2022,,,,0.0,27.3,Status
209947,209947,0.500000,UT,11:00:00 28-Mar-2022,,,,0.0,28.9,Status
209947,209947,0.500000,UT,12:00:00 28-Mar-2022,,,,0.0,28.6,Status
209947,209947,0.500000,UT,08:00:00 30-Mar-2022,,,,0.0,28.1,Status
209947,209947,0.500000,UT,07:00:00 31-Mar-2022,,,,0.0,28.3,Status
209947,209947,0.500000,UT,10:00:00 31-Mar-2022,,,,0.0,29.6,Status
209947,209947,0.500000,UT,09:00:00 04-Apr-2022,,,,0.0,29.3,Status
209947,209947,0.500000,UT,11:00:00 05-Apr-2022,,,,0.0,28.9,Status
209947,209947,0.500000,UT,10:00:00 07-Apr-2022,,,,0.0,29.5,Status
209947,209947,0.500000,UT,11:00:00 09-Apr-2022,,,,0.0,28.8,Status
209947,209947,0.500000,UT,08:00:00 14-Apr-2022,,,,0.0,28.8,Status
209947,209947,0.500000,UT,09:00:00 16-Apr-2022,,,,0.0,27.1,Status
209947,209947,0.500000,UT,07:00:00 17-Apr-2022,,,,0.0,28.3,Status
209947,209947,0.500000,UT,08:00:00 17-Apr-2022,,,,0.0,28.2,Status
209947,209947,0.500000,UT,06:00:00 18-Apr-2022,,,,0.0,28.1,Status
209947,209947,0.500000,UT,19:00:00 20-Apr-2022,,,,0.0,27.0,Status
209947,209947,0.500000,UT,20:00:00 20-Apr-2022,,,,0.0,26.9,Status
209947,209947,0.500000,UT,21:00:00 22-Apr-2022,,,,0.0,27.2,Status
209947,209947,0.500000,UT,08:00:00 03-May-2022,,,,0.0,27.2,Status
209947,209947,0.500000,UT,08:00:00 05-May-2022,,,,0.0,27.8,Status
209947,209947,0.500000,UT,09:00:00 06-May-2022,,,,0.0,26.9,Status
209947,209947,0.500000,UT,10:00:00 06-May-2022,,,,0.0,27.0,Status
209947,209947,0.500000,UT,11:00:00 08-May-2022,,,,0.0,25.9,Status
209947,209947,0.500000,UT,14:00:00 12-May-2022,,,,0.0,27.0,Status
209947,209947,0.500000,UT,08:00:00 14-May-2022,,,,0.0,27.3,Status
209947,209947,0.500000,UT,00:00:00 16-May-2022,,,,0.0,27.3,Status
209947,209947,0.500000,UT,12:00:00 16-May-2022,,,,0.0,27.0,Status
209947,209947,0.500000,UT,09:00:00 21-May-2022,,,,0.0,26.0,Status
209947,209947,0.500000,UT,09:00:00 25-May-2022,,,,0.0,26.3,Status
209947,209947,0.500000,UT,10:00:00 28-May-2022,,,,0.0,27.0,Status
209947,209947,0.500000,UT,11:00:00 28-May-2022,,,,0.0,28.1,Status
209947,209947,0.500000,UT,08:00:00 30-May-2022,,,,0.0,26.5,Status
209947,209947,0.500000,UT,09:00:00 31-May-2022,,,,0.0,25.7,Status
209947,209947,0.500000,UT,22:00:00 31-May-2022,,,,0.0,25.7,Status
