DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
209947,209947,UT,Weak,04-Mar-2022,05:01:28,04-Mar-2022,04:53:29
209947,209947,UT,Strong,10-Mar-2022,11:33:23,10-Mar-2022,11:25:04
209947,209947,UT,Strong,31-May-2022,22:41:30,31-May-2022,22:28:48
