Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
7495,209947,31,SR, ,1,08-Mar-2022,07:44:24,,,,401650000,-133,,0,08-Mar-2022,07:44:24,,,,,,,,,,40,140,224,238,238,14,238,224,234,238,142,10,209,32,63,18,199,162,124,140,245,127,115,191,197,68,185,53,189,249,103,
7495,209947,3,NK,0,2,08-Mar-2022,09:11:32,-16.8505,145.8291,,401677802,-124,50,0,08-Mar-2022,09:09:55,-16.8505,145.8291,196,3169,36964,271,99,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209947,3,NK,0,2,08-Mar-2022,09:11:32,-16.8505,145.8291,,401677802,-124,50,0,08-Mar-2022,09:11:18,-16.8505,145.8291,196,3169,36964,271,99,,,68,123,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209947,3,NK,0,2,08-Mar-2022,09:11:32,-16.8505,145.8291,,401677802,-124,50,0,08-Mar-2022,09:11:48,-16.8505,145.8291,196,3169,36964,271,99,,,81,193,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209947,3,NK,0,2,08-Mar-2022,09:11:32,-16.8505,145.8291,,401677802,-124,50,0,08-Mar-2022,09:13:11,-16.8505,145.8291,196,3169,36964,271,99,,,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209947,31,NN,B,3,09-Mar-2022,00:39:58,-16.6616,145.8450,,401677780,-123,,0,09-Mar-2022,00:39:58,-16.6616,145.8450,,4775,13520,1686,99,,,40,141,0,238,224,238,238,0,14,238,238,238,238,238,238,29,141,0,0,0,0,0,0,0,1,183,255,173,4,0,224,
7495,209947,31,MC,2,4,10-Mar-2022,11:23:36,-16.5491,145.8660,,401677808,-118,50,0,10-Mar-2022,11:18:13,-16.5491,145.8660,427,429,840,219,108,,,40,141,32,14,238,238,14,238,238,238,238,0,14,30,238,111,141,32,0,0,0,0,0,0,68,255,113,215,0,0,117,
7495,209947,3,MC,2,4,10-Mar-2022,11:23:36,-16.5491,145.8660,,401677808,-118,50,0,10-Mar-2022,11:22:25,-16.5491,145.8660,427,429,840,219,108,,,70,128,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209947,3,MC,2,4,10-Mar-2022,11:23:36,-16.5491,145.8660,,401677808,-118,50,0,10-Mar-2022,11:22:43,-16.5491,145.8660,427,429,840,219,108,,,90,87,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209947,3,MC,2,4,10-Mar-2022,11:23:36,-16.5491,145.8660,,401677808,-118,50,1,10-Mar-2022,11:23:22,-16.5491,145.8660,427,429,840,219,108,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209947,3,MC,2,4,10-Mar-2022,11:23:36,-16.5491,145.8660,,401677808,-118,50,1,10-Mar-2022,11:23:37,-16.5491,145.8660,427,429,840,219,108,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
