DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
209947,209947,0.500000,UT,00:00:00 10-Mar-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 11-Mar-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 14-Mar-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 22-Mar-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 23-Mar-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 24-Mar-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 26-Mar-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 28-Mar-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 30-Mar-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 31-Mar-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 04-Apr-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 05-Apr-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 07-Apr-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 09-Apr-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 14-Apr-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 16-Apr-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 17-Apr-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 18-Apr-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 20-Apr-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 22-Apr-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 03-May-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 05-May-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 06-May-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 08-May-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 12-May-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 14-May-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 16-May-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 21-May-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 25-May-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 28-May-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 30-May-2022,,,,0.000000,0.000000,Status,,,
209947,209947,0.500000,UT,00:00:00 31-May-2022,,,,0.000000,0.000000,Status,,,
