DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
252322,252322,0.500000,UT,,,02:28:43 26-Feb-2024,,,,,,,,,,,,,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,06:50:55 26-Feb-2024,,,,,,,,,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,1.00b,,00:19:41 27-Feb-2024,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,00:20:14 27-Feb-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,7311
252322,252322,0.500000,UT,,,00:21:18 27-Feb-2024,,,,,,,,,,,,,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,00:27:48 27-Feb-2024,00:25:16 27-Feb-2024,-151,,,,CRC,,,,665,3.275,,,28.75,,,,,,,,,,,,,,201,26,255,0,,,,,,,9,,,0,71,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,01:46:13 27-Feb-2024,,1,-23.1625,151.8342,,,,,,,,,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,01:46:28 27-Feb-2024,,1,-23.1625,151.8342,,,,,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,1.00b,,01:47:02 27-Feb-2024,,1,-23.1625,151.8342,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,01:47:18 27-Feb-2024,,1,-23.1625,151.8342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,7311
252322,252322,0.500000,UT,,,01:47:33 27-Feb-2024,,1,-23.1625,151.8342,,,,,,,,,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,06:16:42 27-Feb-2024,,1,-23.1779,151.8909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,7311
252322,252322,0.500000,UT,1.00b,,06:18:35 27-Feb-2024,,1,-23.1779,151.8909,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,1.00b,,07:09:47 27-Feb-2024,,0,-23.1662,151.8991,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,07:10:05 27-Feb-2024,,0,-23.1662,151.8991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,7311
252322,252322,0.500000,UT,,,07:10:24 27-Feb-2024,,0,-23.1662,151.8991,,,,,,,,,28.70,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,07:10:44 27-Feb-2024,,0,-23.1662,151.8991,,,,,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,07:11:02 27-Feb-2024,,0,-23.1662,151.8991,,,,,,3.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,08:03:03 27-Feb-2024,,B,-23.1639,151.9033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,7311
252322,252322,0.500000,UT,,,09:50:54 27-Feb-2024,,A,-23.1347,151.9024,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,1.00b,,09:51:44 27-Feb-2024,,A,-23.1347,151.9024,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,20:04:40 27-Feb-2024,,B,-23.1059,151.9481,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,06:36:46 28-Feb-2024,,B,-23.1914,151.8568,,,,,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,08:16:02 28-Feb-2024,,B,-23.1874,151.8787,,,,,,3.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,14:50:47 28-Feb-2024,,B,-23.1769,151.9076,,,,,,,,,28.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,20:33:30 28-Feb-2024,,A,-23.2092,151.8902,,,,,,,,,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,20:33:59 28-Feb-2024,,A,-23.2092,151.8902,,,,,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,17:20:12 19-Mar-2024,,1,-23.2601,151.7245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,7311
252322,252322,0.500000,UT,,,17:21:09 19-Mar-2024,,1,-23.2601,151.7245,,,,,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,,17:21:24 19-Mar-2024,,1,-23.2601,151.7245,,,,,,3.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,1.00b,,17:21:40 19-Mar-2024,,1,-23.2601,151.7245,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,17:25:26 19-Mar-2024,17:21:58 19-Mar-2024,-207,1,-23.2601,151.7245,CRC,,,,940,3.200,,,27.35,,,,,,,,,,,,,,97,26,255,0,,,,,,,73,,,0,76,,,,,,23:00:00 25-Feb-2024,,,
252322,252322,0.500000,UT,,13:17:03 11-Jun-2024,13:09:56 11-Jun-2024,-426,A,-23.2617,151.7810,CRC,,,,1440,3.150,,,23.55,,,,,,,,,,,,,,231,27,255,0,,,,,,,255,,,0,65,,,,,,23:00:00 25-Feb-2024,,,
