DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
252322,252322,UT,DS,6,0,6,60,60,23:38:19 15-Nov-2023,NP,3,-16.8183,145.6898,-16.8183,145.6898,50,,401677698,-127
252322,252322,UT,DS,7,0,7,60,60,23:38:19 15-Nov-2023,MC,2,-16.8188,145.6929,-16.8188,145.6929,50,,401677688,-113
252322,252322,UT,DS,1,0,1,,,23:51:19 15-Nov-2023,NN,B,-16.8266,145.7287,-16.8266,145.7287,6,,401677686,-137
252322,252322,UT,DS,1,0,0,,,02:28:43 26-Feb-2024,O3,,,,,,,,401650000,-124
252322,252322,UT,DS,1,0,0,,,06:50:55 26-Feb-2024,SR,,,,,,,,401650000,-125
252322,252322,UT,DS,4,0,0,111,33,00:19:41 27-Feb-2024,NN,,,,,,,,401650000,-125
252322,252322,UT,DS,9,2,1,,,01:45:01 27-Feb-2024,O3,1,-23.1625,151.8342,-23.1625,151.8342,50,,401677680,-121
252322,252322,UT,DS,4,0,2,95,19,06:16:31 27-Feb-2024,SR,1,-23.1779,151.8909,-23.1779,151.8909,58,,401677672,-129
252322,252322,UT,DS,6,0,1,19,18,07:10:34 27-Feb-2024,A1,0,-23.1662,151.8991,-23.1662,151.8991,58,,401677677,-132
252322,252322,UT,DS,1,0,0,,,08:03:02 27-Feb-2024,SR,B,-23.1639,151.9033,,,8,,401677680,-132
252322,252322,UT,DS,3,0,0,25,19,09:51:21 27-Feb-2024,NK,A,-23.1347,151.9024,-23.1347,151.9024,8,,401677690,-123
252322,252322,UT,DS,1,0,0,,,20:04:39 27-Feb-2024,CS,B,-23.1059,151.9481,-23.1059,151.9481,8,,401677705,-132
252322,252322,UT,DS,2,0,0,16,16,06:36:54 28-Feb-2024,CS,B,-23.1914,151.8568,-23.1914,151.8568,8,,401677680,-133
252322,252322,UT,DS,1,0,0,,,08:16:01 28-Feb-2024,CS,B,-23.1874,151.8787,-23.1874,151.8787,8,,401677674,-133
252322,252322,UT,DS,1,0,0,,,14:50:47 28-Feb-2024,O3,B,-23.1769,151.9076,-23.1769,151.9076,8,,401677674,-131
252322,252322,UT,DS,3,0,1,91,29,20:32:48 28-Feb-2024,NK,A,-23.2092,151.8902,,,8,,401677683,-125
252322,252322,UT,DS,1,0,0,,,14:10:40 02-Mar-2024,O3,,,,,,,,401650000,-127
252322,252322,UT,DS,1,0,1,,,09:23:52 03-Mar-2024,NK,,,,,,,,401650000,-125
252322,252322,UT,DS,3,0,0,31,23,18:48:56 04-Mar-2024,SR,A,-23.2814,151.7821,-23.2814,151.7821,,,401677679,-131
252322,252322,UT,DS,1,0,0,,,19:45:04 05-Mar-2024,NK,,,,,,,,401650000,-128
252322,252322,UT,DS,2,0,1,255,255,08:29:09 06-Mar-2024,CS,B,-23.2514,151.7733,-23.2514,151.7733,,,401677680,-129
