DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
252322,252322,UT,23:38:19 15-Nov-2023,Argos,3,-16.8183,145.6898,223,949,52,97,,,,,,
252322,252322,UT,23:38:19 15-Nov-2023,Argos,2,-16.8188,145.6929,360,2717,47,98,,,,,,
252322,252322,UT,23:51:19 15-Nov-2023,Argos,B,-16.8266,145.7287,2786,7022,1105,98,,,,,,
252322,252322,UT,23:00:00 25-Feb-2024,User,,-23.2866,151.6979,,,,,,,,,,
252322,252322,UT,01:45:01 27-Feb-2024,Argos,1,-23.1625,151.8342,1408,8085,245,85,,,,,,
252322,252322,UT,06:16:31 27-Feb-2024,Argos,1,-23.1779,151.8909,884,3281,238,124,,,,,,
252322,252322,UT,07:10:34 27-Feb-2024,Argos,0,-23.1662,151.8991,2512,14358,439,71,,,,,,
252322,252322,UT,08:03:02 27-Feb-2024,Argos,B,-23.1639,151.9033,3649,5519,2412,73,,,,,,
252322,252322,UT,09:51:21 27-Feb-2024,Argos,A,-23.1347,151.9024,1492,14573,152,71,,,,,,
252322,252322,UT,20:04:39 27-Feb-2024,Argos,B,-23.1059,151.9481,3609,6937,1877,78,,,,,,
252322,252322,UT,06:36:54 28-Feb-2024,Argos,B,-23.1914,151.8568,3662,9357,1433,107,,,,,,
252322,252322,UT,08:16:01 28-Feb-2024,Argos,B,-23.1874,151.8787,2979,3511,2527,129,,,,,,
252322,252322,UT,14:50:47 28-Feb-2024,Argos,B,-23.1769,151.9076,3261,6853,1551,83,,,,,,
252322,252322,UT,20:32:48 28-Feb-2024,Argos,A,-23.2092,151.8902,3513,52954,233,73,,,,,,
252322,252322,UT,18:48:56 04-Mar-2024,Argos,A,-23.2814,151.7821,2452,17864,336,57,,,,,,
252322,252322,UT,08:29:09 06-Mar-2024,Argos,B,-23.2514,151.7733,3006,97760,92,99,,,,,,
252322,252322,UT,12:53:37 06-Mar-2024,Argos,B,-23.2536,151.7983,3784,8935,1602,99,,,,,,
252322,252322,UT,11:31:08 08-Mar-2024,Argos,A,-23.2860,151.7233,6720,390591,115,78,,,,,,
252322,252322,UT,14:10:20 08-Mar-2024,Argos,B,-23.2821,151.7456,5006,12887,1944,73,,,,,,
252322,252322,UT,07:03:52 13-Mar-2024,Argos,3,-23.2712,151.7996,244,816,72,65,,,,,,
252322,252322,UT,17:20:24 19-Mar-2024,Argos,1,-23.2601,151.7245,823,3174,213,176,,,,,,
252322,252322,UT,18:22:45 20-Mar-2024,Argos,B,-23.2574,151.7602,11486,149988,879,130,,,,,,
252322,252322,UT,06:43:52 28-Mar-2024,Argos,2,-23.2919,151.7982,445,1509,131,26,,,,,,
252322,252322,UT,13:24:51 28-Mar-2024,Argos,B,-23.3121,151.8253,6858,9962,4720,50,,,,,,
252322,252322,UT,19:33:14 28-Mar-2024,Argos,B,-23.2990,151.8386,6788,15732,2928,91,,,,,,
252322,252322,UT,10:52:52 08-Apr-2024,Argos,0,-23.3536,152.2004,9359,139218,629,96,,,,,,
252322,252322,UT,08:47:08 10-Apr-2024,Argos,B,-23.1755,151.7014,14152,508213,394,165,,,,,,
252322,252322,UT,20:07:21 13-Apr-2024,Argos,A,-23.2436,151.7797,5854,33708,1016,46,,,,,,Speed to avg loc 62 x median
252322,252322,UT,20:07:34 13-Apr-2024,Argos,A,-23.2246,151.7854,4942,22301,1095,50,,,,,,Speed to avg loc 61 x median
252322,252322,UT,17:51:54 14-Apr-2024,Argos,B,-23.2554,151.7142,19724,37893,10266,131,,,,,,Speed to avg loc 102 x median
252322,252322,UT,07:42:38 15-Apr-2024,Argos,B,-23.2316,151.7023,16230,47460,5550,111,,,,,,Speed to avg loc 35 x median
252322,252322,UT,07:42:38 15-Apr-2024,Argos,B,-23.2783,151.7714,9113,39420,2106,92,,,,,,Speed to avg loc 41 x median
252322,252322,UT,07:42:38 15-Apr-2024,Argos,B,-23.2823,151.7889,2591,10982,611,87,,,,,,Speed to avg loc 42 x median
252322,252322,UT,18:25:18 18-Apr-2024,Argos,B,-23.2816,151.7876,6532,343006,124,42,,,,,,
252322,252322,UT,18:30:02 18-Apr-2024,Argos,B,-23.2917,151.7779,2161,18862,247,43,,,,,,
252322,252322,UT,19:44:32 18-Apr-2024,Argos,B,-23.2979,151.7684,1966,4084,945,38,,,,,,
252322,252322,UT,08:49:51 24-Apr-2024,Argos,B,-23.2903,151.8360,2847,81559,99,95,,,,,,
252322,252322,UT,08:50:47 24-Apr-2024,Argos,B,-23.2826,151.8326,2755,50282,150,73,,,,,,
252322,252322,UT,10:03:56 01-May-2024,Argos,B,-23.3917,151.7705,3643,44206,300,51,,,,,,
252322,252322,UT,20:09:05 09-May-2024,Argos,A,-23.3605,151.8793,1323,48866,35,143,,,,,,
252322,252322,UT,09:51:18 10-May-2024,Argos,B,-23.2747,151.7905,3091,4230,2257,53,,,,,,
252322,252322,UT,09:51:18 10-May-2024,Argos,B,-23.2770,151.8156,3443,5041,2351,72,,,,,,
252322,252322,UT,10:13:11 10-May-2024,Argos,B,-23.2772,151.7669,2670,4125,1727,21,,,,,,
252322,252322,UT,18:39:12 10-May-2024,Argos,B,-23.2805,151.7536,3803,4754,3042,48,,,,,,
252322,252322,UT,13:54:00 15-May-2024,Argos,B,-23.2313,151.7914,9788,,,,,,,,,
252322,252322,UT,15:33:21 15-May-2024,Argos,B,-23.2404,151.9828,7098,23779,2118,88,,,,,,
252322,252322,UT,19:51:35 15-May-2024,Argos,B,-23.2395,152.1873,7154,17356,2948,71,,,,,,
252322,252322,UT,09:23:59 16-May-2024,Argos,B,-23.2156,152.1754,7313,15003,3564,70,,,,,,
252322,252322,UT,07:57:14 07-Jun-2024,Argos,1,-23.2874,151.7101,904,8450,96,93,,,,,,
252322,252322,UT,10:13:46 07-Jun-2024,Argos,B,-23.2736,151.7501,4265,4912,3703,78,,,,,,
252322,252322,UT,08:05:28 08-Jun-2024,Argos,B,-23.3065,151.8209,1620,6115,429,48,,,,,,
252322,252322,UT,11:51:07 08-Jun-2024,Argos,B,-23.2877,151.8752,1919,2492,1476,106,,,,,,
252322,252322,UT,12:12:22 08-Jun-2024,Argos,B,-23.2987,151.8095,2073,2574,1669,93,,,,,,
252322,252322,UT,13:09:30 08-Jun-2024,Argos,B,-23.2901,151.8696,7055,8169,6092,138,,,,,,
252322,252322,UT,13:39:58 08-Jun-2024,Argos,B,-23.2687,151.8658,7509,7532,7484,68,,,,,,
252322,252322,UT,13:15:38 09-Jun-2024,Argos,B,-22.8731,152.1878,19610,20786,18500,4,,,,,,Lat > 4 deviations from mean
252322,252322,UT,08:14:47 10-Jun-2024,Argos,B,-23.2831,152.0310,9024,21187,3843,94,,,,,,
252322,252322,UT,08:36:47 10-Jun-2024,Argos,B,-23.2993,152.0309,5866,27858,1235,93,,,,,,
252322,252322,UT,10:23:20 10-Jun-2024,Argos,B,-23.2935,152.0261,4842,12978,1806,94,,,,,,
252322,252322,UT,11:16:12 11-Jun-2024,Argos,0,-23.2444,151.8004,26300,161155,4292,165,,,,,,
252322,252322,UT,11:16:12 11-Jun-2024,Argos,0,-23.2304,151.7957,4197,13699,1285,63,,,,,,
252322,252322,UT,12:03:40 11-Jun-2024,Argos,B,-23.2310,151.7865,5085,27182,951,0,,,,,,
