DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
178945,178945,UT,Strong,13-Jun-2019,09:26:00,13-Jun-2019,09:26:00
178945,178945,UT,Strong,11-May-2020,00:19:26,11-May-2020,00:19:51
