Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,184222,3,SR,B,3,14-Mar-2021,20:26:26,-23.8341,151.2484,,401650000,-129,8,0,14-Mar-2021,20:26:27,-23.8341,151.2484,,,,,,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NP,2,4,14-Mar-2021,21:08:39,-23.8271,151.2477,,401677571,-121,50,0,14-Mar-2021,21:05:17,-23.8271,151.2477,451,321,343,300,115,,,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NP,2,4,14-Mar-2021,21:08:39,-23.8271,151.2477,,401677571,-121,50,0,14-Mar-2021,21:08:19,-23.8271,151.2477,451,321,343,300,115,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NP,2,4,14-Mar-2021,21:08:39,-23.8271,151.2477,,401677571,-121,50,0,14-Mar-2021,21:09:47,-23.8271,151.2477,451,321,343,300,115,,,70,81,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NP,2,4,14-Mar-2021,21:08:39,-23.8271,151.2477,,401677571,-121,50,0,14-Mar-2021,21:11:17,-23.8271,151.2477,451,321,343,300,115,,,84,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,23,NP,2,4,14-Mar-2021,21:08:39,-23.8271,151.2477,,401677571,-121,50,0,14-Mar-2021,21:12:48,-23.8271,151.2477,451,321,343,300,115,,,90,240,131,220,232,78,100,221,71,84,203,216,212,4,21,10,1,255,255,214,176,0,0,,,,,,,,,
5171,184222,3,NK,3,5,14-Mar-2021,21:27:38,-23.8304,151.2416,,401677571,-118,56,0,14-Mar-2021,21:21:40,-23.8304,151.2416,717,211,401,110,99,,,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NK,3,5,14-Mar-2021,21:27:38,-23.8304,151.2416,,401677571,-118,56,0,14-Mar-2021,21:23:10,-23.8304,151.2416,717,211,401,110,99,,,9,0,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NK,3,5,14-Mar-2021,21:27:38,-23.8304,151.2416,,401677571,-118,56,0,14-Mar-2021,21:26:06,-23.8304,151.2416,717,211,401,110,99,,,75,198,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NK,3,5,14-Mar-2021,21:27:38,-23.8304,151.2416,,401677571,-118,56,0,14-Mar-2021,21:27:38,-23.8304,151.2416,717,211,401,110,99,,,93,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NK,3,5,14-Mar-2021,21:27:38,-23.8304,151.2416,,401677571,-118,56,0,14-Mar-2021,21:29:07,-23.8304,151.2416,717,211,401,110,99,,,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NK,3,5,14-Mar-2021,21:27:38,-23.8304,151.2416,,401677571,-118,56,0,14-Mar-2021,21:30:40,-23.8304,151.2416,717,211,401,110,99,,,9,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NK,3,5,14-Mar-2021,21:27:38,-23.8304,151.2416,,401677571,-118,56,1,14-Mar-2021,21:32:09,-23.8304,151.2416,717,211,401,110,99,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NK,3,5,14-Mar-2021,21:27:38,-23.8304,151.2416,,401677571,-118,56,0,14-Mar-2021,21:33:37,-23.8304,151.2416,717,211,401,110,99,,,76,130,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MA,2,6,14-Mar-2021,21:26:52,-23.8286,151.2453,,401677572,-113,46,0,14-Mar-2021,21:26:06,-23.8286,151.2453,629,414,831,206,104,,,75,198,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MA,2,6,14-Mar-2021,21:26:52,-23.8286,151.2453,,401677572,-113,46,0,14-Mar-2021,21:27:38,-23.8286,151.2453,629,414,831,206,104,,,93,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MA,2,6,14-Mar-2021,21:26:52,-23.8286,151.2453,,401677572,-113,46,0,14-Mar-2021,21:29:07,-23.8286,151.2453,629,414,831,206,104,,,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MA,2,6,14-Mar-2021,21:26:52,-23.8286,151.2453,,401677572,-113,46,0,14-Mar-2021,21:30:40,-23.8286,151.2453,629,414,831,206,104,,,9,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MA,2,6,14-Mar-2021,21:26:52,-23.8286,151.2453,,401677572,-113,46,1,14-Mar-2021,21:32:09,-23.8286,151.2453,629,414,831,206,104,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MA,2,6,14-Mar-2021,21:26:52,-23.8286,151.2453,,401677572,-113,46,0,14-Mar-2021,21:33:37,-23.8286,151.2453,629,414,831,206,104,,,76,130,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MA,2,6,14-Mar-2021,21:26:52,-23.8286,151.2453,,401677572,-113,46,0,14-Mar-2021,21:35:06,-23.8286,151.2453,629,414,831,206,104,,,84,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MA,2,6,14-Mar-2021,21:26:52,-23.8286,151.2453,,401677572,-113,46,0,14-Mar-2021,21:36:35,-23.8286,151.2453,629,414,831,206,104,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MC,0,7,14-Mar-2021,22:01:51,-23.7600,151.3814,,401677569,-119,48,0,14-Mar-2021,21:57:21,-23.7600,151.3814,359,2443,3941,1514,178,,,73,61,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MC,0,7,14-Mar-2021,22:01:51,-23.7600,151.3814,,401677569,-119,48,0,14-Mar-2021,22:00:23,-23.7600,151.3814,359,2443,3941,1514,178,,,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MC,0,7,14-Mar-2021,22:01:51,-23.7600,151.3814,,401677569,-119,48,0,14-Mar-2021,22:01:53,-23.7600,151.3814,359,2443,3941,1514,178,,,9,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MC,0,7,14-Mar-2021,22:01:51,-23.7600,151.3814,,401677569,-119,48,0,14-Mar-2021,22:03:20,-23.7600,151.3814,359,2443,3941,1514,178,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NN,1,8,14-Mar-2021,22:18:41,-23.6742,151.4633,,401677562,-127,46,0,14-Mar-2021,22:13:41,-23.6742,151.4633,448,683,818,569,143,,,86,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NN,1,8,14-Mar-2021,22:18:41,-23.6742,151.4633,,401677562,-127,46,0,14-Mar-2021,22:16:43,-23.6742,151.4633,448,683,818,569,143,,,9,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NN,1,8,14-Mar-2021,22:18:41,-23.6742,151.4633,,401677562,-127,46,0,14-Mar-2021,22:18:11,-23.6742,151.4633,448,683,818,569,143,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NN,1,8,14-Mar-2021,22:18:41,-23.6742,151.4633,,401677562,-127,46,0,14-Mar-2021,22:21:09,-23.6742,151.4633,448,683,818,569,143,,,81,56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MB,0,9,14-Mar-2021,22:49:29,-23.5543,151.6508,,401677559,-129,58,0,14-Mar-2021,22:48:01,-25.9761,162.2356,176,1521,2489,928,154,,,9,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MB,0,9,14-Mar-2021,22:49:29,-23.5543,151.6508,,401677559,-129,58,0,14-Mar-2021,22:49:30,-25.9761,162.2356,176,1521,2489,928,154,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MB,0,9,14-Mar-2021,22:49:29,-23.5543,151.6508,,401677559,-129,58,0,14-Mar-2021,22:50:57,-25.9761,162.2356,176,1521,2489,928,154,,,79,76,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MA,0,10,14-Mar-2021,23:06:30,-23.3090,151.5694,,401677570,-130,46,0,14-Mar-2021,23:05:46,-23.3090,151.5694,356,4174,13595,1281,63,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MA,0,10,14-Mar-2021,23:06:30,-23.3090,151.5694,,401677570,-130,46,0,14-Mar-2021,23:07:15,-23.3090,151.5694,356,4174,13595,1281,63,,,64,79,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MA,0,10,14-Mar-2021,23:06:30,-23.3090,151.5694,,401677570,-130,46,0,14-Mar-2021,23:10:12,-23.3090,151.5694,356,4174,13595,1281,63,,,100,134,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MA,0,10,14-Mar-2021,23:06:30,-23.3090,151.5694,,401677570,-130,46,0,14-Mar-2021,23:11:42,-23.3090,151.5694,356,4174,13595,1281,63,,,9,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MC,2,11,14-Mar-2021,23:37:55,-23.2954,151.6988,,401677572,-118,58,0,14-Mar-2021,23:35:40,-23.2954,151.6988,447,434,711,264,96,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MC,2,11,14-Mar-2021,23:37:55,-23.2954,151.6988,,401677572,-118,58,0,14-Mar-2021,23:37:10,-23.2954,151.6988,447,434,711,264,96,,,74,109,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MC,2,11,14-Mar-2021,23:37:55,-23.2954,151.6988,,401677572,-118,58,0,14-Mar-2021,23:38:41,-23.2954,151.6988,447,434,711,264,96,,,86,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MC,2,11,14-Mar-2021,23:37:55,-23.2954,151.6988,,401677572,-118,58,0,14-Mar-2021,23:40:10,-23.2954,151.6988,447,434,711,264,96,,,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,MC,2,11,14-Mar-2021,23:37:55,-23.2954,151.6988,,401677572,-118,58,0,14-Mar-2021,23:43:07,-23.2954,151.6988,447,434,711,264,96,,,9,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NN,3,12,14-Mar-2021,23:53:29,-23.2952,151.7047,,401677572,-127,56,0,14-Mar-2021,23:53:29,-23.2952,151.7047,362,248,267,230,76,,,77,86,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NN,3,12,14-Mar-2021,23:53:29,-23.2952,151.7047,,401677572,-127,56,0,14-Mar-2021,23:54:58,-23.2952,151.7047,362,248,267,230,76,,,81,119,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NN,3,12,14-Mar-2021,23:53:29,-23.2952,151.7047,,401677572,-127,56,0,14-Mar-2021,23:56:28,-23.2952,151.7047,362,248,267,230,76,,,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,184222,3,NN,3,12,14-Mar-2021,23:53:29,-23.2952,151.7047,,401677572,-127,56,0,14-Mar-2021,23:57:58,-23.2952,151.7047,362,248,267,230,76,,,9,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
