"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",184222,5171,-23.83412,151.24843,B,03/14/2021 20:26:26,Argos,0,0,SR,,401650000,03/14/2021 20:26:27,1,1,0,-129,401650000,151.24843,-23.83412,151.24843,-23.83412,8,3,0,0,0,85,4612,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",184222,5171,-23.82709,151.24766,2,03/14/2021 21:08:39,Argos,0,360,NP,,401677571.57,03/14/2021 21:05:17,1,4,0,-121,401677571.57,151.24766,-23.82709,151.24767,-23.82709,50,3,321,343,300,115,279,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",184222,5171,-23.82709,151.24766,2,03/14/2021 21:08:39,Argos,0,360,NP,,401677571.57,03/14/2021 21:08:19,1,4,0,-121,401677571.57,151.24766,-23.82709,151.24767,-23.82709,50,3,321,343,300,115,279,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",184222,5171,-23.82709,151.24766,2,03/14/2021 21:08:39,Argos,0,360,NP,,401677571.57,03/14/2021 21:09:47,1,4,0,-121,401677571.57,151.24766,-23.82709,151.24767,-23.82709,50,3,321,343,300,115,279,70,81,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",184222,5171,-23.82709,151.24766,2,03/14/2021 21:08:39,Argos,0,360,NP,,401677571.57,03/14/2021 21:11:17,1,4,0,-121,401677571.57,151.24766,-23.82709,151.24767,-23.82709,50,3,321,343,300,115,279,84,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",184222,5171,-23.82709,151.24766,2,03/14/2021 21:08:39,Argos,0,360,NP,,401677571.57,03/14/2021 21:12:48,1,4,0,-121,401677571.57,151.24766,-23.82709,151.24767,-23.82709,50,3,321,343,300,115,279,90,240,131,220,232,78,100,221,71,84,203,216,212,4,21,10,1,255,255,214,176,0,0,,,,,,,,,
"",184222,5171,-23.83041,151.24158,3,03/14/2021 21:27:38,Argos,0,717,NK,,401677571.16,03/14/2021 21:21:40,1,9,2,-118,401677571.16,151.24158,-23.83041,151.24158,-23.83041,56,3,211,401,110,99,159,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",184222,5171,-23.83041,151.24158,3,03/14/2021 21:27:38,Argos,0,717,NK,,401677571.16,03/14/2021 21:23:10,1,9,2,-118,401677571.16,151.24158,-23.83041,151.24158,-23.83041,56,3,211,401,110,99,159,9,0,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",184222,5171,-23.83041,151.24158,3,03/14/2021 21:27:38,Argos,0,717,NK,,401677571.16,03/14/2021 21:26:06,1,9,2,-118,401677571.16,151.24158,-23.83041,151.24158,-23.83041,56,3,211,401,110,99,159,75,198,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",184222,5171,-23.82858,151.24525,2,03/14/2021 21:26:52,Argos,0,718,MA,,401677572.02,03/14/2021 21:26:06,1,9,4,-113,401677572.02,151.24525,-23.82858,151.24525,-23.82858,46,3,414,831,206,104,168,75,198,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
