DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
184222,184222,UT,DS,1,0,0,,,20:26:26 14-Mar-2021,SR,B,-23.8341,151.2484,-23.8341,151.2484,8,,401650000,-129
184222,184222,UT,DS,5,0,0,112,88,21:08:39 14-Mar-2021,NP,2,-23.8271,151.2477,-23.8271,151.2477,50,,401677571,-121
184222,184222,UT,DS,9,1,1,,,21:27:38 14-Mar-2021,NK,3,-23.8304,151.2416,-23.8304,151.2416,56,,401677571,-118
184222,184222,UT,DS,9,1,0,,,21:26:52 14-Mar-2021,MA,2,-23.8286,151.2453,-23.8286,151.2453,46,,401677572,-113
184222,184222,UT,DS,4,0,0,119,87,22:01:51 14-Mar-2021,MC,0,-23.7600,151.3814,-23.7600,151.3814,48,,401677569,-119
184222,184222,UT,DS,4,0,0,149,88,22:18:41 14-Mar-2021,NN,1,-23.6742,151.4633,-23.6742,151.4633,46,,401677562,-127
184222,184222,UT,DS,3,0,0,88,87,22:49:29 14-Mar-2021,MB,0,-23.5543,151.6508,-25.9761,162.2356,58,,401677559,-129
184222,184222,UT,DS,4,0,1,118,89,23:06:30 14-Mar-2021,MA,0,-23.3090,151.5694,-23.3090,151.5694,46,,401677570,-130
184222,184222,UT,DS,5,0,0,111,89,23:37:55 14-Mar-2021,MC,2,-23.2954,151.6988,-23.2954,151.6988,58,,401677572,-118
184222,184222,UT,DS,5,0,0,90,89,23:53:29 14-Mar-2021,NN,3,-23.2952,151.7047,-23.2952,151.7047,56,,401677572,-127
184222,184222,UT,DS,3,0,0,91,90,21:00:01 15-Mar-2021,NP,A,-23.1404,152.3395,-23.1404,152.3395,,,401677486,-125
184222,184222,UT,DS,7,1,0,,,21:04:31 15-Mar-2021,NK,0,-23.3206,151.8444,-23.3206,151.8444,46,,401677581,-119
184222,184222,UT,DS,9,3,0,,,21:09:02 15-Mar-2021,MA,1,-23.2829,151.6976,-23.2829,151.6976,46,,401677583,-113
184222,184222,UT,DS,2,0,0,87,87,21:32:12 15-Mar-2021,SR,B,-23.2905,151.6936,-23.2905,151.6936,6,,401677571,-135
184222,184222,UT,DS,6,0,0,106,86,21:41:47 15-Mar-2021,MC,3,-23.2905,151.6991,-23.2905,151.6991,56,,401677580,-123
184222,184222,UT,DS,6,1,0,,,22:08:04 15-Mar-2021,NN,3,-23.2836,151.7011,-23.2836,151.7011,56,,401677579,-125
184222,184222,UT,DS,1,0,0,,,22:26:27 15-Mar-2021,MB,B,-23.2875,151.7003,-23.2875,151.7003,6,,401677573,-133
184222,184222,UT,DS,1,0,0,,,22:41:24 15-Mar-2021,NK,B,-23.2876,151.7005,-23.2876,151.7005,6,,401677575,-133
184222,184222,UT,DS,6,0,1,90,89,22:45:06 15-Mar-2021,MA,2,-23.2903,151.6957,-23.2903,151.6957,56,,401677573,-123
184222,184222,UT,DS,1,0,1,,,08:12:03 16-Mar-2021,A1,B,-23.2469,151.7694,-23.2469,151.7694,8,,401677531,-135
184222,184222,UT,DS,1,0,0,,,22:15:22 17-Mar-2021,MA,,,,,,,,401650000,-135
184222,184222,UT,DS,1,0,0,,,23:12:39 18-Mar-2021,NN,,,,,,,,401650000,-125
184222,184222,UT,DS,1,0,0,,,11:54:01 19-Mar-2021,MA,,,,,,,,401650000,-126
184222,184222,UT,DS,5,0,0,27,17,20:03:12 20-Mar-2021,NP,0,-23.0838,151.9426,-23.0838,151.9426,50,,401677588,-131
184222,184222,UT,DS,2,0,0,101,101,21:33:57 20-Mar-2021,MC,B,-23.0930,151.9426,-23.0930,151.9426,8,,401677602,-133
184222,184222,UT,DS,1,0,0,,,21:34:47 20-Mar-2021,NP,B,-23.0965,151.9570,-23.0965,151.9570,8,,401677599,-133
184222,184222,UT,DS,1,0,0,,,07:01:54 21-Mar-2021,A1,B,-23.1746,152.0497,-23.1746,152.0497,8,,401677600,-128
184222,184222,UT,DS,1,0,0,,,19:46:19 21-Mar-2021,NP,B,-23.2522,152.0979,-23.2522,152.0979,,,401677606,-125
184222,184222,UT,DS,1,0,0,,,20:16:41 21-Mar-2021,A1,B,-23.2101,152.0073,-23.2101,152.0073,6,,401677625,-128
184222,184222,UT,DS,1,0,0,,,20:16:41 21-Mar-2021,NK,B,-23.2087,151.9945,-23.2087,151.9945,,,401677613,-133
184222,184222,UT,DS,3,0,1,40,15,20:42:17 21-Mar-2021,MA,A,-23.2284,151.8636,-23.2284,151.8636,6,,401677592,-130
184222,184222,UT,DS,1,0,0,,,21:32:54 21-Mar-2021,NP,B,-23.1922,151.9233,-23.1922,151.9233,8,,401677594,-139
184222,184222,UT,DS,1,0,0,,,21:50:29 21-Mar-2021,NK,B,-23.2234,151.8533,-23.2234,151.8533,6,,401677601,-135
184222,184222,UT,DS,1,0,0,,,22:22:38 21-Mar-2021,MA,B,-23.2215,151.8494,-23.2215,151.8494,8,,401677600,-125
184222,184222,UT,DS,1,0,1,,,22:51:30 21-Mar-2021,MC,B,-23.2277,151.8635,-23.2277,151.8635,6,,401677595,-121
184222,184222,UT,DS,1,0,0,,,23:36:04 21-Mar-2021,MB,B,-23.1886,151.8908,-23.1886,151.8908,8,,401677595,-135
184222,184222,UT,DS,4,0,1,21,16,19:48:29 22-Mar-2021,NK,0,-23.2517,151.8818,-23.2517,151.8818,50,,401677585,-128
184222,184222,UT,DS,1,0,0,,,22:09:43 22-Mar-2021,MA,B,-23.2339,151.8355,-23.2339,151.8355,8,,401677595,-125
184222,184222,UT,DS,1,0,0,,,12:30:47 23-Mar-2021,NN,B,-23.2466,151.8744,-23.2466,151.8744,,,401677590,-132
184222,184222,UT,DS,1,0,1,,,19:42:21 23-Mar-2021,A1,B,-23.2071,151.7617,-23.2071,151.7617,8,,401677600,-142
184222,184222,UT,DS,2,0,0,113,113,20:04:55 23-Mar-2021,MA,B,-23.1957,151.9835,-23.1957,151.9835,6,,401677583,-129
184222,184222,UT,DS,1,0,1,,,20:11:40 24-Mar-2021,SR,,,,,,,,401650000,-130
184222,184222,UT,DS,1,0,0,,,21:53:55 25-Mar-2021,NK,,,,,,,,401650000,-130
184222,184222,UT,DS,1,0,0,,,07:29:57 26-Mar-2021,NP,,,,,,,,401650000,-140
184222,184222,UT,DS,1,0,0,,,20:23:17 26-Mar-2021,NP,,,,,,,,401650000,-132
184222,184222,UT,DS,1,0,0,,,06:17:48 27-Mar-2021,SR,,,,,,,,401650000,-131
184222,184222,UT,DS,1,0,0,,,10:53:54 28-Mar-2021,MC,,,,,,,,401650000,-125
184222,184222,UT,DS,1,0,0,,,19:45:39 28-Mar-2021,SR,,,,,,,,401650000,-130
184222,184222,UT,DS,1,0,0,,,20:07:00 28-Mar-2021,NP,,,,,,,,401650000,-127
184222,184222,UT,DS,2,0,0,214,214,20:08:47 28-Mar-2021,A1,B,-23.2576,151.8396,-23.2576,151.8396,,,401677569,-127
184222,184222,UT,DS,1,0,0,,,06:41:41 29-Mar-2021,A1,B,-23.2422,151.8563,-23.2422,151.8563,8,,401677561,-138
184222,184222,UT,DS,2,0,0,112,112,10:31:39 29-Mar-2021,MC,B,-23.1954,151.8516,-23.1954,151.8516,8,,401677587,-128
