DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
184222,184222,UT,21:23:10 14-Mar-2021,,,3,-23.8304,151.2416,CRC 9.10,21:23:10 14-Mar-2021,Status,9,0,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,23:10:12 14-Mar-2021,,,0,-23.3090,151.5694,CRC 4.7,,,100,134,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,22:47:24 15-Mar-2021,,,2,-23.2903,151.6957,CRC 9.1,22:47:24 15-Mar-2021,Status,9,0,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,08:12:04 16-Mar-2021,,,B,-23.2469,151.7694,CRC (both failed),,,32,77,224,0,0,0,0,0,5,218,245,255,95,86,110,148,93,196,3,244,227,60,187,246,88,31,253,215,48,191,174,
184222,184222,UT,20:42:01 21-Mar-2021,,,A,-23.2284,151.8636,CRC 145.217,20:41:59 21-Mar-2021,Status,82,48,131,220,232,78,100,221,74,210,158,214,144,7,103,18,1,255,29,147,144,253,16,,,,,,,,,
184222,184222,UT,22:51:30 21-Mar-2021,,,B,-23.2277,151.8635,Short Msg Type 9?,,,151,95,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,19:47:59 22-Mar-2021,,,0,-23.2517,151.8818,CRC 2.15,,,98,202,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,19:42:22 23-Mar-2021,,,B,-23.2071,151.7617,CRC 7.4,19:42:22 23-Mar-2021,Status,87,248,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,20:11:40 24-Mar-2021,,,,,,CRC (both failed),,,32,78,224,0,0,0,2,128,46,38,255,65,128,0,0,52,78,192,0,0,1,4,34,211,147,239,183,26,104,102,190,
184222,184222,UT,11:27:11 29-Mar-2021,,,B,-23.1893,151.8371,CRC 2.8,,,226,136,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,21:16:16 29-Mar-2021,,,2,-23.2867,151.7292,CRC 6.10,21:16:16 29-Mar-2021,Status,22,75,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,08:06:07 30-Mar-2021,,,1,-23.2707,151.7423,CRC 6.10,08:06:07 30-Mar-2021,Status,22,71,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,09:41:31 30-Mar-2021,,,0,-23.2967,151.7258,CRC 184.183,09:41:28 30-Mar-2021,Status,87,16,131,220,232,78,100,221,79,38,151,22,84,10,69,16,13,192,28,113,65,160,160,,,,,,,,,
184222,184222,UT,05:52:39 31-Mar-2021,,,A,-23.2479,151.7728,CRC 2.6,05:52:39 31-Mar-2021,Status,98,140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,05:54:09 31-Mar-2021,,,A,-23.2479,151.7728,CRC 1.2,05:54:09 31-Mar-2021,Status,65,53,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,18:16:45 31-Mar-2021,,,B,-23.2185,151.7091,CRC 7.10,,,103,137,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,19:19:33 31-Mar-2021,,,3,-23.2696,151.7039,CRC 2.10,19:19:33 31-Mar-2021,Status,2,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,19:19:33 31-Mar-2021,,,B,-23.2563,151.7210,CRC 10.6,19:19:33 31-Mar-2021,Status,10,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,19:54:03 31-Mar-2021,,,3,-23.2697,151.7077,CRC 10.9,19:54:03 31-Mar-2021,Status,10,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,07:24:54 01-Apr-2021,,,0,-23.1956,151.6995,CRC 8.4,07:24:54 01-Apr-2021,Status,88,33,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,07:27:05 01-Apr-2021,,,0,-23.1956,151.6995,CRC 4.11,07:27:05 01-Apr-2021,Status,20,92,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,07:33:06 01-Apr-2021,,,0,-23.1956,151.6995,CRC 184.91,04:51:33 25-Apr-2021,Status,87,16,131,220,232,78,230,221,76,147,56,77,68,16,172,216,35,79,25,22,128,122,59,,,,,,,,,
184222,184222,UT,10:39:12 01-Apr-2021,,,B,-23.2793,151.7374,CRC (both failed),,,32,79,168,128,132,115,207,28,241,214,15,252,226,194,134,157,248,14,138,240,132,133,47,127,112,37,18,104,88,217,206,
184222,184222,UT,12:02:45 01-Apr-2021,,,B,-23.2895,151.7374,CRC 12.6,12:02:45 01-Apr-2021,Status,92,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,12:22:14 01-Apr-2021,,,0,-23.2761,151.7033,CRC 15.14,12:22:14 01-Apr-2021,Status,31,99,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,12:25:20 01-Apr-2021,,,0,-23.2761,151.7033,CRC 6.9,12:25:20 01-Apr-2021,Status,22,75,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,00:10:59 02-Apr-2021,,,A,-23.2924,151.7080,CRC 64.254,22:06:10 08-Apr-2021,Status,72,16,131,220,232,69,57,118,180,88,98,143,101,169,134,146,247,173,146,85,172,74,246,,,,,,,,,
184222,184222,UT,07:52:55 02-Apr-2021,,,1,-23.3168,151.7448,CRC 2.9,07:52:55 02-Apr-2021,Status,34,142,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,10:56:55 02-Apr-2021,,,B,-23.3371,151.7127,CRC 2.5,10:56:55 02-Apr-2021,Status,2,192,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,18:50:06 02-Apr-2021,,,1,-23.2565,151.7203,CRC 10.2,18:50:06 02-Apr-2021,Status,106,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,18:52:48 02-Apr-2021,,,1,-23.2604,151.7269,CRC 7.2,18:52:48 02-Apr-2021,Status,71,119,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,18:53:42 02-Apr-2021,,,1,-23.2604,151.7269,CRC 4.1,,,100,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,18:57:57 02-Apr-2021,,,1,-23.2604,151.7269,CRC 91.84,18:57:54 02-Apr-2021,Status,75,113,129,220,232,78,100,223,65,75,157,155,82,14,161,14,1,255,28,146,144,255,130,,,,,,,,,
184222,184222,UT,07:01:52 03-Apr-2021,,,B,-23.2276,151.7720,CRC (both failed),,,32,80,64,4,179,149,146,237,232,245,65,47,54,6,136,201,175,209,54,127,53,149,81,130,10,25,208,242,216,249,231,
184222,184222,UT,08:34:59 03-Apr-2021,,,0,-23.1524,151.7025,CRC (both failed),00:00:00 01-Apr-2021,TAT,32,80,64,0,0,0,32,0,0,14,255,0,0,0,0,188,80,32,0,0,0,0,0,0,1,255,0,0,0,0,41,
184222,184222,UT,08:04:56 04-Apr-2021,,,B,-22.7740,151.1172,CRC 206.145,08:04:55 04-Apr-2021,Status,89,208,131,220,232,78,100,221,66,32,77,225,78,26,44,52,89,217,119,152,66,239,118,,,,,,,,,
184222,184222,UT,19:57:15 04-Apr-2021,,,0,-23.3279,151.6946,CRC 6.2,19:57:15 04-Apr-2021,Status,22,79,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,22:50:19 06-Apr-2021,,,A,-23.2708,151.7086,CRC 248.230,22:50:19 06-Apr-2021,Status,95,15,214,194,254,167,145,132,42,157,240,20,25,214,59,177,166,205,71,111,176,32,173,,,,,,,,,
184222,184222,UT,19:15:40 07-Apr-2021,,,B,-23.0908,152.1231,CRC (both failed),,,32,80,192,0,3,44,3,230,66,131,25,66,112,112,55,237,135,79,255,255,255,255,255,255,255,130,255,255,255,255,15,
184222,184222,UT,00:06:07 09-Apr-2021,,,A,-23.3426,151.7354,CRC (both failed),,,32,81,0,0,0,0,0,0,128,2,255,2,1,64,0,189,80,224,0,4,0,0,0,0,35,247,0,64,18,33,113,
184222,184222,UT,08:12:35 11-Apr-2021,,,3,-23.3043,151.7777,CRC 2.4,,,98,136,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,08:32:40 11-Apr-2021,,,A,-23.3086,151.7668,CRC 10.86,08:32:40 11-Apr-2021,Status,65,80,131,220,232,78,100,220,65,242,35,233,189,6,140,27,151,109,201,64,176,94,16,,,,,,,,,
184222,184222,UT,08:32:40 11-Apr-2021,,,A,-23.3024,151.7608,CRC 10.99,01:52:47 22-Apr-2021,Status,65,80,131,220,232,78,100,220,171,7,75,209,101,40,60,183,83,235,200,239,55,10,162,,,,,,,,,
184222,184222,UT,12:51:43 11-Apr-2021,,,A,-23.2204,151.8276,CRC 11.3,12:51:43 11-Apr-2021,Status,91,133,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,08:04:53 12-Apr-2021,,,3,-23.3051,151.7751,CRC 10.2,08:04:53 12-Apr-2021,Status,106,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,20:15:04 12-Apr-2021,,,2,-23.3169,151.7274,CRC 14.10,20:15:04 12-Apr-2021,Status,78,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,19:23:32 13-Apr-2021,,,2,-23.5648,151.6649,CRC (both failed),,,32,81,128,0,0,0,0,0,0,102,53,187,155,230,15,223,62,204,186,93,8,8,135,14,70,8,18,243,125,213,177,
184222,184222,UT,19:24:37 13-Apr-2021,,,2,-23.5648,151.6649,CRC 6.4,19:24:37 13-Apr-2021,Status,22,105,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,21:04:48 13-Apr-2021,,,B,-23.5676,151.6619,CRC 76.208,21:04:48 13-Apr-2021,Status,73,144,131,92,234,16,155,19,16,52,164,73,202,12,75,137,0,239,15,104,240,127,192,,,,,,,,,
184222,184222,UT,07:22:52 14-Apr-2021,,,B,-23.5527,151.4964,CRC 6.4,07:22:52 14-Apr-2021,Status,70,168,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,19:36:20 15-Apr-2021,,,A,-23.1514,151.7056,CRC 11.2,19:36:20 15-Apr-2021,Status,75,37,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,08:18:39 17-Apr-2021,,,B,-23.0949,151.8268,CRC 12.13,08:18:39 17-Apr-2021,Status,76,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184222,184222,UT,21:52:11 17-Apr-2021,,,A,-23.2588,151.7262,CRC 22.180,21:52:11 17-Apr-2021,Status,66,223,33,37,94,226,92,239,53,145,232,99,189,237,56,208,222,182,227,171,128,46,192,,,,,,,,,
184222,184222,UT,19:02:52 19-Apr-2021,,,,,,CRC (both failed),00:00:00 17-Apr-2021,TAT,32,82,64,0,0,0,0,0,0,0,251,0,0,0,0,200,82,32,0,0,0,0,0,0,0,255,0,0,0,0,205,
184222,184222,UT,22:52:46 19-Apr-2021,,,B,-23.5241,151.2971,CRC 11.1,,,107,128,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
