DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
253100,253100,UT,Weak,05-Sep-2023,11:54:37,05-Sep-2023,11:53:59
253100,253100,UT,Strong,17-Sep-2023,19:04:47,17-Sep-2023,19:03:47
253100,253100,UT,Strong,28-Apr-2024,18:27:45,28-Apr-2024,18:19:57
