DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
209120,209120,0.500000,UT,,,16:53:34 21-Feb-2021,,,,,,,,,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,,,17:38:36 21-Feb-2021,,3,-29.0374,167.9492,,,,,,,,,21.95,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,1.00b,,17:43:05 21-Feb-2021,,3,-29.0374,167.9492,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,,,17:44:32 21-Feb-2021,,3,-29.0374,167.9492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,,,17:46:02 21-Feb-2021,,3,-29.0374,167.9492,,,,,,,,,21.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,,,17:55:02 21-Feb-2021,,3,-29.0390,167.9476,,,,,,,,,21.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,,,17:56:35 21-Feb-2021,,3,-29.0390,167.9476,,,,,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,1.00b,,17:59:33 21-Feb-2021,,3,-29.0390,167.9476,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,,,18:01:03 21-Feb-2021,,3,-29.0390,167.9476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,,,18:02:32 21-Feb-2021,,3,-29.0390,167.9476,,,,,,,,,21.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,,,18:04:02 21-Feb-2021,,3,-29.0390,167.9476,,,,,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,,,18:05:32 21-Feb-2021,,3,-29.0390,167.9476,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,,,19:21:48 24-Feb-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209120,209120,0.500000,UT,,,17:52:35 25-Feb-2021,,,,,,,,,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
