DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
209115,209115,0.500000,UT,,,08:52:56 21-Feb-2021,,2,-29.0399,167.9410,,,,,,,,,23.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,08:54:24 21-Feb-2021,,2,-29.0399,167.9410,,,,,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,08:55:54 21-Feb-2021,,2,-29.0399,167.9410,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,09:01:54 21-Feb-2021,,3,-29.0399,167.9445,,,,,,,,,22.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,09:03:22 21-Feb-2021,,3,-29.0399,167.9445,,,,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,09:04:52 21-Feb-2021,,3,-29.0399,167.9445,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,09:07:49 21-Feb-2021,,3,-29.0399,167.9445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,09:10:47 21-Feb-2021,,3,-29.0381,167.9484,,,,,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,09:12:18 21-Feb-2021,,3,-29.0381,167.9484,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,1.00b,,09:13:48 21-Feb-2021,,3,-29.0381,167.9484,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,09:15:14 21-Feb-2021,,3,-29.0381,167.9484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,09:16:44 21-Feb-2021,,3,-29.0381,167.9484,,,,,,,,,22.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,10:01:39 21-Feb-2021,,3,-29.0383,167.9471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,10:03:06 21-Feb-2021,,3,-29.0383,167.9471,,,,,,,,,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,10:04:36 21-Feb-2021,,3,-29.0383,167.9471,,,,,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,1.00b,,10:07:38 21-Feb-2021,,3,-29.0383,167.9471,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,10:09:05 21-Feb-2021,,3,-29.0383,167.9471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,10:10:35 21-Feb-2021,,3,-29.0383,167.9471,,,,,,,,,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,10:27:05 21-Feb-2021,,A,-29.0388,167.9453,,,,,,,,,22.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,10:28:35 21-Feb-2021,,A,-29.0388,167.9453,,,,,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,10:30:02 21-Feb-2021,,A,-29.0388,167.9453,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,10:48:09 21-Feb-2021,,2,-29.0389,167.9448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,10:50:57 21-Feb-2021,10:49:39 21-Feb-2021,-77,2,-29.0389,167.9448,CRC,,,,489,3.350,,,22.90,,,,,,,,,,,,,,255,1,,0,,,,,,,0,,,,171,,,
209115,209115,0.500000,UT,,,10:51:06 21-Feb-2021,,2,-29.0389,167.9448,,,,,,,,,22.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,10:52:36 21-Feb-2021,,2,-29.0389,167.9448,,,,,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,11:43:35 21-Feb-2021,,3,-29.0400,167.9443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209115,209115,0.500000,UT,,,11:45:02 21-Feb-2021,,3,-29.0400,167.9443,,,,,,,,,22.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
