DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
209115,209115,UT,Strong,21-Feb-2021,10:50:57,21-Feb-2021,10:49:39
209115,209115,UT,Strong,04-Mar-2021,09:09:19,04-Mar-2021,09:07:34
