DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
198172,198172,0.500000,UT,00:00:00 22-Feb-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 02-Mar-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 12-Mar-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 16-Apr-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 30-Apr-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 01-May-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 11-May-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 23-May-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 08-Jul-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 12-Jul-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 19-Jul-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 27-Jul-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 30-Jul-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 01-Aug-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 21-Aug-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 29-Aug-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 08-Sep-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 14-Sep-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 20-Sep-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 03-Oct-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 12-Oct-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 18-Oct-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 19-Oct-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 28-Oct-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 03-Nov-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 04-Nov-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 05-Nov-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 15-Nov-2020,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 25-Feb-2021,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 06-Mar-2021,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 13-Mar-2021,,,,0.000000,0.000000,Status,,,
198172,198172,0.500000,UT,00:00:00 08-Apr-2021,,,,0.000000,0.000000,Status,,,
