DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
198172,198172,UT,Strong,22-Feb-2020,09:59:59,22-Feb-2020,09:59:51
198172,198172,UT,Strong,08-Apr-2021,23:30:18,08-Apr-2021,23:23:46
