DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
198175,198175,UT,Strong,23-Feb-2020,10:13:45,23-Feb-2020,10:13:52
198175,198175,UT,Strong,14-Oct-2020,07:29:18,14-Oct-2020,07:30:38
