DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
209118,209118,UT,Strong,08-May-2022,09:41:33,08-May-2022,09:17:36
209118,209118,UT,Strong,18-May-2022,19:04:46,18-May-2022,18:40:17
