DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
184221,184221,UT,1.00a,71,32,9,1,35,,,,,18,22:59:11 08-Mar-2022,22:07:57 06-Apr-2022,29,00:00:00 27-Feb-2022,00:00:00 28-Mar-2022,29,,,
