DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
184221,184221,UT,DS,1,0,0,,,22:59:11 08-Mar-2022,NN,,,,,,,,401650000,-124
184221,184221,UT,DS,1,0,0,,,20:46:52 09-Mar-2022,NP,,,,,,,,401650000,-132
184221,184221,UT,DS,1,0,1,,,21:15:51 09-Mar-2022,SR,,,,,,,,401650000,-138
184221,184221,UT,DS,1,0,0,,,19:14:25 10-Mar-2022,SR,,,,,,,,401650000,-129
184221,184221,UT,DS,1,0,0,,,22:29:43 10-Mar-2022,MC,,,,,,,,401650000,-129
184221,184221,UT,DS,1,0,0,,,20:29:59 11-Mar-2022,NP,,,,,,,,401650000,-132
184221,184221,UT,DS,1,0,0,,,10:50:25 12-Mar-2022,NK,,,,,,,,401650000,-131
184221,184221,UT,DS,1,0,0,,,11:21:00 12-Mar-2022,MB,,,,,,,,401650000,-132
184221,184221,UT,DS,1,0,0,,,23:57:10 12-Mar-2022,NN,,,,,,,,401650000,-129
184221,184221,UT,DS,1,0,1,,,07:18:36 13-Mar-2022,A1,,,,,,,,401650000,-125
184221,184221,UT,DS,1,0,1,,,21:25:18 13-Mar-2022,MC,,,,,,,,401650000,-132
184221,184221,UT,DS,1,0,0,,,11:31:16 14-Mar-2022,MC,,,,,,,,401650000,-120
184221,184221,UT,DS,4,0,2,73,18,19:32:27 14-Mar-2022,NK,2,-23.2512,151.6941,-23.2512,151.6941,50,,401677510,-135
184221,184221,UT,DS,1,0,0,,,19:52:31 14-Mar-2022,NP,B,-23.2512,151.6941,-23.2512,151.6941,6,,401677510,-135
184221,184221,UT,DS,1,0,0,,,11:12:25 15-Mar-2022,MC,B,-23.4754,151.3752,-23.4754,151.3752,,,401677478,-128
184221,184221,UT,DS,1,0,0,,,23:23:14 17-Mar-2022,MC,,,,,,,,401650000,-123
184221,184221,UT,DS,1,0,0,,,00:31:44 18-Mar-2022,NN,,,,,,,,401650000,-125
184221,184221,UT,DS,1,0,1,,,20:46:54 18-Mar-2022,NP,,,,,,,,401650000,-124
184221,184221,UT,DS,1,0,0,,,08:25:11 21-Mar-2022,A1,,,,,,,,401650000,-139
184221,184221,UT,DS,1,0,0,,,10:00:54 22-Mar-2022,NK,,,,,,,,401650000,-137
184221,184221,UT,DS,1,0,0,,,21:35:25 22-Mar-2022,NP,,,,,,,,401650000,-138
184221,184221,UT,DS,1,0,0,,,21:30:32 23-Mar-2022,NP,,,,,,,,401650000,-129
184221,184221,UT,DS,1,0,0,,,19:05:54 26-Mar-2022,SR,,,,,,,,401650000,-134
184221,184221,UT,DS,1,0,0,,,20:46:09 26-Mar-2022,SR,,,,,,,,401650000,-135
184221,184221,UT,DS,1,0,0,,,20:46:09 26-Mar-2022,NP,,,,,,,,401650000,-133
184221,184221,UT,DS,1,0,1,,,12:29:48 28-Mar-2022,MB,,,,,,,,401650000,-135
184221,184221,UT,DS,1,0,0,,,22:14:57 30-Mar-2022,MC,,,,,,,,401650000,-125
184221,184221,UT,DS,1,0,0,,,05:51:53 31-Mar-2022,SR,,,,,,,,401650000,-138
184221,184221,UT,DS,1,0,1,,,10:43:04 31-Mar-2022,MC,,,,,,,,401650000,-123
184221,184221,UT,DS,1,0,1,,,21:35:31 02-Apr-2022,NK,,,,,,,,401650000,-130
184221,184221,UT,DS,1,0,1,,,07:43:58 06-Apr-2022,SR,,,,,,,,401650000,-122
184221,184221,UT,DS,1,0,0,,,22:07:57 06-Apr-2022,NP,,,,,,,,401650000,-133
