DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
202529,202529,UT,06:31:07 20-Oct-2020,Argos,3,-20.4552,148.9214,217,326,144,17,,,,,,
202529,202529,UT,06:50:23 20-Oct-2020,Argos,3,-20.4845,148.9344,173,218,136,128,,,,,,
202529,202529,UT,08:01:44 20-Oct-2020,Argos,3,-20.5455,148.8601,214,390,117,104,,,,,,
202529,202529,UT,08:05:30 20-Oct-2020,Argos,2,-20.5474,148.8560,355,531,236,106,,,,,,
202529,202529,UT,08:33:17 20-Oct-2020,Argos,2,-20.5381,148.7933,329,546,197,125,,,,,,
202529,202529,UT,09:36:34 20-Oct-2020,Argos,1,-20.5325,148.7900,907,11383,72,79,,,,,,
202529,202529,UT,10:18:57 20-Oct-2020,Argos,3,-20.5283,148.7970,168,316,89,76,,,,,,
202529,202529,UT,10:41:31 20-Oct-2020,Argos,3,-20.5302,148.7975,147,169,127,90,,,,,,
202529,202529,UT,11:06:07 20-Oct-2020,Argos,3,-20.5299,148.7983,163,215,123,111,,,,,,
202529,202529,UT,11:30:45 20-Oct-2020,Argos,3,-20.5317,148.7927,244,1934,30,79,,,,,,
202529,202529,UT,11:53:06 20-Oct-2020,Argos,B,-20.5291,148.8035,2156,2316,2007,87,,,,,,
202529,202529,UT,12:22:55 20-Oct-2020,Argos,B,-20.5293,148.8021,3033,3252,2829,84,,,,,,
202529,202529,UT,00:09:20 29-Oct-2020,Argos,B,-20.2652,148.8658,7182,228250,226,56,,,,,,
202529,202529,UT,00:09:20 29-Oct-2020,Argos,B,-20.1529,149.0378,718,2396,214,71,,,,,,
202529,202529,UT,22:51:28 03-Nov-2020,Argos,B,-20.2716,149.3795,14251,694594,292,36,,,,,,
202529,202529,UT,23:01:40 03-Nov-2020,Argos,2,-20.1323,149.4796,315,1394,71,103,,,,,,
202529,202529,UT,22:52:43 04-Nov-2020,Argos,B,-20.4678,149.0881,16646,121639,2277,137,,,,,,
