DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
202529,202529,UT,Strong,20-Oct-2020,09:30:27,20-Oct-2020,09:30:32
202529,202529,UT,Strong,08-Dec-2020,21:39:04,08-Dec-2020,21:39:47
202529,202529,UT,Strong,15-Mar-2021,22:53:04,15-Mar-2021,22:55:12
