DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
202529,202529,UT,DS,4,0,0,119,88,06:31:07 20-Oct-2020,A1,3,-20.4552,148.9214,-20.4552,148.9214,56,,401677643,-133
202529,202529,UT,DS,7,1,0,,,06:50:23 20-Oct-2020,SR,3,-20.4845,148.9344,-20.4845,148.9344,56,,401677643,-125
202529,202529,UT,DS,6,1,0,,,08:01:44 20-Oct-2020,NP,3,-20.5455,148.8601,-20.5455,148.8601,58,,401677646,-130
202529,202529,UT,DS,6,0,0,90,88,08:05:30 20-Oct-2020,A1,2,-20.5474,148.8560,-20.5474,148.8560,46,,401677643,-129
202529,202529,UT,DS,5,0,1,112,88,08:33:17 20-Oct-2020,SR,2,-20.5381,148.7933,-20.5381,148.7933,56,,401677636,-126
202529,202529,UT,DS,5,0,0,113,90,09:36:34 20-Oct-2020,NK,1,-20.5325,148.7900,-20.5325,148.7900,58,,401677639,-127
202529,202529,UT,DS,7,1,0,,,10:18:57 20-Oct-2020,MA,3,-20.5283,148.7970,-20.5283,148.7970,58,,401677641,-121
202529,202529,UT,DS,7,1,1,,,10:41:31 20-Oct-2020,MC,3,-20.5302,148.7975,-20.5302,148.7975,6,,401677640,-132
202529,202529,UT,DS,10,2,0,,,11:06:07 20-Oct-2020,NN,3,-20.5299,148.7983,-20.5299,148.7983,56,,401677642,-130
202529,202529,UT,DS,9,1,0,,,11:30:45 20-Oct-2020,MB,3,-20.5317,148.7927,-20.5317,148.7927,66,,401677644,-129
202529,202529,UT,DS,1,0,0,,,11:53:06 20-Oct-2020,MA,B,-20.5291,148.8035,-20.5291,148.8035,6,,401677645,-132
202529,202529,UT,DS,1,0,0,,,12:22:55 20-Oct-2020,MC,B,-20.5293,148.8021,-20.5293,148.8021,6,,401677647,-127
202529,202529,UT,DS,2,0,0,275,275,00:09:20 29-Oct-2020,NN,B,-20.2652,148.8658,-20.2652,148.8658,,,401650000,-127
202529,202529,UT,DS,2,0,0,275,275,00:09:20 29-Oct-2020,MC,B,-20.1529,149.0378,-20.1529,149.0378,,,401650000,-127
202529,202529,UT,DS,1,0,1,,,21:54:24 02-Nov-2020,NK,,,,,,,,401650000,-125
202529,202529,UT,DS,1,0,0,,,22:28:10 02-Nov-2020,MC,,,,,,,,401650000,-121
202529,202529,UT,DS,2,0,1,528,528,22:51:28 03-Nov-2020,MB,B,-20.2716,149.3795,-20.2716,149.3795,,,401677652,-132
202529,202529,UT,DS,7,1,1,,,23:01:40 03-Nov-2020,NN,2,-20.1323,149.4796,-20.1323,149.4796,,,401650000,-132
202529,202529,UT,DS,2,0,0,69,69,22:52:43 04-Nov-2020,NN,B,-20.4678,149.0881,-20.4678,149.0881,,,401677681,-132
202529,202529,UT,DS,1,0,0,,,22:53:18 04-Nov-2020,MA,,,,,,,,401650000,
202529,202529,UT,DS,1,0,0,,,20:42:36 05-Nov-2020,NK,B,-20.5692,148.9726,-20.5692,148.9726,,,401677673,-129
202529,202529,UT,DS,1,0,0,,,19:19:19 08-Nov-2020,SR,,,,,,,,401650000,-129
202529,202529,UT,DS,1,0,1,,,20:38:06 15-Nov-2020,SR,,,,,,,,401650000,-131
202529,202529,UT,DS,1,0,1,,,07:20:46 18-Nov-2020,A1,,,,,,,,401650000,-128
202529,202529,UT,DS,1,0,1,,,20:05:59 18-Nov-2020,NK,,,,,,,,401650000,-133
202529,202529,UT,DS,1,0,1,,,08:27:50 21-Nov-2020,NP,,,,,,,,401650000,-129
202529,202529,UT,DS,1,0,1,,,08:27:50 21-Nov-2020,SR,,,,,,,,401650000,-130
202529,202529,UT,DS,1,0,1,,,22:52:51 21-Nov-2020,NN,,,,,,,,401650000,-135
202529,202529,UT,DS,1,0,0,,,23:29:41 23-Nov-2020,MC,,,,,,,,401650000,-125
202529,202529,UT,DS,1,0,0,,,19:13:16 24-Nov-2020,NP,,,,,,,,401650000,-130
202529,202529,UT,DS,1,0,0,,,08:47:25 25-Nov-2020,A1,,,,,,,,401650000,-139
202529,202529,UT,DS,1,0,0,,,09:01:48 27-Nov-2020,NP,,,,,,,,401650000,-131
202529,202529,UT,DS,1,0,0,,,22:11:01 29-Nov-2020,NK,,,,,,,,401650000,-127
202529,202529,UT,DS,1,0,0,,,08:11:38 01-Dec-2020,NP,,,,,,,,401650000,-125
202529,202529,UT,DS,1,0,0,,,20:30:49 04-Dec-2020,NP,,,,,,,,401650000,-130
202529,202529,UT,DS,1,0,0,,,10:14:34 05-Dec-2020,NK,,,,,,,,401650000,-128
202529,202529,UT,DS,1,0,0,,,00:26:39 06-Dec-2020,MC,,,,,,,,401650000,-127
202529,202529,UT,DS,1,0,0,,,23:07:28 06-Dec-2020,NN,,,,,,,,401650000,-128
202529,202529,UT,DS,1,0,0,,,23:07:28 06-Dec-2020,MB,,,,,,,,401650000,-132
202529,202529,UT,DS,1,0,1,,,09:16:52 07-Dec-2020,NK,,,,,,,,401650000,-140
202529,202529,UT,DS,5,0,1,20,16,21:40:27 08-Dec-2020,NK,0,-16.8939,130.8858,-20.6756,149.2958,50,,401677782,-131
202529,202529,UT,DS,1,0,0,,,21:41:08 08-Dec-2020,MC,B,-20.6038,149.2256,-16.9822,130.6522,6,,401677535,-133
202529,202529,UT,DS,2,0,2,19,19,20:52:33 10-Dec-2020,NK,B,-20.1520,149.3955,-20.1520,149.3955,1,,401677628,-128
202529,202529,UT,DS,1,0,0,,,07:55:12 11-Dec-2020,NP,B,-20.2220,149.3013,-20.2220,149.3013,8,,401677611,-127
202529,202529,UT,DS,1,0,0,,,07:55:12 11-Dec-2020,A1,B,-20.1549,148.9529,-20.1549,148.9529,8,,401677760,-133
202529,202529,UT,DS,3,0,1,39,26,20:52:28 11-Dec-2020,NP,A,-20.1284,148.6642,-20.1284,148.6642,,,401677717,-129
202529,202529,UT,DS,3,0,0,127,20,23:35:21 12-Dec-2020,NN,A,-19.9062,148.3229,-19.9062,148.3229,,,401677667,-131
202529,202529,UT,DS,1,0,0,,,23:38:05 12-Dec-2020,MC,B,-19.9847,148.4629,-19.9847,148.4629,6,,401677658,-120
202529,202529,UT,DS,1,0,1,,,20:59:28 19-Dec-2020,NP,,,,,,,,401650000,-129
202529,202529,UT,DS,2,0,1,22,22,19:39:44 21-Dec-2020,NK,B,-20.1725,148.9312,-20.1725,148.9312,,,401677677,-131
202529,202529,UT,DS,1,0,1,,,21:42:53 21-Dec-2020,MA,B,-20.1146,148.9618,-20.1146,148.9618,8,,401650000,-129
202529,202529,UT,DS,16,5,0,,,23:51:47 21-Dec-2020,MC,3,-20.2267,149.0088,-20.2267,149.0088,58,,401677690,-116
202529,202529,UT,DS,1,0,0,,,20:22:36 24-Dec-2020,SR,,,,,,,,401650000,-126
202529,202529,UT,DS,1,0,0,,,07:30:14 25-Dec-2020,SR,,,,,,,,401650000,-122
202529,202529,UT,DS,1,0,1,,,08:41:13 25-Dec-2020,NP,,,,,,,,401650000,-138
202529,202529,UT,DS,1,0,1,,,08:05:49 26-Dec-2020,NK,,,,,,,,401650000,-135
202529,202529,UT,DS,2,0,1,22,22,23:57:03 26-Dec-2020,MC,B,-20.2286,149.0248,-20.2286,149.0248,,,401677691,-123
202529,202529,UT,DS,1,0,1,,,00:17:58 27-Dec-2020,NN,B,-20.1884,149.0906,-20.1884,149.0906,6,,401677678,-127
202529,202529,UT,DS,1,0,1,,,21:51:07 30-Dec-2020,NN,,,,,,,,401650000,-137
202529,202529,UT,DS,1,0,0,,,20:30:58 31-Dec-2020,NK,,,,,,,,401650000,-130
202529,202529,UT,DS,2,0,0,97,97,07:11:51 01-Jan-2021,SR,B,-20.1383,148.9683,-20.1383,148.9683,,,401677676,-130
202529,202529,UT,DS,2,0,0,97,97,07:11:51 01-Jan-2021,NP,B,-20.1231,148.9664,-20.1231,148.9664,,,401677692,-135
202529,202529,UT,DS,3,0,0,145,38,21:13:38 02-Jan-2021,NK,A,-20.1520,148.9440,-20.1520,148.9440,,,401677688,-125
202529,202529,UT,DS,2,0,0,17,17,21:37:07 02-Jan-2021,NP,B,-20.1463,148.9668,-20.1463,148.9668,,,401677694,-131
202529,202529,UT,DS,1,0,0,,,21:24:55 03-Jan-2021,NP,B,-20.1690,148.9706,-20.1690,148.9706,,,401677684,-130
202529,202529,UT,DS,2,0,0,105,105,19:37:46 04-Jan-2021,NP,B,-20.1082,149.1448,-20.1082,149.1448,,,401677687,-132
202529,202529,UT,DS,4,0,0,68,31,19:38:54 04-Jan-2021,SR,1,-20.1324,149.1751,-20.1324,149.1751,56,,401677693,-125
