DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
252320,252320,UT,23:39:29 15-Nov-2023,Argos,1,-16.8138,145.6897,593,870,403,1,,,,,,
252320,252320,UT,23:40:59 15-Nov-2023,Argos,1,-16.8195,145.6958,912,5780,143,96,,,,,,
252320,252320,UT,23:50:19 15-Nov-2023,Argos,A,-16.8187,145.6863,952,3340,271,127,,,,,,
252320,252320,UT,00:25:59 16-Nov-2023,Argos,B,-16.8123,145.6691,3603,3995,3248,105,,,,,,
252320,252320,UT,03:00:00 23-Feb-2024,User,,-23.2866,151.6979,,,,,,,,,,
252320,252320,UT,08:20:53 23-Feb-2024,Argos,B,-23.2200,151.7782,,,,,,,,,,
252320,252320,UT,08:24:16 23-Feb-2024,Argos,0,-23.2119,151.7503,1795,9652,333,95,,,,,,
252320,252320,UT,08:25:36 23-Feb-2024,Argos,1,-23.2216,151.7804,940,2222,397,48,,,,,,
252320,252320,UT,22:39:36 23-Feb-2024,Argos,B,-23.2121,151.8117,15912,17099,14808,139,,,,,,
252320,252320,UT,23:34:50 23-Feb-2024,Argos,B,-23.1869,151.8662,6935,18314,2626,79,,,,,,
252320,252320,UT,13:56:03 27-Feb-2024,Argos,A,-23.2477,152.0567,1025,24350,43,83,,,,,,
252320,252320,UT,18:37:19 27-Feb-2024,Argos,B,-23.2355,152.1169,2225,3027,1634,99,,,,,,
252320,252320,UT,19:25:49 27-Feb-2024,Argos,B,-23.2376,152.0995,2536,5555,1157,106,,,,,,
252320,252320,UT,20:21:49 27-Feb-2024,Argos,B,-23.2436,152.0847,3370,63039,180,86,,,,,,
252320,252320,UT,20:21:49 27-Feb-2024,Argos,B,-23.2418,152.1110,442,1285,151,69,,,,,,
252320,252320,UT,19:29:07 28-Feb-2024,Argos,B,-23.2302,152.0866,4880,5356,4445,55,,,,,,
252320,252320,UT,20:06:19 28-Feb-2024,Argos,B,-23.1592,152.4279,5176,5653,4739,87,,,,,,
252320,252320,UT,17:58:27 01-Mar-2024,Argos,B,-23.4220,151.8876,13310,65762,2693,89,,,,,,
252320,252320,UT,11:33:56 03-Mar-2024,Argos,B,-23.4412,151.9233,17661,,,,,,,,,
252320,252320,UT,18:49:49 04-Mar-2024,Argos,1,-23.5084,151.9791,635,839,480,28,,,,,,
252320,252320,UT,10:54:37 05-Mar-2024,Argos,A,-23.3537,151.9838,1659,23078,119,99,,,,,,
252320,252320,UT,11:30:24 05-Mar-2024,Argos,A,-23.3506,152.0219,751,1886,299,179,,,,,,
252320,252320,UT,11:37:56 05-Mar-2024,Argos,B,-23.3453,151.9758,4234,6478,2767,96,,,,,,
252320,252320,UT,11:37:56 05-Mar-2024,Argos,B,-23.3454,151.9786,1498,2687,834,77,,,,,,
252320,252320,UT,12:33:01 05-Mar-2024,Argos,B,-23.3332,151.9763,1401,2430,808,89,,,,,,
252320,252320,UT,13:08:45 05-Mar-2024,Argos,B,-23.3297,151.9762,1462,2138,999,89,,,,,,
252320,252320,UT,14:30:21 06-Mar-2024,Argos,2,-23.2217,151.8958,314,1299,76,66,,,,,,
252320,252320,UT,09:25:40 07-Mar-2024,Argos,B,-23.1059,151.8823,8293,9866,6970,62,,,,,,
252320,252320,UT,11:21:10 07-Mar-2024,Argos,B,-23.1224,151.8703,10099,17197,5930,9,,,,,,
252320,252320,UT,18:14:21 08-Mar-2024,Argos,B,-23.3037,151.8201,5261,174203,158,64,,,,,,
252320,252320,UT,12:44:35 15-Mar-2024,Argos,0,-23.2391,151.9953,2913,49378,171,79,,,,,,
252320,252320,UT,20:53:14 15-Mar-2024,Argos,B,-23.1953,152.0040,13733,19183,9830,94,,,,,,
252320,252320,UT,12:11:47 26-Mar-2024,Argos,1,-23.5086,151.6577,792,6013,104,107,,,,,,
252320,252320,UT,07:49:07 29-Mar-2024,Argos,B,-23.5320,151.6996,9571,407644,224,101,,,,,,
252320,252320,UT,15:11:43 31-Mar-2024,Argos,A,-23.2920,151.6805,338,1272,90,101,,,,,,
252320,252320,UT,02:16:27 01-Apr-2024,Argos,B,-23.2971,151.6982,2892,5356,1561,70,,,,,,
252320,252320,UT,14:30:59 01-Apr-2024,Argos,B,-23.2819,151.7065,3491,349257,34,78,,,,,,
252320,252320,UT,18:26:49 01-Apr-2024,Argos,A,-23.2428,151.8663,231,1304,40,104,,,,,,
252320,252320,UT,19:05:15 01-Apr-2024,Argos,B,-23.2481,151.8802,619,5100,75,65,,,,,,
252320,252320,UT,19:46:42 01-Apr-2024,Argos,B,-23.2394,151.8991,914,1761,474,103,,,,,,
252320,252320,UT,20:02:00 01-Apr-2024,Argos,2,-23.2433,151.9028,317,1144,88,84,,,,,,
252320,252320,UT,20:02:00 01-Apr-2024,Argos,1,-23.2454,151.8865,501,11686,21,83,,,,,,
252320,252320,UT,20:44:23 01-Apr-2024,Argos,3,-23.2321,151.9194,234,778,70,91,,,,,,
252320,252320,UT,11:14:55 02-Apr-2024,Argos,A,-23.2788,152.0563,334,3319,33,94,,,,,,
252320,252320,UT,12:18:47 02-Apr-2024,Argos,B,-23.2685,152.0202,791,3691,169,11,,,,,,
252320,252320,UT,17:43:49 02-Apr-2024,Argos,B,-23.2957,152.0042,2152,3242,1428,103,,,,,,
252320,252320,UT,12:07:34 03-Apr-2024,Argos,B,-23.2943,151.9559,4558,6329,3282,117,,,,,,
252320,252320,UT,11:43:29 05-Apr-2024,Argos,B,-23.2471,151.8104,5000,43010,581,93,,,,,,
252320,252320,UT,12:54:31 09-Apr-2024,Argos,0,-23.2905,151.7088,4667,27959,779,155,,,,,,
252320,252320,UT,19:52:08 09-Apr-2024,Argos,0,-23.3474,151.7639,2387,47912,118,78,,,,,,
252320,252320,UT,06:41:51 14-Apr-2024,Argos,B,-23.0233,151.9127,24396,68137,8735,143,,,,,,
252320,252320,UT,06:42:29 14-Apr-2024,Argos,0,-23.3853,152.0161,18583,143187,2411,110,,,,,,Speed to avg loc 29 x median
252320,252320,UT,07:45:16 15-Apr-2024,Argos,0,-23.4034,152.0500,8613,92063,805,108,,,,,,
252320,252320,UT,07:45:52 15-Apr-2024,Argos,1,-23.2749,151.7985,542,2172,135,59,,,,,,
252320,252320,UT,07:46:06 15-Apr-2024,Argos,3,-23.2805,151.7918,186,689,50,96,,,,,,
252320,252320,UT,13:44:34 15-Apr-2024,Argos,B,-23.2818,151.7858,4889,9282,2574,62,,,,,,
252320,252320,UT,15:19:08 15-Apr-2024,Argos,B,-23.2813,151.7859,5497,8517,3548,64,,,,,,
252320,252320,UT,17:52:45 26-Apr-2024,Argos,A,-23.1592,151.8980,532,7349,38,115,,,,,,
252320,252320,UT,12:40:32 27-Apr-2024,Argos,B,-23.2256,151.9200,2628,12248,564,69,,,,,,
252320,252320,UT,12:40:32 27-Apr-2024,Argos,B,-23.2268,151.9161,2630,12338,560,69,,,,,,
252320,252320,UT,00:47:34 30-Apr-2024,Argos,1,-23.2804,151.7943,785,1789,344,157,,,,,,
252320,252320,UT,00:47:47 30-Apr-2024,Argos,B,-23.2809,151.7946,602,1180,306,158,,,,,,
252320,252320,UT,06:05:11 02-May-2024,Argos,1,-23.2695,151.8597,604,1519,239,8,,,,,,
252320,252320,UT,11:37:38 02-May-2024,Argos,B,-23.2694,151.8594,7928,9242,6800,98,,,,,,
252320,252320,UT,11:42:57 02-May-2024,Argos,B,-23.2495,151.8544,4956,255337,96,78,,,,,,
252320,252320,UT,12:49:12 02-May-2024,Argos,1,-23.2267,151.9406,1302,11863,142,79,,,,,,
252320,252320,UT,13:51:39 02-May-2024,Argos,B,-23.2205,151.9648,6238,7005,5555,86,,,,,,
252320,252320,UT,07:03:16 03-May-2024,Argos,3,-23.2572,151.8356,178,379,83,72,,,,,,
252320,252320,UT,09:43:56 03-May-2024,Argos,B,-23.2468,151.8727,5670,6587,4879,76,,,,,,
