DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
252320,252320,UT,23:39:00 15-Nov-2023,,,1,-16.8138,145.6897,CRC,20:16:18 06-Jan-2022,Fast-GPS,176,154,136,36,120,2,85,29,63,94,65,0,0,119,244,,,,,,,,,,,,,,,,,
252320,252320,UT,23:40:00 15-Nov-2023,,,1,-16.8138,145.6897,CRC,20:16:18 06-Mar-2022,Fast-GPS,177,154,136,36,120,2,85,29,63,94,65,0,0,117,117,15,16,0,0,,,,,,,,,,,,,
252320,252320,UT,23:41:00 15-Nov-2023,,,1,-16.8138,145.6897,CRC,12:16:17 06-May-2022,Fast-GPS,178,153,136,35,120,2,85,29,63,94,65,0,0,197,104,15,16,0,0,,,,,,,,,,,,,
252320,252320,UT,23:43:00 15-Nov-2023,,,1,-16.8138,145.6897,CRC,20:16:18 06-Sep-2022,Fast-GPS,148,154,136,36,120,2,85,29,63,94,65,0,0,123,112,15,16,16,18,,,,,,,,,,,,,
252320,252320,UT,23:39:00 15-Nov-2023,,,1,-16.8195,145.6958,CRC,20:16:18 06-Jan-2022,Fast-GPS,176,154,136,36,120,2,85,29,63,94,65,0,0,119,244,,,,,,,,,,,,,,,,,
252320,252320,UT,23:40:00 15-Nov-2023,,,1,-16.8195,145.6958,CRC,20:16:18 06-Mar-2022,Fast-GPS,177,154,136,36,120,2,85,29,63,94,65,0,0,117,117,15,16,0,0,,,,,,,,,,,,,
252320,252320,UT,23:41:00 15-Nov-2023,,,1,-16.8195,145.6958,CRC,12:16:17 06-May-2022,Fast-GPS,178,153,136,35,120,2,85,29,63,94,65,0,0,197,104,15,16,0,0,,,,,,,,,,,,,
252320,252320,UT,23:42:00 15-Nov-2023,,,1,-16.8195,145.6958,CRC,20:16:17 06-Jul-2022,Fast-GPS,179,154,136,35,120,2,85,29,63,94,65,0,0,195,237,15,16,17,18,,,,,,,,,,,,,
252320,252320,UT,23:43:00 15-Nov-2023,,,1,-16.8195,145.6958,CRC,20:16:18 06-Sep-2022,Fast-GPS,180,154,136,36,120,2,85,29,63,94,65,0,0,121,112,15,16,17,18,,,,,,,,,,,,,
252320,252320,UT,23:49:00 15-Nov-2023,,,A,-16.8187,145.6863,CRC,20:16:18 06-May-2023,Fast-GPS,186,154,136,36,120,2,85,29,63,94,65,0,0,111,254,15,16,17,18,19,20,21,22,23,24,0,0,,,,,
252320,252320,UT,23:50:00 15-Nov-2023,,,A,-16.8187,145.6863,CRC,12:16:17 06-Jul-2023,Fast-GPS,187,153,136,35,120,2,85,29,63,94,65,0,0,216,161,15,16,17,18,19,20,21,22,23,24,25,26,,,,,
