DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
239053,239053,UT,Weak,07-Jun-2023,23:17:00,07-Jun-2023,23:26:42
239053,239053,UT,Strong,28-Nov-2023,07:27:06,28-Nov-2023,07:26:45
239053,239053,UT,Strong,15-May-2024,12:27:36,15-May-2024,12:17:26
