DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
239053,239053,0.500000,UT,,,06:25:17 28-Nov-2023,,A,-11.4799,144.0677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,7311
239053,239053,0.500000,UT,,,06:29:46 28-Nov-2023,,A,-11.4799,144.0677,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,5.00b,,06:31:13 28-Nov-2023,,A,-11.4799,144.0677,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,1.00b,,07:17:44 28-Nov-2023,,2,-11.4976,144.0569,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,07:19:13 28-Nov-2023,,2,-11.4976,144.0569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,7311
239053,239053,0.500000,UT,,,07:22:14 28-Nov-2023,,2,-11.4976,144.0569,,,,,1348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,07:23:44 28-Nov-2023,,2,-11.4966,144.0618,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,1.00b,,07:25:15 28-Nov-2023,,2,-11.4976,144.0569,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,07:27:06 28-Nov-2023,07:26:45 28-Nov-2023,-20,2,-11.4966,144.0618,CRC,,,,1351,3.300,,,30.50,,,,,,,,,,,,,,255,1,,0,,,,,,,0,,,1,174,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,07:28:18 28-Nov-2023,,2,-11.4976,144.0569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,7311
239053,239053,0.500000,UT,,,07:31:18 28-Nov-2023,,2,-11.4966,144.0618,,,,,1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,06:28:12 13-Jan-2024,,1,-29.0297,167.9271,,,,,,,,,25.40,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,06:29:42 13-Jan-2024,,1,-29.0297,167.9271,,,,,2189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,1.00b,,06:32:39 13-Jan-2024,,1,-29.0297,167.9271,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,06:34:08 13-Jan-2024,,1,-29.0297,167.9271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,7311
239053,239053,0.500000,UT,,,06:35:38 13-Jan-2024,,2,-29.0319,167.9302,,,,,,,,,25.35,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,06:37:05 13-Jan-2024,,2,-29.0319,167.9302,,,,,2194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,06:38:35 13-Jan-2024,,2,-29.0319,167.9302,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,1.00b,,06:40:04 13-Jan-2024,,2,-29.0319,167.9302,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,06:41:34 13-Jan-2024,,2,-29.0319,167.9302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,7311
239053,239053,0.500000,UT,,,08:10:16 13-Jan-2024,,B,-29.0268,167.9312,,,,,,,,,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,09:02:44 13-Jan-2024,,A,-29.0299,167.9263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,7311
239053,239053,0.500000,UT,,,09:05:47 13-Jan-2024,,A,-29.0299,167.9263,,,,,2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,09:07:18 13-Jan-2024,,A,-29.0299,167.9263,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,10:25:21 13-Jan-2024,,3,-29.0290,167.9308,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,1.00b,,10:26:51 13-Jan-2024,,3,-29.0290,167.9308,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,10:28:18 13-Jan-2024,,3,-29.0290,167.9308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,7311
239053,239053,0.500000,UT,,,10:29:48 13-Jan-2024,,3,-29.0290,167.9308,,,,,,,,,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,10:31:15 13-Jan-2024,,3,-29.0302,167.9290,,,,,2350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,10:32:45 13-Jan-2024,,3,-29.0290,167.9308,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,11:11:59 13-Jan-2024,,B,-29.0302,167.9289,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,18:30:12 17-Jan-2024,,B,-28.9710,167.7022,,,,,,3.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,1.00b,,06:54:19 18-Jan-2024,,2,-29.0856,167.7315,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,06:58:21 18-Jan-2024,,2,-29.0856,167.7315,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,07:00:52 18-Jan-2024,,2,-29.0856,167.7315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,7311
239053,239053,0.500000,UT,,,07:16:24 18-Jan-2024,,B,-29.0945,167.7318,,,,,,,,,25.30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,07:17:21 18-Jan-2024,,B,-29.0945,167.7318,,,,,2483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,08:04:30 18-Jan-2024,,A,-29.1054,167.7081,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,08:05:03 18-Jan-2024,,A,-29.1054,167.7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,7311
239053,239053,0.500000,UT,,,08:06:07 18-Jan-2024,,A,-29.1054,167.7081,,,,,2515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
239053,239053,0.500000,UT,,,08:35:59 18-Jan-2024,,A,-29.0946,167.6962,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 16-Jan-2020,,,
