DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
184221,184221,0.500000,UT,,,20:29:05 14-Mar-2021,,B,-23.8256,151.2456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:06:09 14-Mar-2021,,2,-23.8289,151.2438,,,,,,,,,27.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:07:33 14-Mar-2021,,2,-23.8289,151.2438,,,,,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:10:24 14-Mar-2021,,2,-23.8289,151.2438,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,1.00a,,21:11:48 14-Mar-2021,,2,-23.8289,151.2438,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:13:12 14-Mar-2021,,2,-23.8289,151.2438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:14:39 14-Mar-2021,,2,-23.8289,151.2438,,,,,,,,,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:23:09 14-Mar-2021,,2,-23.8262,151.2510,,,,,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:27:20 14-Mar-2021,,2,-23.8262,151.2510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:28:45 14-Mar-2021,,2,-23.8262,151.2510,,,,,,,,,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:30:10 14-Mar-2021,,2,-23.8262,151.2510,,,,,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:31:38 14-Mar-2021,,2,-23.8262,151.2510,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,1.00a,,21:33:02 14-Mar-2021,,2,-23.8262,151.2510,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:34:26 14-Mar-2021,,2,-23.8265,151.2310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:35:50 14-Mar-2021,,2,-23.8265,151.2310,,,,,,,,,28.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:37:16 14-Mar-2021,,2,-23.8265,151.2310,,,,,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:54:16 14-Mar-2021,,0,-23.7542,151.3971,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:57:07 14-Mar-2021,,0,-23.7542,151.3971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:58:31 14-Mar-2021,,0,-23.7542,151.3971,,,,,,,,,28.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,21:59:58 14-Mar-2021,,0,-23.7542,151.3971,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,1.00a,,22:02:47 14-Mar-2021,,0,-23.7542,151.3971,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,22:12:39 14-Mar-2021,,1,-23.6751,151.4556,,,,,,,,,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,22:14:00 14-Mar-2021,,1,-23.6751,151.4556,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,1.00a,,22:16:52 14-Mar-2021,,1,-23.6751,151.4556,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,22:18:17 14-Mar-2021,,1,-23.6751,151.4556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,22:21:04 14-Mar-2021,,1,-23.6751,151.4556,,,,,,,,,29.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,22:42:19 14-Mar-2021,,1,-23.5077,151.5794,,,,,,,,,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,22:43:44 14-Mar-2021,,1,-23.5077,151.5794,,,,,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,22:45:07 14-Mar-2021,,1,-23.5077,151.5794,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,1.00a,,22:46:31 14-Mar-2021,,1,-23.5077,151.5794,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,22:47:53 14-Mar-2021,,1,-23.5077,151.5794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,22:49:17 14-Mar-2021,,1,-23.5077,151.5794,,,,,,,,,29.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,23:06:02 14-Mar-2021,,1,-23.3070,151.5823,,,,,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,23:07:29 14-Mar-2021,,1,-23.3070,151.5823,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,1.00a,,23:08:54 14-Mar-2021,,1,-23.3070,151.5823,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,23:10:18 14-Mar-2021,,1,-23.3070,151.5823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,23:11:43 14-Mar-2021,,1,-23.3070,151.5823,,,,,,,,,29.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,23:13:05 14-Mar-2021,,1,-23.3070,151.5823,,,,,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,23:14:29 14-Mar-2021,,1,-23.3070,151.5823,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,23:35:36 14-Mar-2021,,3,-23.2965,151.6989,,,,,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,23:37:01 14-Mar-2021,,3,-23.2965,151.6989,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,1.00a,,23:38:26 14-Mar-2021,,3,-23.2965,151.6989,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184221,184221,0.500000,UT,,,23:39:51 14-Mar-2021,,3,-23.2965,151.6989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
