DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
184221,184221,0.500000,UT,21:00:00 15-Mar-2021,,,,0.0,26.0,Status
184221,184221,0.500000,UT,22:00:00 15-Mar-2021,,,,0.0,27.8,Status
184221,184221,0.500000,UT,20:00:00 25-Mar-2021,,,,0.0,28.0,Status
184221,184221,0.500000,UT,08:00:00 05-May-2021,,,,0.0,26.8,Status
184221,184221,0.500000,UT,08:00:00 21-May-2021,,,,0.0,26.0,Status
184221,184221,0.500000,UT,22:00:00 11-Jun-2021,,,,0.0,26.5,Status
184221,184221,0.500000,UT,21:00:00 23-Jul-2021,,,,0.0,25.5,Status
184221,184221,0.500000,UT,08:00:00 29-Jul-2021,,,,0.0,25.9,Status
184221,184221,0.500000,UT,00:00:00 29-Aug-2021,,,,0.0,23.1,Status
184221,184221,0.500000,UT,22:00:00 01-Oct-2021,,,,0.0,23.7,Status
184221,184221,0.500000,UT,08:00:00 26-Oct-2021,,,,0.0,27.5,Status
184221,184221,0.500000,UT,20:00:00 17-Nov-2021,,,,0.0,26.7,Status
184221,184221,0.500000,UT,01:00:00 12-Dec-2021,,,,0.0,27.4,Status
