DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
184221,184221,UT,1.00a,80,386,49,2,622,,,,,14,20:29:05 14-Mar-2021,07:46:19 05-Mar-2022,355,20:29:05 14-Mar-2021,00:00:00 28-Feb-2022,350,,,20:00:00 14-Mar-2021
