DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
209943,209943,UT,DS,1,0,0,,,07:56:04 08-Mar-2022,SR,,,,,,,,401650000,-133
209943,209943,UT,DS,1,0,0,,,07:51:02 09-Mar-2022,NP,,,,,,,,401650000,-139
209943,209943,UT,DS,1,0,1,,,10:33:44 09-Mar-2022,NK,,,,,,,,401650000,-135
209943,209943,UT,DS,1,0,1,,,06:29:46 10-Mar-2022,A1,,,,,,,,401650000,-134
209943,209943,UT,DS,1,0,1,,,08:07:35 10-Mar-2022,A1,,,,,,,,401650000,-135
209943,209943,UT,DS,1,0,0,,,08:18:38 10-Mar-2022,NK,,,,,,,,401650000,-130
209943,209943,UT,DS,2,0,0,35,35,07:50:11 11-Mar-2022,A1,B,-24.0386,152.7058,-24.0386,152.7058,,,401677808,-126
209943,209943,UT,DS,1,0,1,,,07:59:13 11-Mar-2022,SR,B,-24.0370,152.7052,-24.0370,152.7052,6,,401677807,-124
209943,209943,UT,DS,1,0,1,,,11:40:30 11-Mar-2022,MB,B,-24.0019,152.6937,-24.0019,152.6937,8,,401677796,-130
209943,209943,UT,DS,1,0,0,,,23:48:43 11-Mar-2022,MC,B,-24.0561,152.6990,-24.0561,152.6990,,,401677807,-123
209943,209943,UT,DS,2,0,0,413,413,07:33:33 12-Mar-2022,A1,B,-24.0591,152.7006,-24.0591,152.7006,8,,401677798,-131
209943,209943,UT,DS,1,0,1,,,23:25:08 12-Mar-2022,MC,B,-23.9683,152.6663,-23.9683,152.6663,,,401677806,-124
209943,209943,UT,DS,1,0,1,,,10:25:32 13-Mar-2022,NK,B,-23.8510,152.6279,-23.8510,152.6279,8,,401677816,-127
209943,209943,UT,DS,1,0,0,,,10:25:32 13-Mar-2022,NP,B,-23.8451,152.6354,-23.8451,152.6354,,,401677803,-132
209943,209943,UT,DS,3,0,1,127,88,19:56:20 13-Mar-2022,NK,A,-23.9678,152.6131,-23.9678,152.6131,8,,401677798,-128
209943,209943,UT,DS,1,0,0,,,20:02:40 13-Mar-2022,NP,B,-23.9671,152.6122,-23.9671,152.6122,6,,401677799,-135
209943,209943,UT,DS,3,0,2,139,76,08:19:15 14-Mar-2022,NK,A,-23.9854,152.6486,-23.9854,152.6486,,,401677807,-133
209943,209943,UT,DS,3,0,0,107,43,19:54:08 14-Mar-2022,NP,A,-24.0571,152.7365,-24.0571,152.7365,8,,401677812,-133
209943,209943,UT,DS,1,0,1,,,20:22:52 14-Mar-2022,SR,,,,,,,,401650000,
209943,209943,UT,DS,5,0,0,107,22,21:08:55 14-Mar-2022,NK,2,-24.0685,152.6994,-24.0685,152.6994,56,,401677804,-125
209943,209943,UT,DS,1,0,1,,,21:06:39 14-Mar-2022,MC,B,-24.0690,152.7212,-24.0690,152.7212,8,,401677804,-135
209943,209943,UT,DS,1,0,0,,,22:51:56 14-Mar-2022,MC,B,-24.0725,152.7213,-24.0725,152.7213,8,,401677799,-127
209943,209943,UT,DS,1,0,1,,,06:50:27 15-Mar-2022,A1,B,-24.1071,152.6918,-24.1071,152.6918,8,,401677806,-133
209943,209943,UT,DS,1,0,0,,,07:30:06 15-Mar-2022,SR,,,,,,,,401650000,
209943,209943,UT,DS,1,0,0,,,20:00:24 15-Mar-2022,SR,,,,,,,,401650000,
209943,209943,UT,DS,3,0,0,90,58,20:01:43 15-Mar-2022,A1,A,-23.8540,152.4510,-23.8540,152.4510,,,401677805,-127
209943,209943,UT,DS,1,0,0,,,21:19:55 15-Mar-2022,NP,B,-23.8482,152.4442,-23.8482,152.4442,8,,401677803,-131
209943,209943,UT,DS,1,0,1,,,22:31:23 15-Mar-2022,MC,B,-23.8454,152.4405,-23.8454,152.4405,8,,401677801,-132
209943,209943,UT,DS,1,0,1,,,20:15:37 16-Mar-2022,NK,B,-23.8687,152.4750,-23.8687,152.4750,,,401677818,-131
209943,209943,UT,DS,1,0,0,,,21:03:19 16-Mar-2022,NP,B,-23.7600,152.3205,-23.7600,152.3205,,,401677802,-140
209943,209943,UT,DS,1,0,0,,,23:40:17 16-Mar-2022,MC,B,-23.8221,152.4561,-23.8221,152.4561,8,,401677790,-127
209943,209943,UT,DS,1,0,1,,,07:53:38 17-Mar-2022,A1,B,-23.9757,152.7393,-23.9757,152.7393,8,,401677833,-129
209943,209943,UT,DS,1,0,1,,,07:40:16 18-Mar-2022,A1,B,-23.9876,152.6977,-23.9876,152.6977,,,401677793,-137
209943,209943,UT,DS,1,0,0,,,07:40:16 18-Mar-2022,SR,B,-23.9746,152.7457,-23.9746,152.7457,,,401677787,-125
209943,209943,UT,DS,2,0,0,48,48,19:55:38 18-Mar-2022,SR,B,-24.0069,152.7840,-24.0069,152.7840,,,401677805,-129
209943,209943,UT,DS,1,0,0,,,12:56:26 19-Mar-2022,NN,B,-24.1491,152.8410,-24.1491,152.8410,,,401677791,-135
209943,209943,UT,DS,1,0,0,,,22:49:34 19-Mar-2022,MC,B,-24.1698,152.7707,-24.1698,152.7707,8,,401677805,-130
209943,209943,UT,DS,2,0,0,93,93,09:14:04 20-Mar-2022,NK,B,-24.0815,152.6435,-24.0815,152.6435,8,,401677803,-128
209943,209943,UT,DS,1,0,0,,,11:04:14 20-Mar-2022,MC,B,-24.0858,152.6452,-24.0858,152.6452,8,,401677800,-133
209943,209943,UT,DS,1,0,0,,,11:04:14 20-Mar-2022,NN,B,-24.0824,152.6441,-24.0824,152.6441,8,,401677813,-137
209943,209943,UT,DS,2,0,0,36,36,20:14:50 20-Mar-2022,NK,B,-24.0487,152.6434,-24.0487,152.6434,8,,401677815,-135
209943,209943,UT,DS,1,0,0,,,20:37:13 20-Mar-2022,SR,B,-24.0571,152.6391,-24.0571,152.6391,8,,401677808,-125
209943,209943,UT,DS,2,0,1,262,262,20:05:27 21-Mar-2022,SR,B,-23.9592,152.5623,-23.9592,152.5623,,,401677806,-125
209943,209943,UT,DS,2,0,1,262,262,20:09:48 21-Mar-2022,NP,B,-23.9433,152.5020,-23.9433,152.5020,6,,401677801,-132
209943,209943,UT,DS,3,0,0,71,56,19:29:42 22-Mar-2022,NK,A,-23.9528,152.5602,-23.9528,152.5602,,,401677814,-133
209943,209943,UT,DS,2,0,0,56,56,19:30:20 22-Mar-2022,SR,B,-23.9394,152.4703,-23.9394,152.4703,,,401677808,-133
209943,209943,UT,DS,1,0,0,,,19:56:05 22-Mar-2022,NP,B,-23.9580,152.5028,-23.9580,152.5028,6,,401677814,-131
209943,209943,UT,DS,2,0,0,34,34,21:43:21 22-Mar-2022,NP,B,-23.9833,152.5788,-23.9833,152.5788,,,401677804,-127
209943,209943,UT,DS,2,0,0,34,34,21:43:21 22-Mar-2022,MC,B,-23.9903,152.5736,-23.9903,152.5736,8,,401677794,-127
209943,209943,UT,DS,1,0,0,,,23:22:18 22-Mar-2022,MC,B,-23.9848,152.5997,-23.9848,152.5997,8,,401677799,-122
209943,209943,UT,DS,2,0,0,322,322,23:35:45 22-Mar-2022,NN,B,-23.9796,152.6138,-23.9796,152.6138,6,,401677802,-128
209943,209943,UT,DS,2,0,0,254,254,06:17:56 23-Mar-2022,A1,B,-23.9517,152.7040,-23.9517,152.7040,8,,401677774,-137
209943,209943,UT,DS,4,0,0,102,25,06:45:52 23-Mar-2022,SR,1,-23.8781,152.6818,-23.8781,152.6818,56,,401677800,-130
209943,209943,UT,DS,1,0,1,,,07:35:59 24-Mar-2022,A1,,,,,,,,401650000,-123
209943,209943,UT,DS,1,0,0,,,11:06:16 25-Mar-2022,MC,,,,,,,,401650000,-120
209943,209943,UT,DS,1,0,1,,,11:39:40 25-Mar-2022,NN,,,,,,,,401650000,-123
209943,209943,UT,DS,3,0,0,125,47,20:52:30 26-Mar-2022,SR,A,-23.8484,152.6410,-23.8484,152.6410,,,401677800,-125
209943,209943,UT,DS,6,1,1,,,20:54:03 26-Mar-2022,NP,1,-23.8561,152.6253,-23.8561,152.6253,56,,401677804,-125
209943,209943,UT,DS,1,0,0,,,22:03:23 26-Mar-2022,MC,B,-23.8572,152.6347,-23.8572,152.6347,8,,401677806,-130
209943,209943,UT,DS,1,0,0,,,22:50:14 26-Mar-2022,NN,B,-23.8566,152.6301,-23.8566,152.6301,8,,401677804,-133
209943,209943,UT,DS,1,0,0,,,20:03:48 27-Mar-2022,A1,B,-23.7682,152.4039,-23.7682,152.4039,,,401677846,-129
209943,209943,UT,DS,9,2,1,,,10:05:43 28-Mar-2022,MC,1,-23.7049,152.5876,-23.7049,152.5876,50,,401677807,-128
209943,209943,UT,DS,1,0,0,,,20:25:06 28-Mar-2022,NP,B,-23.6613,152.6378,-23.6613,152.6378,8,,401677794,-133
209943,209943,UT,DS,2,0,1,31,31,21:57:14 28-Mar-2022,NK,B,-23.5975,152.4843,-23.5975,152.4843,7,,401677814,-127
209943,209943,UT,DS,1,0,0,,,12:30:37 29-Mar-2022,NN,B,-23.5012,152.2050,-23.5012,152.2050,,,401677709,-126
209943,209943,UT,DS,1,0,1,,,20:58:40 29-Mar-2022,SR,B,-23.4545,151.9804,-23.4545,151.9804,8,,401677694,-132
209943,209943,UT,DS,1,0,0,,,20:21:40 30-Mar-2022,SR,B,-23.5271,152.3649,-23.5271,152.3649,,,401677670,-130
209943,209943,UT,DS,3,0,1,71,43,19:53:47 31-Mar-2022,SR,A,-23.9857,152.4916,-23.9857,152.4916,,,401677812,-122
209943,209943,UT,DS,3,0,1,71,43,19:54:27 31-Mar-2022,NP,1,-23.9601,152.5755,-23.9601,152.5755,46,,401677809,-131
209943,209943,UT,DS,1,0,1,,,19:27:57 01-Apr-2022,SR,B,-24.0032,152.4649,-24.0032,152.4649,,,401677756,-134
209943,209943,UT,DS,1,0,0,,,20:22:12 01-Apr-2022,NK,B,-23.9974,152.5135,-23.9974,152.5135,8,,401677766,-133
