DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
209943,209943,UT,Weak,08-Mar-2022,07:56:04,08-Mar-2022,07:43:08
209943,209943,UT,Strong,20-Apr-2022,07:09:36,20-Apr-2022,06:54:29
209943,209943,UT,Strong,09-Jul-2022,11:33:45,09-Jul-2022,11:14:34
209943,209943,UT,Strong,29-Jul-2022,20:44:53,29-Jul-2022,20:44:53
209943,209943,UT,Strong,19-Aug-2022,09:31:29,19-Aug-2022,09:10:13
