DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
209943,209943,0.500000,UT,1.00b,,07:56:04 08-Mar-2022,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209943,209943,0.500000,UT,1.00b,,07:51:02 09-Mar-2022,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209943,209943,0.500000,UT,,,08:18:38 10-Mar-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209943,209943,0.500000,UT,,,07:49:54 11-Mar-2022,,B,-24.0386,152.7058,,,,,13607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209943,209943,0.500000,UT,,,07:50:29 11-Mar-2022,,B,-24.0386,152.7058,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209943,209943,0.500000,UT,,,23:48:43 11-Mar-2022,,B,-24.0561,152.6990,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209943,209943,0.500000,UT,,,07:37:00 12-Mar-2022,,B,-24.0591,152.7006,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209943,209943,0.500000,UT,,,19:54:26 13-Mar-2022,,A,-23.9678,152.6131,,,,,,,,,27.40,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209943,209943,0.500000,UT,,,19:55:54 13-Mar-2022,,A,-23.9678,152.6131,,,,,13673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209943,209943,0.500000,UT,,,20:02:40 13-Mar-2022,,B,-23.9671,152.6122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
209943,209943,0.500000,UT,,,08:16:35 14-Mar-2022,,A,-23.9854,152.6486,,,,,5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
