DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
209944,209944,UT,06:13:04 08-Mar-2022,Argos,1,-24.3957,152.9074,1046,4353,251,148,,,,,,
209944,209944,UT,00:01:35 09-Mar-2022,Argos,B,-24.3274,152.8651,10133,16947,6058,65,,,,,,
209944,209944,UT,00:37:36 09-Mar-2022,Argos,1,-24.2772,152.8660,936,5993,146,79,,,,,,
209944,209944,UT,19:32:09 17-Mar-2022,Argos,2,-24.6534,152.7267,278,851,90,84,,,,,,
209944,209944,UT,19:52:16 17-Mar-2022,Argos,B,-24.6456,152.7300,3589,3974,3240,88,,,,,,
209944,209944,UT,20:28:17 17-Mar-2022,Argos,A,-24.6382,152.7220,1301,4390,385,8,,,,,,
209944,209944,UT,20:39:18 20-Mar-2022,Argos,B,-24.3026,152.7667,13148,75140,2300,71,,,,,,
209944,209944,UT,06:21:40 23-Mar-2022,Argos,A,-24.3381,152.8928,16790,136280,2068,104,,,,,,
209944,209944,UT,06:45:58 23-Mar-2022,Argos,0,-24.3529,152.8928,5158,26405,1007,11,,,,,,
209944,209944,UT,07:52:58 23-Mar-2022,Argos,2,-24.2832,152.8920,372,424,326,163,,,,,,
209944,209944,UT,07:53:15 23-Mar-2022,Argos,A,-24.2831,152.8915,437,441,432,134,,,,,,
209944,209944,UT,21:21:35 23-Mar-2022,Argos,2,-24.4023,152.8560,256,675,96,104,,,,,,
209944,209944,UT,21:23:49 23-Mar-2022,Argos,1,-24.4025,152.8555,563,712,445,32,,,,,,
209944,209944,UT,21:43:24 23-Mar-2022,Argos,B,-24.4021,152.8550,1879,2049,1722,93,,,,,,
209944,209944,UT,22:25:42 23-Mar-2022,Argos,3,-24.4008,152.8555,236,275,201,5,,,,,,
209944,209944,UT,22:54:55 23-Mar-2022,Argos,1,-24.4022,152.8436,1045,31549,34,102,,,,,,
209944,209944,UT,06:09:42 24-Mar-2022,Argos,B,-24.3653,152.8612,8508,11960,6052,83,,,,,,
209944,209944,UT,20:19:45 24-Mar-2022,Argos,B,-24.4422,152.8310,11830,25008,5596,111,,,,,,
209944,209944,UT,19:57:33 25-Mar-2022,Argos,B,-24.3136,152.8425,17108,22639,12928,132,,,,,,
209944,209944,UT,23:06:26 25-Mar-2022,Argos,B,-24.1156,152.7202,5729,11652,2816,101,,,,,,
209944,209944,UT,23:57:51 25-Mar-2022,Argos,B,-24.0943,152.7050,6295,11512,3442,96,,,,,,
209944,209944,UT,23:52:11 29-Mar-2022,Argos,1,-24.3395,152.9354,541,4300,68,125,,,,,,
209944,209944,UT,00:18:30 30-Mar-2022,Argos,A,-24.3365,152.9457,473,2012,111,164,,,,,,
209944,209944,UT,08:10:12 30-Mar-2022,Argos,B,-24.1835,152.8766,2959,3122,2803,73,,,,,,
209944,209944,UT,20:20:03 30-Mar-2022,Argos,B,-24.4235,153.0155,5562,8548,3618,0,,,,,,
209944,209944,UT,21:51:31 31-Mar-2022,Argos,B,-24.7896,152.7872,27478,280623,2690,99,,,,,,
209944,209944,UT,22:21:41 31-Mar-2022,Argos,B,-24.7794,152.7008,26709,139253,5122,100,,,,,,
209944,209944,UT,23:20:55 31-Mar-2022,Argos,0,-24.6943,152.5119,1501,27624,81,90,,,,,,
209944,209944,UT,23:40:48 31-Mar-2022,Argos,B,-24.6948,152.5147,2054,7331,575,89,,,,,,
209944,209944,UT,21:28:24 01-Apr-2022,Argos,B,-23.9936,150.3615,6005,7370,4892,95,,,,,,
209944,209944,UT,19:56:03 02-Apr-2022,Argos,B,-24.7106,152.8223,13637,37265,4990,142,,,,,,
209944,209944,UT,20:50:26 04-Apr-2022,Argos,0,-24.3568,152.9585,19537,610978,624,129,,,,,,
209944,209944,UT,22:31:40 04-Apr-2022,Argos,B,-24.3372,152.9157,6192,16913,2266,127,,,,,,
209944,209944,UT,22:37:22 04-Apr-2022,Argos,3,-24.3305,152.9592,213,241,187,137,,,,,,
209944,209944,UT,22:56:52 04-Apr-2022,Argos,0,-24.3304,152.9291,2753,48144,157,99,,,,,,
209944,209944,UT,23:50:31 04-Apr-2022,Argos,1,-24.3295,152.9566,1040,3287,329,137,,,,,,
209944,209944,UT,19:22:36 05-Apr-2022,Argos,B,-24.3314,152.9604,17808,26341,12038,34,,,,,,
209944,209944,UT,21:56:56 05-Apr-2022,Argos,B,-24.3300,152.9598,12789,34524,4737,66,,,,,,
209944,209944,UT,22:11:26 05-Apr-2022,Argos,A,-24.3213,152.9664,3054,46739,199,84,,,,,,
209944,209944,UT,12:38:32 06-Apr-2022,Argos,B,-24.3437,152.9554,4249,18128,995,83,,,,,,
209944,209944,UT,21:25:26 06-Apr-2022,Argos,B,-24.2756,152.7847,8067,29867,2178,85,,,,,,
209944,209944,UT,07:09:42 07-Apr-2022,Argos,B,-24.1834,152.8037,8906,87556,905,112,,,,,,
209944,209944,UT,07:15:16 07-Apr-2022,Argos,A,-24.1238,152.7528,756,2859,200,162,,,,,,
209944,209944,UT,11:43:37 07-Apr-2022,Argos,B,-24.0935,152.7112,5707,6045,5387,110,,,,,,
209944,209944,UT,08:38:10 14-Apr-2022,Argos,B,-24.4208,152.8090,2707,12940,566,150,,,,,,
209944,209944,UT,08:38:18 14-Apr-2022,Argos,0,-24.4095,152.7886,8288,92534,742,103,,,,,,
209944,209944,UT,06:30:54 18-Apr-2022,Argos,A,-24.7030,152.8053,595,4899,72,24,,,,,,
209944,209944,UT,07:28:33 18-Apr-2022,Argos,B,-24.6997,152.8010,1354,1490,1230,45,,,,,,
209944,209944,UT,10:07:42 18-Apr-2022,Argos,B,-24.6860,152.7931,1968,2330,1662,96,,,,,,
209944,209944,UT,19:50:27 26-Apr-2022,Argos,B,-24.0977,152.5586,5921,29407,1192,97,,,,,,
209944,209944,UT,01:00:44 27-Apr-2022,Argos,B,-24.1222,152.7070,5199,8509,3176,74,,,,,,
209944,209944,UT,22:44:33 29-Apr-2022,Argos,B,-24.2555,152.7551,8847,28196,2775,120,,,,,,
209944,209944,UT,22:46:56 29-Apr-2022,Argos,A,-24.2542,152.6789,5127,254668,103,125,,,,,,
209944,209944,UT,23:30:16 29-Apr-2022,Argos,0,-24.2967,152.7461,1736,14572,206,53,,,,,,
209944,209944,UT,00:19:48 30-Apr-2022,Argos,B,-24.2799,152.7542,2178,9826,482,65,,,,,,
209944,209944,UT,23:15:08 30-Apr-2022,Argos,B,-24.3337,152.7767,4510,95680,212,108,,,,,,
