DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
209944,209944,UT,1.00b,81,167,50,2,342,,,,,15,06:09:23 08-Mar-2022,07:27:57 18-Sep-2022,194,00:00:00 08-Mar-2022,00:00:00 17-Sep-2022,193,,,04:00:00 26-Aug-2021
